planning_time
101.02422642707825
73.05953907966614
100.35969638824463
107.45779871940613
109.41475319862366
100.02965378761292
115.88533043861389
112.3919723033905
122.84800672531128
101.01751685142517
100.15142035484314
111.82784914970398
101.00037598609924
108.8455102443695
100.61861205101013
100.37334060668945
114.21349096298218
104.6609411239624
107.04337549209595
111.97237062454224
101.0802001953125
106.02620244026184
100.20394706726074
101.22570395469666
100.56449699401855
100.11470699310303
87.33120465278625
