epochs,loss,accu
0,0.7029751,0.6052631578947368
50,0.7006588,0.6578947368421053
100,0.7009733,0.6578947368421053
150,0.70153207,0.6578947368421053
200,0.7017888,0.6578947368421053
250,0.7032022,0.631578947368421
300,0.7055382,0.631578947368421
350,0.707815,0.631578947368421
400,0.7094368,0.6052631578947368
450,0.7104519,0.631578947368421
500,0.71062064,0.6578947368421053
550,0.7086372,0.6578947368421053
600,0.70438933,0.7105263157894737
650,0.69730544,0.6842105263157895
700,0.6886209,0.6842105263157895
750,0.6795013,0.7105263157894737
800,0.66707736,0.7105263157894737
850,0.653894,0.7105263157894737
900,0.6400115,0.7105263157894737
950,0.6308956,0.7105263157894737
1000,0.6210684,0.7105263157894737
1050,0.61110854,0.6842105263157895
1100,0.6015632,0.6842105263157895
1150,0.59255916,0.6842105263157895
1200,0.58478355,0.6842105263157895
1250,0.57651,0.631578947368421
1300,0.5684371,0.631578947368421
1350,0.5606168,0.631578947368421
1400,0.5531737,0.631578947368421
1450,0.54659665,0.631578947368421
1500,0.5404033,0.631578947368421
1550,0.53311515,0.631578947368421
1600,0.52702785,0.6052631578947368
1650,0.52136075,0.631578947368421
1700,0.515337,0.631578947368421
1750,0.5096393,0.6052631578947368
1800,0.5040786,0.6052631578947368
1850,0.49889687,0.6052631578947368
1900,0.4950374,0.6052631578947368
1950,0.49114582,0.6052631578947368
2000,0.4867061,0.6052631578947368
2050,0.48379242,0.6052631578947368
2100,0.48074123,0.6052631578947368
2150,0.47752634,0.6052631578947368
2200,0.47445834,0.631578947368421
2250,0.47163975,0.631578947368421
2300,0.46880478,0.6578947368421053
2350,0.46603197,0.6578947368421053
2400,0.4651842,0.6578947368421053
2450,0.46523815,0.6578947368421053
2500,0.46416214,0.6578947368421053
2550,0.46239975,0.6578947368421053
2600,0.46003607,0.6578947368421053
2650,0.4586792,0.6578947368421053
2700,0.45757613,0.6578947368421053
2750,0.45639718,0.6842105263157895
2800,0.45509803,0.6842105263157895
2850,0.4544493,0.6842105263157895
2900,0.45388365,0.6842105263157895
