loss_up,loss_low,loss_center,accu_up,accu_low,accu_center
0.7029751,0.66597146,0.68368822,0.6052631578947368,0.2105263157894736,0.3421052631578947
0.7016495,0.69417405,0.69882745,0.8157894736842105,0.6578947368421053,0.7192982456140351
0.7038739,0.7009733,0.7028993666666666,0.7631578947368421,0.6578947368421053,0.7280701754385964
0.7065939,0.70153207,0.7042399566666666,0.7631578947368421,0.6578947368421053,0.7105263157894738
0.7069169,0.7017888,0.7050656333333333,0.7105263157894737,0.6578947368421053,0.6842105263157895
0.7088282,0.7032022,0.7062664333333334,0.7105263157894737,0.631578947368421,0.6666666666666666
0.710608,0.7055382,0.7075947333333333,0.6842105263157895,0.631578947368421,0.6491228070175439
0.7132076,0.706675,0.7092325333333335,0.6842105263157895,0.631578947368421,0.6578947368421053
0.71616894,0.70726144,0.7109557266666666,0.6842105263157895,0.6052631578947368,0.6491228070175439
0.7173534,0.7074188,0.7117413666666667,0.6842105263157895,0.631578947368421,0.6666666666666666
0.71647996,0.70572376,0.7109414533333333,0.7105263157894737,0.6578947368421053,0.6842105263157895
0.71360487,0.7021013,0.7081144566666667,0.7368421052631579,0.6578947368421053,0.6929824561403509
0.7075616,0.6976259,0.7031922766666666,0.7105263157894737,0.6842105263157895,0.7017543859649122
0.7028869,0.69130266,0.697165,0.7105263157894737,0.6842105263157895,0.7017543859649124
0.69705373,0.68385994,0.6898448566666667,0.7105263157894737,0.6842105263157895,0.6929824561403509
0.69011676,0.67508924,0.6815690999999999,0.7105263157894737,0.6842105263157895,0.7017543859649122
0.6822139,0.6658142,0.67170182,0.7105263157894737,0.6842105263157895,0.7017543859649122
0.6752505,0.653894,0.6618739433333333,0.7105263157894737,0.6842105263157895,0.7017543859649122
0.6667832,0.6400115,0.6512017666666666,0.7105263157894737,0.6842105263157895,0.7017543859649122
0.6590308,0.6308956,0.6426179,0.7105263157894737,0.6842105263157895,0.6929824561403509
0.6515869,0.6210684,0.6339951666666667,0.7105263157894737,0.6842105263157895,0.6929824561403509
0.64498675,0.61110854,0.62573135,0.6842105263157895,0.6842105263157895,0.6842105263157895
0.63851434,0.6015632,0.6179470966666667,0.6842105263157895,0.6578947368421053,0.6666666666666666
0.63197994,0.59255916,0.6105815,0.6842105263157895,0.6578947368421053,0.6666666666666666
0.62548524,0.58478355,0.60363633,0.6842105263157895,0.6578947368421053,0.6666666666666666
0.6186653,0.57651,0.5965333199999999,0.6842105263157895,0.631578947368421,0.6578947368421053
0.61234415,0.5684371,0.5896054166666667,0.6842105263157895,0.631578947368421,0.6578947368421053
0.60658956,0.5606168,0.5829925366666667,0.6842105263157895,0.631578947368421,0.6578947368421053
0.60120445,0.5531737,0.5767632166666666,0.6842105263157895,0.631578947368421,0.6578947368421053
0.5954171,0.54659665,0.5707425166666668,0.6842105263157895,0.631578947368421,0.6578947368421053
0.5905783,0.5404033,0.5650563166666667,0.6842105263157895,0.631578947368421,0.6578947368421053
0.5866177,0.53311515,0.5595547166666667,0.6842105263157895,0.631578947368421,0.6578947368421053
0.58291453,0.52702785,0.5547895433333333,0.6842105263157895,0.6052631578947368,0.6403508771929824
0.5788163,0.52136075,0.5501876166666667,0.6842105263157895,0.631578947368421,0.6491228070175438
0.57378966,0.515337,0.5452667333333334,0.6578947368421053,0.631578947368421,0.6491228070175439
0.56888765,0.5096393,0.54056815,0.6578947368421053,0.6052631578947368,0.6403508771929824
0.56452,0.5040786,0.5355039,0.6578947368421053,0.6052631578947368,0.6403508771929824
0.5596198,0.49889687,0.5305170566666666,0.6578947368421053,0.6052631578947368,0.6403508771929824
0.55491775,0.4950374,0.5263270833333333,0.6578947368421053,0.6052631578947368,0.6403508771929824
0.5502839,0.49114582,0.5220639566666666,0.6578947368421053,0.6052631578947368,0.6315789473684211
0.5453514,0.4867061,0.5176145333333334,0.6578947368421053,0.6052631578947368,0.6315789473684211
0.54142207,0.48379242,0.51418873,0.631578947368421,0.6052631578947368,0.6140350877192983
0.5373768,0.48074123,0.5107454766666667,0.631578947368421,0.6052631578947368,0.6140350877192983
0.5332509,0.47752634,0.5073571133333333,0.631578947368421,0.6052631578947368,0.6140350877192983
0.52912843,0.47445834,0.5038200566666666,0.631578947368421,0.6052631578947368,0.6228070175438596
0.5239797,0.47163975,0.49936241666666675,0.631578947368421,0.6052631578947368,0.6228070175438596
0.519559,0.46880478,0.49613552666666666,0.6578947368421053,0.6052631578947368,0.6315789473684211
0.51525444,0.46603197,0.49269607000000004,0.6578947368421053,0.6052631578947368,0.6315789473684211
0.51123565,0.4651842,0.49009897666666663,0.6578947368421053,0.6052631578947368,0.6315789473684211
0.5072516,0.46523815,0.4878289333333334,0.6578947368421053,0.6052631578947368,0.6315789473684211
0.50341296,0.46416214,0.48460020000000004,0.6578947368421053,0.6052631578947368,0.6403508771929824
0.4994564,0.46239975,0.4815141166666666,0.6578947368421053,0.6052631578947368,0.6403508771929824
0.49448097,0.46003607,0.4778932466666667,0.6578947368421053,0.6052631578947368,0.6403508771929824
0.4912638,0.4586792,0.4752178466666667,0.6578947368421053,0.631578947368421,0.6491228070175439
0.48794085,0.45757613,0.47252222666666666,0.6578947368421053,0.6578947368421053,0.6578947368421053
0.48460832,0.45639718,0.47001883333333333,0.6842105263157895,0.6578947368421053,0.6666666666666666
0.4816272,0.45509803,0.4674992866666667,0.6842105263157895,0.6578947368421053,0.6666666666666666
0.4783911,0.4544493,0.46499125,0.6842105263157895,0.6578947368421053,0.6666666666666666
0.47533438,0.45388365,0.4630167766666667,0.6842105263157895,0.6578947368421053,0.6666666666666666
0.4739269,0.45387465,0.46125566999999995,0.6842105263157895,0.6578947368421053,0.6666666666666666
0.47202963,0.45091867,0.4588048333333334,0.6842105263157895,0.6578947368421053,0.6666666666666666
0.47097948,0.44924238,0.45754618666666663,0.6842105263157895,0.6578947368421053,0.6666666666666666
0.4678393,0.44753206,0.4552492533333334,0.6842105263157895,0.6578947368421053,0.6666666666666666
0.46617377,0.44518703,0.4529347133333333,0.6842105263157895,0.6578947368421053,0.6666666666666666
0.46449122,0.44505078,0.451773,0.6842105263157895,0.6578947368421053,0.6666666666666666
0.463621,0.4434871,0.45036029000000005,0.6578947368421053,0.6578947368421053,0.6578947368421053
0.46168926,0.44088387,0.44782699,0.6578947368421053,0.6578947368421053,0.6578947368421053
0.46153206,0.43857452,0.44637711,0.6578947368421053,0.6578947368421053,0.6578947368421053
0.45722947,0.4365447,0.4439946066666667,0.6578947368421053,0.631578947368421,0.6491228070175439
0.45460552,0.43425006,0.4419478399999999,0.6578947368421053,0.631578947368421,0.6491228070175439
0.45137104,0.43203118,0.4396409733333333,0.6578947368421053,0.6052631578947368,0.631578947368421
0.44815126,0.42990044,0.43734411333333334,0.631578947368421,0.6052631578947368,0.6228070175438597
0.44714314,0.42732626,0.43598318,0.631578947368421,0.6052631578947368,0.6228070175438597
0.44691977,0.42436582,0.4345084633333334,0.631578947368421,0.6052631578947368,0.6228070175438597
0.44431573,0.42294055,0.4326206833333333,0.631578947368421,0.631578947368421,0.631578947368421
0.44206616,0.42046311,0.4309693233333333,0.631578947368421,0.631578947368421,0.631578947368421
0.43992564,0.41721013,0.4290056033333333,0.631578947368421,0.631578947368421,0.631578947368421
0.4365039,0.41364515,0.42669640333333336,0.631578947368421,0.631578947368421,0.631578947368421
0.43516225,0.4120151,0.42542186,0.631578947368421,0.631578947368421,0.631578947368421
0.43119457,0.40789708,0.42240401666666666,0.631578947368421,0.631578947368421,0.631578947368421
0.42808664,0.40615666,0.42071142,0.631578947368421,0.631578947368421,0.631578947368421
0.42748845,0.40213808,0.4180960966666667,0.631578947368421,0.631578947368421,0.631578947368421
0.42722544,0.3997348,0.41704802,0.631578947368421,0.631578947368421,0.631578947368421
0.42706648,0.39564055,0.41447115,0.631578947368421,0.631578947368421,0.631578947368421
0.4266994,0.39202526,0.4121949366666667,0.631578947368421,0.631578947368421,0.631578947368421
0.42600116,0.38880634,0.4097328,0.631578947368421,0.631578947368421,0.631578947368421
0.4241002,0.38459796,0.40670939666666667,0.631578947368421,0.6052631578947368,0.6228070175438597
0.42504236,0.38180146,0.4054435066666667,0.631578947368421,0.6052631578947368,0.6140350877192983
0.4237805,0.3776163,0.40254365,0.631578947368421,0.6052631578947368,0.6140350877192983
0.42290014,0.37348285,0.39999696333333334,0.631578947368421,0.6052631578947368,0.6228070175438596
0.42235827,0.37052447,0.3980700133333333,0.6578947368421053,0.6052631578947368,0.6315789473684211
0.42278183,0.36761957,0.39633869000000005,0.6578947368421053,0.6052631578947368,0.6315789473684211
0.42085516,0.36430046,0.3941788466666667,0.6578947368421053,0.6052631578947368,0.6315789473684211
0.42150712,0.36084825,0.39225725666666666,0.6578947368421053,0.6052631578947368,0.6315789473684211
0.41993684,0.3564968,0.3895583333333333,0.6578947368421053,0.6052631578947368,0.6228070175438596
0.41930783,0.3526225,0.38759907,0.6578947368421053,0.6052631578947368,0.6228070175438596
0.4188399,0.3497378,0.3857357533333334,0.6578947368421053,0.6052631578947368,0.6228070175438596
0.41999277,0.34650138,0.38457996333333333,0.6578947368421053,0.6052631578947368,0.6228070175438596
0.42003593,0.3421353,0.38256414333333333,0.6578947368421053,0.6052631578947368,0.6228070175438596
0.41955593,0.339606,0.38100837000000004,0.6578947368421053,0.5789473684210527,0.6140350877192983
0.41846412,0.33554468,0.37861248,0.6578947368421053,0.5789473684210527,0.6140350877192983
0.41724533,0.33326063,0.37697412666666663,0.6578947368421053,0.5789473684210527,0.6140350877192983
0.4172464,0.32930997,0.37444787333333335,0.6842105263157895,0.5789473684210527,0.6228070175438597
0.41754997,0.32688707,0.37356887999999994,0.6842105263157895,0.5526315789473685,0.6140350877192983
0.4172109,0.32380947,0.3713322433333333,0.6842105263157895,0.5789473684210527,0.6228070175438597
0.41535217,0.32020697,0.36900311333333335,0.6578947368421053,0.5526315789473685,0.6052631578947368
0.41440043,0.3189276,0.3679382666666667,0.6578947368421053,0.5526315789473685,0.6052631578947368
0.4148463,0.31524694,0.36626034,0.6578947368421053,0.5526315789473685,0.6052631578947368
0.41254607,0.31243008,0.3638547833333334,0.6842105263157895,0.5789473684210527,0.6228070175438597
0.412721,0.30987602,0.36198446666666667,0.6842105263157895,0.6052631578947368,0.6315789473684211
0.41168642,0.3076059,0.3604114166666667,0.6842105263157895,0.6052631578947368,0.6315789473684211
0.41056597,0.30433446,0.35846787666666663,0.6842105263157895,0.6052631578947368,0.6315789473684211
0.40903413,0.30121443,0.35631626,0.6842105263157895,0.6052631578947368,0.6315789473684211
0.40771794,0.29879156,0.35518106666666666,0.6842105263157895,0.6052631578947368,0.6315789473684211
0.3974584,0.29667127,0.3506739566666666,0.6842105263157895,0.5789473684210527,0.6228070175438597
0.39672327,0.293465,0.34839166666666666,0.6842105263157895,0.6052631578947368,0.6315789473684211
0.39246628,0.29159942,0.34576863333333335,0.6842105263157895,0.6052631578947368,0.6315789473684211
0.39214805,0.2892798,0.34438586666666665,0.7105263157894737,0.6052631578947368,0.6403508771929824
0.387808,0.2871378,0.34180221999999993,0.7105263157894737,0.6052631578947368,0.6403508771929824
0.3853835,0.2854802,0.3401801533333333,0.7105263157894737,0.6052631578947368,0.6403508771929824
0.38304675,0.2832282,0.3376572666666667,0.7105263157894737,0.6052631578947368,0.6491228070175438
0.38165775,0.2801289,0.3358531166666667,0.7105263157894737,0.6052631578947368,0.6491228070175438
0.37912136,0.2789813,0.33432784666666665,0.7105263157894737,0.6052631578947368,0.6491228070175438
0.37760454,0.276412,0.33182454666666666,0.7105263157894737,0.6052631578947368,0.6403508771929824
0.3750611,0.27562276,0.3304955866666667,0.7105263157894737,0.6052631578947368,0.6403508771929824
0.3691315,0.27362227,0.3273450566666667,0.7105263157894737,0.6052631578947368,0.6403508771929824
0.3620711,0.2713672,0.3231361433333333,0.7105263157894737,0.6052631578947368,0.6491228070175438
0.3560828,0.26993752,0.32050635666666666,0.7105263157894737,0.6052631578947368,0.6491228070175438
0.34870046,0.26807472,0.3160626933333333,0.7105263157894737,0.6052631578947368,0.6491228070175438
0.3441044,0.2666498,0.31327369999999993,0.7105263157894737,0.6052631578947368,0.6578947368421053
0.33996156,0.26380375,0.31028663666666667,0.7105263157894737,0.6052631578947368,0.6578947368421053
0.3345373,0.2630016,0.30703890666666667,0.7105263157894737,0.6052631578947368,0.6578947368421053
0.32835773,0.26131105,0.30410692,0.7105263157894737,0.6052631578947368,0.6666666666666666
0.32453606,0.25600967,0.30034001000000005,0.7105263157894737,0.6052631578947368,0.6666666666666666
0.31917647,0.25513428,0.29765807666666666,0.7105263157894737,0.6052631578947368,0.6666666666666666
0.31764504,0.25358546,0.2955453666666667,0.7105263157894737,0.631578947368421,0.6754385964912281
0.31651628,0.2515738,0.29259689333333333,0.7105263157894737,0.631578947368421,0.6754385964912281
0.3165831,0.25052208,0.29056486,0.7105263157894737,0.631578947368421,0.6754385964912281
0.31641304,0.2501918,0.28824268,0.7105263157894737,0.631578947368421,0.6754385964912281
0.31230202,0.24963495,0.2863525566666667,0.7105263157894737,0.631578947368421,0.6842105263157894
0.3122828,0.246873,0.28358504333333334,0.7105263157894737,0.631578947368421,0.6842105263157894
0.31111035,0.24571103,0.28271092000000003,0.7105263157894737,0.631578947368421,0.6842105263157894
0.30875078,0.24380356,0.2799075033333333,0.7105263157894737,0.631578947368421,0.6842105263157894
