episodic_return,episode_length,total_steps
3,12,7031
11,1,7032
-19,20,7052
-19,20,7072
-19,20,7092
-17,20,7112
9,3,7115
11,1,7116
7,7,7123
-19,20,7143
11,1,7144
9,3,7147
-17,20,7167
-17,20,7187
-16,20,7207
-18,20,7227
-16,20,7247
11,3,7250
-19,20,7270
3,13,7283
-19,20,7303
9,4,7307
10,3,7310
-18,20,7330
10,6,7336
9,3,7339
11,1,7340
-18,20,7360
11,1,7361
4,9,7370
-19,20,7390
-17,20,7410
-18,20,7430
11,1,7431
11,1,7432
-18,20,7452
-16,20,7472
9,3,7475
-18,20,7495
-18,20,7515
-20,20,7535
-18,20,7555
4,12,7567
-18,20,7587
-3,16,7603
11,1,7604
9,5,7609
11,1,7610
3,10,7620
-16,20,7640
9,5,7645
-19,20,7665
11,1,7666
-18,20,7686
-19,20,7706
11,1,7707
9,5,7712
9,5,7717
-16,20,7737
10,3,7740
9,3,7743
-18,20,7763
5,9,7772
-15,20,7792
11,1,7793
6,9,7802
-18,20,7822
10,3,7825
11,1,7826
-19,20,7846
11,1,7847
8,4,7851
-19,20,7871
9,3,7874
8,6,7880
-15,20,7900
-19,20,7920
-18,20,7940
-19,20,7960
8,7,7967
-18,20,7987
-19,20,8007
-17,20,8027
-17,20,8047
8,7,8054
-16,20,8074
-18,20,8094
10,2,8096
10,5,8101
11,1,8102
-19,20,8122
11,1,8123
-18,20,8143
-17,20,8163
9,7,8170
-20,20,8190
11,1,8191
10,2,8193
11,1,8194
10,2,8196
-20,20,8216
10,3,8219
11,1,8220
-18,20,8240
-18,20,8260
11,1,8261
-17,20,8281
11,1,8282
9,3,8285
-15,20,8305
10,3,8308
11,1,8309
-20,20,8329
7,7,8336
-18,20,8356
-19,20,8376
8,4,8380
7,5,8385
-16,20,8405
-19,20,8425
-18,20,8445
-18,20,8465
4,11,8476
9,3,8479
7,5,8484
-19,20,8504
-19,20,8524
-17,20,8544
-19,20,8564
-19,20,8584
11,3,8587
10,3,8590
-19,20,8610
-16,20,8630
-18,20,8650
4,11,8661
11,1,8662
-20,20,8682
11,2,8684
-19,20,8704
-18,20,8724
-18,20,8744
-19,20,8764
10,3,8767
-18,20,8787
11,1,8788
10,3,8791
-18,20,8811
-18,20,8831
-17,20,8851
4,11,8862
11,1,8863
8,4,8867
9,5,8872
-15,20,8892
11,2,8894
6,7,8901
-17,20,8921
11,1,8922
-14,20,8942
9,3,8945
11,1,8946
11,1,8947
8,5,8952
11,1,8953
11,1,8954
-3,17,8971
8,4,8975
-15,20,8995
10,4,8999
11,1,9000
11,1,9001
-18,20,9021
-20,20,9041
-18,20,9061
-14,20,9081
-19,20,9101
-16,20,9121
10,3,9124
10,3,9127
-19,20,9147
10,2,9149
-18,20,9169
-17,20,9189
11,1,9190
-18,20,9210
-19,20,9230
11,1,9231
-15,20,9251
-16,20,9271
-18,20,9291
-16,20,9311
9,5,9316
-17,20,9336
11,2,9338
9,5,9343
-14,20,9363
-17,20,9383
11,1,9384
-20,20,9404
11,1,9405
7,7,9412
11,1,9413
9,5,9418
11,1,9419
-16,20,9439
-15,20,9459
10,3,9462
-1,15,9477
-19,20,9497
11,1,9498
10,3,9501
-18,20,9521
11,1,9522
11,1,9523
9,4,9527
10,5,9532
11,3,9535
9,3,9538
11,1,9539
10,3,9542
9,4,9546
11,1,9547
11,1,9548
-18,20,9568
8,9,9577
-16,20,9597
3,12,9609
10,3,9612
-18,20,9632
10,3,9635
-18,20,9655
8,5,9660
-17,20,9680
10,3,9683
-20,20,9703
-18,20,9723
-19,20,9743
9,3,9746
11,1,9747
-18,20,9767
11,2,9769
-18,20,9789
11,1,9790
-15,20,9810
10,3,9813
10,2,9815
-20,20,9835
-14,20,9855
8,7,9862
-16,20,9882
10,3,9885
10,3,9888
8,5,9893
7,9,9902
-18,20,9922
-14,20,9942
-18,20,9962
8,7,9969
10,2,9971
-16,20,9991
-17,20,10011
8,7,10018
-17,20,10038
9,3,10041
11,1,10042
11,1,10043
10,2,10045
10,3,10048
11,1,10049
10,2,10051
-17,20,10071
-17,20,10091
-16,20,10111
-18,20,10131
9,5,10136
9,3,10139
-17,20,10159
8,5,10164
11,1,10165
11,1,10166
11,1,10167
4,11,10178
11,1,10179
11,3,10182
-16,20,10202
-16,20,10222
8,4,10226
10,5,10231
11,1,10232
-18,20,10252
-18,20,10272
8,5,10277
-20,20,10297
-15,20,10317
7,8,10325
9,4,10329
9,3,10332
9,4,10336
-18,20,10356
11,1,10357
10,3,10360
-18,20,10380
9,4,10384
-18,20,10404
-17,20,10424
11,1,10425
11,1,10426
9,5,10431
-15,20,10451
10,3,10454
-18,20,10474
-17,20,10494
-17,20,10514
-20,20,10534
-18,20,10554
0,14,10568
10,3,10571
11,1,10572
-16,20,10592
-18,20,10612
11,2,10614
-16,20,10634
9,3,10637
11,1,10638
10,3,10641
-19,20,10661
-18,20,10681
5,9,10690
8,5,10695
5,9,10704
10,3,10707
2,13,10720
8,6,10726
11,1,10727
10,3,10730
5,9,10739
-15,20,10759
-20,20,10779
8,4,10783
-18,20,10803
11,1,10804
11,1,10805
10,3,10808
10,3,10811
-18,20,10831
-20,20,10851
8,4,10855
10,3,10858
-18,20,10878
9,3,10881
-16,20,10901
-18,20,10921
-18,20,10941
10,3,10944
10,5,10949
-16,20,10969
6,7,10976
-20,20,10996
-20,20,11016
-17,20,11036
6,9,11045
-20,20,11065
-20,20,11085
-20,20,11105
11,1,11106
-20,20,11126
10,3,11129
11,1,11130
-17,20,11150
-18,20,11170
10,3,11173
-18,20,11193
-17,20,11213
9,3,11216
10,3,11219
7,8,11227
-17,20,11247
-20,20,11267
7,8,11275
-18,20,11295
-18,20,11315
7,7,11322
5,9,11331
5,10,11341
11,1,11342
-18,20,11362
-19,20,11382
10,3,11385
10,3,11388
10,3,11391
11,1,11392
-19,20,11412
-20,20,11432
-19,20,11452
9,3,11455
-18,20,11475
11,1,11476
-20,20,11496
-19,20,11516
-19,20,11536
-18,20,11556
7,7,11563
11,1,11564
5,10,11574
11,1,11575
-18,20,11595
-18,20,11615
10,3,11618
9,3,11621
3,13,11634
11,1,11635
10,5,11640
-17,20,11660
8,4,11664
11,2,11666
9,3,11669
-15,20,11689
11,1,11690
-19,20,11710
9,3,11713
11,1,11714
11,1,11715
11,4,11719
11,1,11720
8,5,11725
11,1,11726
9,3,11729
10,3,11732
11,1,11733
-17,20,11753
9,4,11757
9,5,11762
-3,15,11777
9,3,11780
-18,20,11800
9,3,11803
-18,20,11823
11,1,11824
2,11,11835
-19,20,11855
-17,20,11875
11,1,11876
-20,20,11896
11,1,11897
10,3,11900
10,3,11903
9,3,11906
11,2,11908
11,1,11909
10,3,11912
10,4,11916
-19,20,11936
9,3,11939
11,1,11940
-14,20,11960
10,5,11965
-17,20,11985
-19,20,12005
-19,20,12025
10,3,12028
-13,20,12048
-18,20,12068
11,1,12069
11,1,12070
11,1,12071
10,2,12073
-19,20,12093
8,7,12100
11,2,12102
-2,15,12117
8,5,12122
-19,20,12142
11,1,12143
11,1,12144
11,1,12145
10,3,12148
11,1,12149
9,4,12153
10,3,12156
-20,20,12176
-19,20,12196
-17,20,12216
9,4,12220
-14,20,12240
11,1,12241
9,3,12244
-16,20,12264
-20,20,12284
11,1,12285
11,1,12286
-18,20,12306
9,3,12309
11,1,12310
-19,20,12330
-19,20,12350
10,3,12353
7,5,12358
3,11,12369
11,1,12370
-19,20,12390
9,3,12393
8,7,12400
10,3,12403
-18,20,12423
-18,20,12443
-17,20,12463
-2,14,12477
-19,20,12497
11,1,12498
10,5,12503
-18,20,12523
-17,20,12543
11,1,12544
11,1,12545
11,1,12546
-19,20,12566
-4,16,12582
11,1,12583
10,3,12586
10,5,12591
-17,20,12611
-19,20,12631
-20,20,12651
-15,20,12671
10,3,12674
11,1,12675
-16,20,12695
-19,20,12715
-17,20,12735
11,1,12736
8,9,12745
7,8,12753
-19,20,12773
-17,20,12793
11,1,12794
10,3,12797
10,3,12800
11,1,12801
3,12,12813
11,1,12814
-18,20,12834
3,10,12844
11,1,12845
-18,20,12865
10,3,12868
11,1,12869
9,3,12872
11,1,12873
9,3,12876
-15,20,12896
11,1,12897
11,1,12898
11,1,12899
-20,20,12919
-20,20,12939
-18,20,12959
11,1,12960
8,4,12964
9,3,12967
-19,20,12987
9,3,12990
-17,20,13010
11,1,13011
11,1,13012
8,4,13016
-19,20,13036
9,3,13039
-19,20,13059
9,3,13062
-15,20,13082
-18,20,13102
11,1,13103
8,5,13108
9,3,13111
11,1,13112
11,1,13113
11,1,13114
11,1,13115
-19,20,13135
11,1,13136
-17,20,13156
9,4,13160
11,1,13161
-17,20,13181
10,6,13187
7,5,13192
11,1,13193
11,1,13194
-17,20,13214
-18,20,13234
-16,20,13254
-18,20,13274
11,1,13275
11,1,13276
11,1,13277
8,5,13282
-20,20,13302
10,3,13305
9,5,13310
-17,20,13330
-14,20,13350
11,1,13351
11,1,13352
9,3,13355
10,3,13358
7,6,13364
-19,20,13384
8,10,13394
9,3,13397
11,1,13398
9,3,13401
11,1,13402
10,3,13405
11,1,13406
-19,20,13426
11,1,13427
11,1,13428
9,5,13433
11,1,13434
10,3,13437
9,3,13440
-18,20,13460
-18,20,13480
6,9,13489
11,1,13490
10,2,13492
10,3,13495
-15,20,13515
5,10,13525
11,1,13526
9,5,13531
11,1,13532
11,1,13533
-18,20,13553
-17,20,13573
-16,20,13593
11,1,13594
-16,20,13614
10,3,13617
10,3,13620
10,3,13623
11,1,13624
9,3,13627
-19,20,13647
9,3,13650
11,1,13651
-20,20,13671
10,3,13674
6,8,13682
9,3,13685
11,1,13686
10,3,13689
11,1,13690
-18,20,13710
10,3,13713
-18,20,13733
10,3,13736
-17,20,13756
10,3,13759
9,4,13763
-19,20,13783
7,7,13790
9,3,13793
-17,20,13813
-15,20,13833
-20,20,13853
-19,20,13873
9,5,13878
-18,20,13898
-20,20,13918
11,1,13919
-20,20,13939
11,1,13940
-14,20,13960
-7,20,13980
-20,20,14000
-16,20,14020
-12,20,14040
11,1,14041
10,3,14044
9,3,14047
-16,20,14067
11,1,14068
7,5,14073
-20,20,14093
10,3,14096
9,5,14101
9,3,14104
-19,20,14124
10,3,14127
-17,20,14147
-17,20,14167
10,3,14170
-18,20,14190
11,1,14191
11,1,14192
10,3,14195
5,9,14204
10,3,14207
-19,20,14227
10,3,14230
-20,20,14250
8,6,14256
-20,20,14276
10,3,14279
11,1,14280
-19,20,14300
10,3,14303
10,3,14306
10,5,14311
8,4,14315
11,1,14316
-17,20,14336
-19,20,14356
-18,20,14376
11,1,14377
8,5,14382
9,3,14385
11,1,14386
11,1,14387
-20,20,14407
-19,20,14427
11,1,14428
-17,20,14448
9,5,14453
8,5,14458
-17,20,14478
-5,19,14497
11,1,14498
10,3,14501
-19,20,14521
-18,20,14541
-20,20,14561
11,1,14562
9,5,14567
11,2,14569
-20,20,14589
9,5,14594
10,5,14599
2,13,14612
9,3,14615
3,9,14624
-18,20,14644
-19,20,14664
-20,20,14684
6,10,14694
11,3,14697
-17,20,14717
-17,20,14737
10,5,14742
9,3,14745
4,11,14756
-17,20,14776
11,1,14777
11,1,14778
-18,20,14798
6,7,14805
4,9,14814
11,5,14819
9,3,14822
-19,20,14842
-20,20,14862
10,3,14865
-19,20,14885
-18,20,14905
9,3,14908
11,1,14909
11,1,14910
-20,20,14930
9,5,14935
-20,20,14955
9,5,14960
-18,20,14980
7,7,14987
5,10,14997
-17,20,15017
-19,20,15037
9,3,15040
7,9,15049
0,12,15061
11,1,15062
11,1,15063
8,5,15068
11,1,15069
7,5,15074
9,3,15077
-18,20,15097
11,1,15098
10,5,15103
-15,20,15123
11,1,15124
-20,20,15144
10,3,15147
8,5,15152
11,1,15153
11,1,15154
9,5,15159
-19,20,15179
11,1,15180
9,5,15185
11,1,15186
11,1,15187
6,8,15195
9,3,15198
-19,20,15218
9,3,15221
-20,20,15241
-20,20,15261
-16,20,15281
11,1,15282
7,5,15287
7,7,15294
8,5,15299
10,6,15305
6,9,15314
4,8,15322
11,1,15323
8,5,15328
9,3,15331
10,2,15333
10,2,15335
-18,20,15355
-6,20,15375
-16,20,15395
11,3,15398
-19,20,15418
11,1,15419
10,3,15422
-20,20,15442
11,1,15443
11,1,15444
11,1,15445
2,13,15458
8,7,15465
-17,20,15485
11,1,15486
7,6,15492
7,8,15500
11,1,15501
11,1,15502
-20,20,15522
9,3,15525
-17,20,15545
8,5,15550
-18,20,15570
-20,20,15590
-19,20,15610
-20,20,15630
9,5,15635
5,9,15644
10,3,15647
11,1,15648
-20,20,15668
-18,20,15688
-18,20,15708
11,1,15709
9,3,15712
9,3,15715
10,3,15718
11,5,15723
-18,20,15743
-18,20,15763
-3,18,15781
-17,20,15801
10,3,15804
-19,20,15824
11,1,15825
-19,20,15845
-17,20,15865
11,1,15866
9,3,15869
11,1,15870
6,9,15879
-17,20,15899
11,1,15900
11,3,15903
7,5,15908
10,2,15910
-19,20,15930
9,3,15933
11,1,15934
9,5,15939
11,1,15940
-20,20,15960
11,1,15961
8,5,15966
-17,20,15986
11,1,15987
10,3,15990
-17,20,16010
9,4,16014
7,9,16023
-20,20,16043
4,9,16052
-17,20,16072
-20,20,16092
10,2,16094
-20,20,16114
11,1,16115
-19,20,16135
-20,20,16155
11,1,16156
9,5,16161
-19,20,16181
11,1,16182
11,1,16183
11,1,16184
-18,20,16204
10,3,16207
-20,20,16227
10,3,16230
11,1,16231
-1,16,16247
-3,16,16263
9,3,16266
9,4,16270
7,5,16275
-16,20,16295
10,3,16298
9,5,16303
-4,17,16320
10,3,16323
9,6,16329
-18,20,16349
11,1,16350
6,8,16358
-18,20,16378
-19,20,16398
-18,20,16418
9,5,16423
-19,20,16443
9,3,16446
-18,20,16466
-19,20,16486
-19,20,16506
-17,20,16526
11,3,16529
-19,20,16549
11,1,16550
11,1,16551
-19,20,16571
9,3,16574
10,2,16576
-19,20,16596
11,1,16597
7,6,16603
11,1,16604
10,4,16608
11,1,16609
10,5,16614
7,6,16620
-19,20,16640
-20,20,16660
7,9,16669
-17,20,16689
-19,20,16709
9,3,16712
11,1,16713
-20,20,16733
-16,20,16753
0,15,16768
8,7,16775
-18,20,16795
-17,20,16815
10,4,16819
11,1,16820
8,7,16827
11,1,16828
11,1,16829
9,3,16832
11,1,16833
11,1,16834
8,9,16843
9,3,16846
10,3,16849
11,1,16850
9,5,16855
4,11,16866
9,3,16869
-18,20,16889
9,3,16892
11,1,16893
7,9,16902
11,1,16903
8,5,16908
-20,20,16928
5,9,16937
11,1,16938
11,1,16939
7,7,16946
-17,20,16966
11,1,16967
3,9,16976
3,10,16986
11,1,16987
-18,20,17007
8,5,17012
-19,20,17032
8,5,17037
-17,20,17057
8,5,17062
11,1,17063
11,1,17064
9,3,17067
5,11,17078
6,7,17085
5,9,17094
11,1,17095
8,9,17104
10,3,17107
9,5,17112
9,3,17115
5,8,17123
11,1,17124
-19,20,17144
11,1,17145
-1,13,17158
11,1,17159
9,5,17164
7,9,17173
8,9,17182
-18,20,17202
10,3,17205
10,2,17207
-19,20,17227
11,1,17228
8,7,17235
6,7,17242
8,7,17249
9,4,17253
-18,20,17273
9,5,17278
11,1,17279
10,3,17282
5,7,17289
11,1,17290
11,1,17291
6,7,17298
11,1,17299
-17,20,17319
6,10,17329
-19,20,17349
6,11,17360
-20,20,17380
-6,19,17399
-18,20,17419
-16,20,17439
9,5,17444
6,7,17451
5,7,17458
-16,20,17478
11,1,17479
-19,20,17499
11,1,17500
11,1,17501
7,9,17510
11,1,17511
11,3,17514
11,1,17515
5,10,17525
11,1,17526
-17,20,17546
10,3,17549
9,3,17552
11,1,17553
-18,20,17573
11,2,17575
9,5,17580
-18,20,17600
8,5,17605
11,1,17606
-20,20,17626
8,5,17631
8,6,17637
10,5,17642
8,7,17649
7,5,17654
-19,20,17674
11,3,17677
-18,20,17697
8,7,17704
10,3,17707
6,8,17715
11,1,17716
11,2,17718
9,5,17723
11,1,17724
-18,20,17744
8,5,17749
-15,20,17769
11,1,17770
11,1,17771
9,3,17774
9,5,17779
11,1,17780
9,5,17785
-17,20,17805
11,1,17806
-17,20,17826
11,1,17827
8,5,17832
10,3,17835
-20,20,17855
11,1,17856
8,9,17865
9,3,17868
9,5,17873
-19,20,17893
11,3,17896
11,1,17897
-20,20,17917
11,1,17918
7,6,17924
7,7,17931
10,3,17934
6,10,17944
11,1,17945
8,5,17950
-18,20,17970
7,5,17975
11,2,17977
8,5,17982
11,1,17983
11,1,17984
-19,20,18004
10,2,18006
-18,20,18026
-17,20,18046
10,2,18048
11,1,18049
7,8,18057
8,4,18061
-15,20,18081
11,1,18082
-17,20,18102
8,7,18109
5,9,18118
9,5,18123
11,1,18124
11,1,18125
10,2,18127
11,1,18128
3,11,18139
11,1,18140
11,1,18141
9,3,18144
-19,20,18164
11,1,18165
9,3,18168
5,9,18177
7,6,18183
11,1,18184
4,8,18192
10,3,18195
10,3,18198
9,3,18201
9,5,18206
10,5,18211
-19,20,18231
11,3,18234
8,9,18243
8,5,18248
10,2,18250
9,3,18253
-18,20,18273
8,4,18277
6,10,18287
11,1,18288
9,3,18291
11,1,18292
-16,20,18312
11,1,18313
9,5,18318
7,11,18329
10,2,18331
11,1,18332
-20,20,18352
-19,20,18372
11,1,18373
7,7,18380
10,3,18383
9,3,18386
-17,20,18406
8,4,18410
-20,20,18430
11,1,18431
7,5,18436
10,3,18439
11,1,18440
11,1,18441
6,8,18449
-17,20,18469
11,1,18470
11,1,18471
9,5,18476
11,1,18477
10,3,18480
9,3,18483
6,12,18495
11,1,18496
9,3,18499
10,3,18502
11,1,18503
9,3,18506
9,4,18510
11,1,18511
8,6,18517
9,5,18522
8,4,18526
10,3,18529
-19,20,18549
11,1,18550
-16,20,18570
-17,20,18590
10,2,18592
-18,20,18612
11,1,18613
7,5,18618
11,1,18619
9,3,18622
-17,20,18642
9,3,18645
-18,20,18665
10,3,18668
8,5,18673
-17,20,18693
9,3,18696
7,7,18703
4,10,18713
9,5,18718
10,3,18721
11,1,18722
-18,20,18742
9,7,18749
11,1,18750
9,3,18753
10,3,18756
-20,20,18776
9,3,18779
-20,20,18799
11,1,18800
-18,20,18820
4,8,18828
-16,20,18848
7,7,18855
11,1,18856
9,3,18859
-20,20,18879
-2,15,18894
11,1,18895
7,7,18902
9,3,18905
9,5,18910
8,5,18915
9,3,18918
11,1,18919
-12,20,18939
11,1,18940
8,5,18945
9,3,18948
-18,20,18968
11,1,18969
11,1,18970
9,5,18975
-16,20,18995
-20,20,19015
-15,20,19035
-16,20,19055
11,1,19056
8,4,19060
7,9,19069
-19,20,19089
-16,20,19109
-19,20,19129
-16,20,19149
-16,20,19169
9,5,19174
11,1,19175
11,1,19176
11,1,19177
9,4,19181
9,3,19184
10,3,19187
-20,20,19207
11,1,19208
8,5,19213
10,3,19216
11,1,19217
9,3,19220
8,5,19225
11,1,19226
-19,20,19246
10,3,19249
9,3,19252
-19,20,19272
-17,20,19292
8,7,19299
-19,20,19319
10,2,19321
8,7,19328
11,1,19329
10,5,19334
10,3,19337
10,3,19340
11,1,19341
5,11,19352
9,3,19355
11,1,19356
-17,20,19376
9,7,19383
10,2,19385
11,1,19386
11,1,19387
10,3,19390
11,1,19391
8,5,19396
11,1,19397
9,3,19400
7,6,19406
11,1,19407
-19,20,19427
-19,20,19447
11,1,19448
11,3,19451
-6,20,19471
9,3,19474
10,5,19479
8,7,19486
-18,20,19506
10,2,19508
11,3,19511
8,7,19518
7,7,19525
9,5,19530
11,3,19533
9,3,19536
4,11,19547
10,3,19550
10,3,19553
9,3,19556
8,5,19561
-18,20,19581
-18,20,19601
10,5,19606
9,5,19611
11,1,19612
10,3,19615
9,3,19618
-18,20,19638
9,5,19643
9,3,19646
11,1,19647
6,9,19656
9,5,19661
-19,20,19681
11,1,19682
-19,20,19702
-19,20,19722
8,7,19729
11,1,19730
-19,20,19750
11,1,19751
-17,20,19771
8,5,19776
7,7,19783
9,3,19786
8,5,19791
9,5,19796
8,4,19800
9,4,19804
9,3,19807
11,1,19808
-18,20,19828
6,7,19835
10,2,19837
-17,20,19857
-20,20,19877
11,3,19880
10,4,19884
-18,20,19904
-20,20,19924
1,15,19939
6,7,19946
8,5,19951
-17,20,19971
9,3,19974
-15,20,19994
-18,20,20014
10,2,20016
5,9,20025
7,7,20032
11,1,20033
-18,20,20053
11,1,20054
10,2,20056
-18,20,20076
9,3,20079
8,7,20086
10,5,20091
11,2,20093
9,5,20098
10,3,20101
11,1,20102
8,5,20107
1,12,20119
-17,20,20139
6,9,20148
9,5,20153
10,3,20156
-17,20,20176
-20,20,20196
10,3,20199
11,1,20200
11,1,20201
8,4,20205
9,5,20210
11,1,20211
10,3,20214
11,1,20215
-19,20,20235
10,3,20238
9,4,20242
11,1,20243
-20,20,20263
11,1,20264
-16,20,20284
11,1,20285
-18,20,20305
11,1,20306
11,1,20307
11,1,20308
11,1,20309
-16,20,20329
11,1,20330
-20,20,20350
9,6,20356
9,5,20361
11,1,20362
