planning_time
9.314013957977295
12.507420301437378
8.297199964523315
6.262698173522949
3.0644173622131348
3.114114999771118
8.149829864501953
4.353245258331299
9.391460418701172
8.694204330444336
3.037954807281494
2.5692861080169678
9.35307264328003
11.305597066879272
8.855738401412964
20.587846279144287
9.071174621582031
11.319347620010376
8.030272006988525
25.21642017364502
3.174197196960449
7.252705812454224
2.7672841548919678
2.825892686843872
2.935142755508423
10.462973833084106
20.466190338134766
27.80466651916504
2.3932743072509766
7.684294700622559
8.078948259353638
2.5498435497283936
11.331683874130249
8.51037859916687
8.147782325744629
10.625904560089111
2.7707462310791016
10.093818426132202
2.8342647552490234
2.660043239593506
21.072373628616333
2.6196582317352295
2.5437798500061035
8.672842502593994
13.032078742980957
3.041520595550537
11.002516984939575
12.375061988830566
9.291552543640137
3.3198158740997314
