x_o,y_o,x_h,y_h,yaw_h,success
0.3765350336720479,0.11580591551357844,0.5,0.0,0.0,0.0
0.5924080439029661,-0.28367492016872564,0.5,0.0,0.0,1.0
0.3667318943115532,0.9938721290962054,0.5,0.0,0.0,0.0
0.5124895685757193,0.6334586850030774,0.5,0.0,0.0,1.0
0.29210782189889284,-0.905180434408025,0.5,0.0,0.0,0.0
0.5258154920256138,0.16462824827258316,0.5,0.0,0.0,0.0
0.11873409595730722,0.6045036187524644,0.5,0.0,0.0,0.0
0.771171275098517,-0.15723341844026217,0.5,0.0,0.0,1.0
0.19939091517297702,-0.5442860300877932,0.5,0.0,0.0,0.0
0.653037443013285,-0.5228121664093865,0.5,0.0,0.0,1.0
0.2532531389128646,0.5901338140453938,0.5,0.0,0.0,0.0
0.0827473234170063,-0.6569073482890628,0.5,0.0,0.0,1.0
0.18087793652318473,0.17370929418834402,0.5,0.0,0.0,1.0
0.8230027993271142,-0.6962759307854327,0.5,0.0,0.0,1.0
0.5972320467800069,0.7125185506071829,0.5,0.0,0.0,0.0
0.9242128268027352,0.1372757216064393,0.5,0.0,0.0,1.0
0.6556831721449587,0.7804257755137844,0.5,0.0,0.0,1.0
0.6820183818168314,-0.05089001328295528,0.5,0.0,0.0,1.0
0.6505717462001138,-0.8723743267981241,0.5,0.0,0.0,0.0
0.6379864587820008,0.24978489548099025,0.5,0.0,0.0,1.0
0.41357153670874014,-0.25110013857395197,0.5,0.0,0.0,0.0
0.4479513702101936,-0.6001796257335597,0.5,0.0,0.0,1.0
0.24644847217035915,0.7462023994022888,0.5,0.0,0.0,1.0
0.02282666187360327,0.2338495455452918,0.5,0.0,0.0,1.0
0.5560037345493468,-0.1642022070489244,0.5,0.0,0.0,0.0
0.3682925687324953,-0.24596614710489528,0.5,0.0,0.0,0.0
0.5453771897361219,-0.27345143627803425,0.5,0.0,0.0,0.0
0.36703966249330566,-0.5429906263027982,0.5,0.0,0.0,1.0
0.9675902417033508,0.30120184683715867,0.5,0.0,0.0,1.0
0.33121604227968016,-0.2349486387482742,0.5,0.0,0.0,0.0
0.8695170318331507,0.7220981300318652,0.5,0.0,0.0,0.0
0.962551757225576,-0.299377832654651,0.5,0.0,0.0,1.0
0.42255206213095065,0.9040318983601163,0.5,0.0,0.0,0.0
0.14638433662938932,0.6102441217350658,0.5,0.0,0.0,0.0
0.38768058295012764,0.546841624571734,0.5,0.0,0.0,1.0
0.1296871599011512,0.7239489439425884,0.5,0.0,0.0,0.0
0.4441954952116365,-0.7591464786350404,0.5,0.0,0.0,1.0
0.38207838658413207,-0.394621810543907,0.5,0.0,0.0,0.0
0.0036657177666225005,-0.23086925074554898,0.5,0.0,0.0,0.0
0.21740628219914326,-0.5744702994274569,0.5,0.0,0.0,0.0
0.44439991235514165,0.8181309429931214,0.5,0.0,0.0,0.0
0.9217573295974301,-0.7842581230231431,0.5,0.0,0.0,0.0
0.4032874597814723,-0.6841616997887543,0.5,0.0,0.0,0.0
0.540475875615414,0.8817446540433505,0.5,0.0,0.0,0.0
0.7074071467960463,-0.8692850896156616,0.5,0.0,0.0,0.0
0.911803059316145,-0.3212331579011267,0.5,0.0,0.0,1.0
0.13700582157147723,0.7908378485417131,0.5,0.0,0.0,0.0
0.2523561866243398,-0.49704409322005305,0.5,0.0,0.0,0.0
0.1550392790680587,-0.3669424515768531,0.5,0.0,0.0,0.0
0.2650573989318207,-0.0008797346869755529,0.5,0.0,0.0,1.0
0.9191204758973384,0.492249527490191,0.5,0.0,0.0,1.0
0.4034925397135327,0.5389690412718426,0.5,0.0,0.0,1.0
0.05629231131237922,0.2678665226526551,0.5,0.0,0.0,0.0
0.8849952776820753,-0.5027265539236732,0.5,0.0,0.0,1.0
0.635396174434012,-0.5314549602994276,0.5,0.0,0.0,1.0
0.4386789658977236,0.5858046697441384,0.5,0.0,0.0,1.0
0.9757789084334332,-0.6859394495703253,0.5,0.0,0.0,0.0
0.5633213035938422,0.35992325957620164,0.5,0.0,0.0,1.0
0.04422234340097919,0.27107434275442044,0.5,0.0,0.0,0.0
0.13381251354525947,0.8665472021732592,0.5,0.0,0.0,0.0
0.1169646460084185,-0.7470019461216941,0.5,0.0,0.0,0.0
0.7642397307596136,-0.8601004616076282,0.5,0.0,0.0,0.0
0.18788464080442735,-0.7198086234698597,0.5,0.0,0.0,1.0
0.5533717084699243,-0.40360882882169635,0.5,0.0,0.0,1.0
0.3030470637455387,-0.25569348139556003,0.5,0.0,0.0,0.0
0.6733655148134894,0.6677099975332401,0.5,0.0,0.0,1.0
0.09046901698042231,0.3212239225710223,0.5,0.0,0.0,1.0
0.07913772316810452,-0.4284581735405506,0.5,0.0,0.0,0.0
0.5942484208871842,-0.9010192425621988,0.5,0.0,0.0,0.0
0.2572061652587395,0.9043993157274837,0.5,0.0,0.0,0.0
0.6919156834587663,0.267428857255984,0.5,0.0,0.0,1.0
0.7841934668259202,0.26076800122742605,0.5,0.0,0.0,1.0
0.15105985049211856,0.2542783925152814,0.5,0.0,0.0,0.0
0.3251394113633117,0.08498018980902922,0.5,0.0,0.0,1.0
0.9568112606980061,0.8629234212436192,0.5,0.0,0.0,0.0
0.5214569318289695,-0.8339021572536052,0.5,0.0,0.0,0.0
0.3058589019281631,0.058902663346960926,0.5,0.0,0.0,0.0
0.38645857546848794,0.9556207526598606,0.5,0.0,0.0,0.0
0.7791689215188169,-0.6225073582438307,0.5,0.0,0.0,0.0
0.2332973574594992,0.7359836277938803,0.5,0.0,0.0,1.0
0.6448257132193524,-0.015110469742250388,0.5,0.0,0.0,0.0
0.19953029568502056,-0.9095526746296385,0.5,0.0,0.0,0.0
0.6441347884510783,-0.6650750881766214,0.5,0.0,0.0,0.0
0.08139203586833021,0.8544698690438459,0.5,0.0,0.0,0.0
0.718748923783951,-0.8421909389565356,0.5,0.0,0.0,0.0
0.6754515717935288,0.2776664887161908,0.5,0.0,0.0,1.0
0.12377384338533548,-0.7498022264123203,0.5,0.0,0.0,0.0
