episode_return,episode_length,total_steps
-20,20,7782
-20,20,7802
-3,13,7815
-4,14,7829
0,10,7839
-20,20,7859
9,1,7860
-20,20,7880
-20,20,7900
-20,20,7920
-20,20,7940
-20,20,7960
-20,20,7980
-20,20,8000
-20,20,8020
-20,20,8040
-20,20,8060
-20,20,8080
-2,12,8092
-7,17,8109
-20,20,8129
-20,20,8149
-20,20,8169
-20,20,8189
-20,20,8209
-7,17,8226
-20,20,8246
-20,20,8266
-20,20,8286
9,1,8287
-20,20,8307
-20,20,8327
-20,20,8347
-4,14,8361
-20,20,8381
-20,20,8401
-7,17,8418
-20,20,8438
-3,13,8451
-4,14,8465
-20,20,8485
-20,20,8505
-20,20,8525
-20,20,8545
3,7,8552
-20,20,8572
-20,20,8592
-20,20,8612
2,8,8620
-20,20,8640
-20,20,8660
-20,20,8680
-20,20,8700
-20,20,8720
-6,16,8736
-20,20,8756
-20,20,8776
-15,15,8791
0,10,8801
-5,15,8816
-20,20,8836
-20,20,8856
-20,20,8876
-20,20,8896
-20,20,8916
-1,11,8927
-10,20,8947
-4,4,8951
-20,20,8971
-20,20,8991
-20,20,9011
-20,20,9031
-20,20,9051
-6,16,9067
9,1,9068
-20,20,9088
-20,20,9108
-20,20,9128
-20,20,9148
-20,20,9168
-20,20,9188
-20,20,9208
-17,17,9225
-20,20,9245
-20,20,9265
-20,20,9285
-20,20,9305
-20,20,9325
-20,20,9345
-20,20,9365
-20,20,9385
2,8,9393
-20,20,9413
-20,20,9433
5,5,9438
-20,20,9458
-20,20,9478
-20,20,9498
-20,20,9518
5,5,9523
-20,20,9543
3,7,9550
-20,20,9570
-20,20,9590
-20,20,9610
-20,20,9630
7,3,9633
-20,20,9653
-20,20,9673
-20,20,9693
-20,20,9713
9,1,9714
-20,20,9734
-20,20,9754
-7,17,9771
-20,20,9791
-20,20,9811
-20,20,9831
-2,12,9843
-20,20,9863
-20,20,9883
-20,20,9903
4,6,9909
-20,20,9929
-20,20,9949
-7,17,9966
-20,20,9986
-20,20,10006
-20,20,10026
3,7,10033
-20,20,10053
-20,20,10073
-20,20,10093
-20,20,10113
-20,20,10133
-5,15,10148
-20,20,10168
-20,20,10188
-12,12,10200
8,2,10202
-20,20,10222
-7,7,10229
-20,20,10249
-20,20,10269
-19,19,10288
1,9,10297
-20,20,10317
-20,20,10337
-20,20,10357
-20,20,10377
-20,20,10397
-20,20,10417
-20,20,10437
-20,20,10457
-20,20,10477
-20,20,10497
6,4,10501
-20,20,10521
-20,20,10541
-20,20,10561
-20,20,10581
-20,20,10601
-4,14,10615
-20,20,10635
-20,20,10655
-20,20,10675
1,9,10684
-20,20,10704
2,8,10712
-20,20,10732
-20,20,10752
-20,20,10772
-20,20,10792
-20,20,10812
-20,20,10832
-20,20,10852
6,4,10856
-20,20,10876
-20,20,10896
-20,20,10916
7,3,10919
-20,20,10939
-19,19,10958
-20,20,10978
-20,20,10998
-20,20,11018
-10,20,11038
-20,20,11058
-2,12,11070
-9,19,11089
-20,20,11109
-20,20,11129
-20,20,11149
-20,20,11169
-20,20,11189
-20,20,11209
-20,20,11229
-20,20,11249
2,8,11257
-20,20,11277
2,8,11285
8,2,11287
-20,20,11307
7,3,11310
-20,20,11330
-20,20,11350
-20,20,11370
-20,20,11390
-9,19,11409
-20,20,11429
-20,20,11449
-20,20,11469
-20,20,11489
-20,20,11509
-20,20,11529
-20,20,11549
-20,20,11569
-20,20,11589
-20,20,11609
-20,20,11629
-20,20,11649
-20,20,11669
-3,13,11682
-20,20,11702
-7,7,11709
-20,20,11729
-2,12,11741
-20,20,11761
-20,20,11781
-20,20,11801
-20,20,11821
-20,20,11841
-1,11,11852
-20,20,11872
-20,20,11892
-20,20,11912
-7,17,11929
-20,20,11949
-20,20,11969
-20,20,11989
-20,20,12009
-20,20,12029
-20,20,12049
-20,20,12069
-20,20,12089
-20,20,12109
-20,20,12129
2,8,12137
-20,20,12157
-20,20,12177
7,3,12180
-3,13,12193
-20,20,12213
-20,20,12233
-20,20,12253
-20,20,12273
-20,20,12293
-20,20,12313
6,4,12317
-20,20,12337
-4,14,12351
-20,20,12371
-20,20,12391
-8,18,12409
-20,20,12429
-20,20,12449
-20,20,12469
-20,20,12489
-20,20,12509
-20,20,12529
-3,13,12542
-20,20,12562
5,5,12567
-20,20,12587
-20,20,12607
-20,20,12627
4,6,12633
-20,20,12653
-20,20,12673
-8,18,12691
-4,14,12705
-20,20,12725
-20,20,12745
-20,20,12765
-20,20,12785
-20,20,12805
7,3,12808
-20,20,12828
-20,20,12848
-20,20,12868
9,1,12869
6,4,12873
-20,20,12893
-1,11,12904
-20,20,12924
6,4,12928
-20,20,12948
-20,20,12968
-20,20,12988
-20,20,13008
-20,20,13028
-20,20,13048
-6,16,13064
-4,4,13068
-20,20,13088
-20,20,13108
7,3,13111
-20,20,13131
-1,1,13132
-20,20,13152
-20,20,13172
6,4,13176
-20,20,13196
-20,20,13216
-20,20,13236
-20,20,13256
-20,20,13276
-20,20,13296
-20,20,13316
-20,20,13336
-20,20,13356
-20,20,13376
-7,17,13393
-20,20,13413
-20,20,13433
-20,20,13453
-20,20,13473
-20,20,13493
-20,20,13513
-20,20,13533
5,5,13538
9,1,13539
-20,20,13559
3,7,13566
-4,14,13580
-4,14,13594
-16,16,13610
-20,20,13630
-20,20,13650
-20,20,13670
-20,20,13690
-20,20,13710
-20,20,13730
-20,20,13750
-5,15,13765
-20,20,13785
5,5,13790
-20,20,13810
-20,20,13830
-20,20,13850
-20,20,13870
-20,20,13890
-20,20,13910
-20,20,13930
-9,19,13949
-20,20,13969
-20,20,13989
-20,20,14009
-20,20,14029
-20,20,14049
-20,20,14069
1,9,14078
-20,20,14098
-20,20,14118
-20,20,14138
-1,1,14139
-20,20,14159
-20,20,14179
-20,20,14199
-20,20,14219
-4,14,14233
-20,20,14253
0,10,14263
-20,20,14283
-20,20,14303
-20,20,14323
-20,20,14343
-20,20,14363
-20,20,14383
8,2,14385
-20,20,14405
-20,20,14425
-20,20,14445
-20,20,14465
-20,20,14485
-12,12,14497
-20,20,14517
-20,20,14537
-20,20,14557
3,7,14564
-20,20,14584
-20,20,14604
-20,20,14624
9,1,14625
8,2,14627
-20,20,14647
-1,11,14658
-20,20,14678
-1,1,14679
-8,18,14697
-20,20,14717
-20,20,14737
-20,20,14757
-20,20,14777
-20,20,14797
-6,6,14803
-6,16,14819
-20,20,14839
-20,20,14859
-20,20,14879
-1,11,14890
-20,20,14910
-20,20,14930
-20,20,14950
-20,20,14970
-20,20,14990
-20,20,15010
-20,20,15030
-20,20,15050
-20,20,15070
-20,20,15090
-20,20,15110
5,5,15115
-20,20,15135
5,5,15140
-20,20,15160
1,9,15169
9,1,15170
-20,20,15190
-20,20,15210
-20,20,15230
-20,20,15250
-15,15,15265
-20,20,15285
-20,20,15305
-20,20,15325
4,6,15331
-20,20,15351
-20,20,15371
5,5,15376
-3,13,15389
-20,20,15409
-20,20,15429
-20,20,15449
-20,20,15469
-20,20,15489
-6,6,15495
-20,20,15515
6,4,15519
-20,20,15539
-20,20,15559
0,10,15569
-20,20,15589
4,6,15595
-20,20,15615
-20,20,15635
-20,20,15655
-20,20,15675
-20,20,15695
-20,20,15715
-20,20,15735
-20,20,15755
-20,20,15775
-20,20,15795
-20,20,15815
3,7,15822
-20,20,15842
-5,15,15857
0,10,15867
1,9,15876
-20,20,15896
-20,20,15916
-20,20,15936
9,1,15937
-20,20,15957
-20,20,15977
6,4,15981
-20,20,16001
-20,20,16021
9,1,16022
-4,4,16026
-20,20,16046
-20,20,16066
-4,4,16070
-5,15,16085
-20,20,16105
-20,20,16125
-3,13,16138
-20,20,16158
1,9,16167
7,3,16170
-20,20,16190
0,10,16200
-20,20,16220
-20,20,16240
-20,20,16260
-20,20,16280
-20,20,16300
0,10,16310
-20,20,16330
6,4,16334
-20,20,16354
1,9,16363
-6,16,16379
2,8,16387
-2,12,16399
-20,20,16419
-20,20,16439
-20,20,16459
-20,20,16479
-20,20,16499
-20,20,16519
-20,20,16539
-20,20,16559
-20,20,16579
-20,20,16599
-20,20,16619
-20,20,16639
-6,16,16655
-10,20,16675
-5,15,16690
-20,20,16710
-4,14,16724
-20,20,16744
-20,20,16764
-20,20,16784
-20,20,16804
-20,20,16824
-20,20,16844
-20,20,16864
-20,20,16884
-10,20,16904
-20,20,16924
-11,11,16935
-20,20,16955
-20,20,16975
-20,20,16995
-1,11,17006
-20,20,17026
-20,20,17046
-20,20,17066
-20,20,17086
-9,19,17105
-20,20,17125
-20,20,17145
-20,20,17165
-20,20,17185
-20,20,17205
-20,20,17225
-5,15,17240
-2,12,17252
-20,20,17272
-8,18,17290
-20,20,17310
-15,15,17325
-20,20,17345
-20,20,17365
-20,20,17385
-20,20,17405
-20,20,17425
-20,20,17445
-10,10,17455
-20,20,17475
-20,20,17495
-13,13,17508
-20,20,17528
9,1,17529
-20,20,17549
-20,20,17569
-20,20,17589
-20,20,17609
-20,20,17629
-20,20,17649
3,7,17656
-20,20,17676
-20,20,17696
-20,20,17716
-15,15,17731
-20,20,17751
-20,20,17771
6,4,17775
-20,20,17795
-20,20,17815
-20,20,17835
-20,20,17855
-20,20,17875
-20,20,17895
2,8,17903
-20,20,17923
1,9,17932
-20,20,17952
-20,20,17972
-1,11,17983
-20,20,18003
-4,14,18017
4,6,18023
-20,20,18043
-20,20,18063
-20,20,18083
-20,20,18103
-20,20,18123
-20,20,18143
-20,20,18163
-20,20,18183
-20,20,18203
-20,20,18223
-20,20,18243
-20,20,18263
-20,20,18283
-20,20,18303
-5,15,18318
5,5,18323
-20,20,18343
7,3,18346
-3,3,18349
-20,20,18369
-20,20,18389
-20,20,18409
6,4,18413
-20,20,18433
-20,20,18453
-20,20,18473
6,4,18477
-20,20,18497
-20,20,18517
-20,20,18537
-5,15,18552
0,10,18562
3,7,18569
9,1,18570
-20,20,18590
1,9,18599
-20,20,18619
-20,20,18639
-8,18,18657
-2,12,18669
6,4,18673
-20,20,18693
-20,20,18713
-20,20,18733
-20,20,18753
6,4,18757
6,4,18761
-20,20,18781
-20,20,18801
-20,20,18821
-20,20,18841
-20,20,18861
-20,20,18881
-6,16,18897
-20,20,18917
-20,20,18937
-1,11,18948
-20,20,18968
-20,20,18988
-20,20,19008
-20,20,19028
3,7,19035
-20,20,19055
-20,20,19075
-20,20,19095
-9,9,19104
8,2,19106
-20,20,19126
-20,20,19146
-20,20,19166
-20,20,19186
-20,20,19206
-20,20,19226
-20,20,19246
-20,20,19266
-20,20,19286
-20,20,19306
-10,20,19326
-20,20,19346
-20,20,19366
-20,20,19386
-20,20,19406
-20,20,19426
-20,20,19446
5,5,19451
-20,20,19471
-8,18,19489
-1,11,19500
-20,20,19520
-20,20,19540
-20,20,19560
-20,20,19580
9,1,19581
-20,20,19601
-20,20,19621
-20,20,19641
-20,20,19661
-20,20,19681
7,3,19684
-20,20,19704
-7,7,19711
-20,20,19731
4,6,19737
-20,20,19757
-7,17,19774
4,6,19780
-20,20,19800
7,3,19803
3,7,19810
9,1,19811
-20,20,19831
-20,20,19851
-20,20,19871
-16,16,19887
-10,20,19907
5,5,19912
8,2,19914
-20,20,19934
0,10,19944
-20,20,19964
-4,4,19968
-20,20,19988
-20,20,20008
-20,20,20028
-20,20,20048
-20,20,20068
-20,20,20088
-8,18,20106
-20,20,20126
-20,20,20146
-20,20,20166
-20,20,20186
-20,20,20206
-20,20,20226
-20,20,20246
-20,20,20266
-6,16,20282
8,2,20284
-20,20,20304
-20,20,20324
9,1,20325
-18,18,20343
4,6,20349
-20,20,20369
-20,20,20389
5,5,20394
-20,20,20414
6,4,20418
-20,20,20438
5,5,20443
-20,20,20463
-20,20,20483
-20,20,20503
-4,14,20517
-20,20,20537
-20,20,20557
-20,20,20577
-20,20,20597
-20,20,20617
-20,20,20637
-20,20,20657
-20,20,20677
-2,12,20689
-20,20,20709
-20,20,20729
-20,20,20749
-20,20,20769
8,2,20771
-20,20,20791
-20,20,20811
-20,20,20831
-2,2,20833
-8,8,20841
-20,20,20861
-17,17,20878
-4,14,20892
-20,20,20912
4,6,20918
-4,4,20922
-20,20,20942
-20,20,20962
-20,20,20982
-20,20,21002
-13,13,21015
-7,17,21032
-7,17,21049
-20,20,21069
-20,20,21089
-20,20,21109
-20,20,21129
-17,17,21146
-20,20,21166
-20,20,21186
-20,20,21206
-20,20,21226
-20,20,21246
-20,20,21266
-20,20,21286
-20,20,21306
-20,20,21326
-20,20,21346
-3,13,21359
-20,20,21379
-20,20,21399
-20,20,21419
9,1,21420
9,1,21421
-20,20,21441
-20,20,21461
-20,20,21481
-20,20,21501
-20,20,21521
-20,20,21541
-20,20,21561
-20,20,21581
-20,20,21601
-20,20,21621
-20,20,21641
-20,20,21661
-11,11,21672
-20,20,21692
-10,20,21712
-20,20,21732
-20,20,21752
-20,20,21772
-6,6,21778
-20,20,21798
-20,20,21818
-20,20,21838
-4,14,21852
1,9,21861
-20,20,21881
-20,20,21901
-20,20,21921
-1,11,21932
-20,20,21952
-20,20,21972
-20,20,21992
7,3,21995
-20,20,22015
-20,20,22035
3,7,22042
-2,12,22054
6,4,22058
5,5,22063
-13,13,22076
-6,16,22092
4,6,22098
-20,20,22118
6,4,22122
-20,20,22142
-20,20,22162
7,3,22165
3,7,22172
-4,14,22186
-20,20,22206
-20,20,22226
8,2,22228
-20,20,22248
-4,4,22252
-6,16,22268
-20,20,22288
7,3,22291
-20,20,22311
-20,20,22331
-20,20,22351
7,3,22354
-20,20,22374
-20,20,22394
-20,20,22414
-20,20,22434
-20,20,22454
1,9,22463
-20,20,22483
-20,20,22503
0,10,22513
8,2,22515
-20,20,22535
2,8,22543
-20,20,22563
-20,20,22583
-1,11,22594
-20,20,22614
-20,20,22634
6,4,22638
-20,20,22658
-20,20,22678
-20,20,22698
-20,20,22718
-20,20,22738
-14,14,22752
-20,20,22772
-20,20,22792
-20,20,22812
-20,20,22832
-20,20,22852
-20,20,22872
-20,20,22892
-20,20,22912
9,1,22913
-20,20,22933
-20,20,22953
-1,11,22964
-19,19,22983
-20,20,23003
9,1,23004
-20,20,23024
-20,20,23044
-20,20,23064
-20,20,23084
-20,20,23104
3,7,23111
-20,20,23131
-20,20,23151
2,8,23159
-20,20,23179
6,4,23183
-20,20,23203
-20,20,23223
-20,20,23243
4,6,23249
-20,20,23269
-20,20,23289
5,5,23294
-20,20,23314
-20,20,23334
-20,20,23354
-20,20,23374
-20,20,23394
-20,20,23414
-7,17,23431
-20,20,23451
-20,20,23471
-20,20,23491
-20,20,23511
-18,18,23529
-20,20,23549
-20,20,23569
-15,15,23584
7,3,23587
-20,20,23607
4,6,23613
-10,20,23633
-20,20,23653
-20,20,23673
8,2,23675
7,3,23678
-20,20,23698
-20,20,23718
-20,20,23738
8,2,23740
2,8,23748
-20,20,23768
1,9,23777
-20,20,23797
-1,11,23808
-20,20,23828
-1,1,23829
-20,20,23849
-20,20,23869
-20,20,23889
-20,20,23909
-20,20,23929
-20,20,23949
-2,12,23961
-20,20,23981
-20,20,24001
-20,20,24021
-20,20,24041
-20,20,24061
-2,2,24063
-8,18,24081
-20,20,24101
-6,16,24117
-4,4,24121
7,3,24124
-20,20,24144
-20,20,24164
-5,15,24179
-20,20,24199
-20,20,24219
7,3,24222
-10,20,24242
-1,1,24243
8,2,24245
-20,20,24265
-20,20,24285
-20,20,24305
-20,20,24325
0,10,24335
-4,14,24349
-20,20,24369
-20,20,24389
-20,20,24409
7,3,24412
-20,20,24432
3,7,24439
-20,20,24459
-20,20,24479
-20,20,24499
-17,17,24516
-20,20,24536
-9,19,24555
-20,20,24575
-20,20,24595
-20,20,24615
-20,20,24635
-20,20,24655
-20,20,24675
3,7,24682
-20,20,24702
-13,13,24715
-20,20,24735
-20,20,24755
4,6,24761
-20,20,24781
2,8,24789
-3,13,24802
6,4,24806
-9,9,24815
-5,15,24830
-20,20,24850
-13,13,24863
-20,20,24883
-10,10,24893
-20,20,24913
-10,20,24933
-7,7,24940
-8,18,24958
-20,20,24978
-20,20,24998
-20,20,25018
-20,20,25038
-20,20,25058
-20,20,25078
-20,20,25098
-20,20,25118
-8,18,25136
-20,20,25156
-20,20,25176
-20,20,25196
-20,20,25216
-20,20,25236
9,1,25237
-20,20,25257
-20,20,25277
-20,20,25297
-5,15,25312
-12,12,25324
-4,4,25328
-17,17,25345
-20,20,25365
-20,20,25385
-20,20,25405
-20,20,25425
-20,20,25445
-20,20,25465
-6,16,25481
4,6,25487
-20,20,25507
-20,20,25527
-20,20,25547
-20,20,25567
7,3,25570
-5,15,25585
-20,20,25605
-20,20,25625
-20,20,25645
-20,20,25665
8,2,25667
-20,20,25687
-20,20,25707
-20,20,25727
-20,20,25747
-20,20,25767
-20,20,25787
-17,17,25804
-20,20,25824
9,1,25825
1,9,25834
-20,20,25854
1,9,25863
-20,20,25883
-20,20,25903
2,8,25911
-20,20,25931
-6,16,25947
-20,20,25967
-20,20,25987
-20,20,26007
-5,15,26022
6,4,26026
-20,20,26046
-20,20,26066
5,5,26071
-20,20,26091
-20,20,26111
-20,20,26131
3,7,26138
9,1,26139
-20,20,26159
-20,20,26179
3,7,26186
-20,20,26206
-7,17,26223
-20,20,26243
-3,3,26246
-20,20,26266
1,9,26275
-20,20,26295
-20,20,26315
-20,20,26335
-3,13,26348
-20,20,26368
-19,19,26387
-20,20,26407
-20,20,26427
-20,20,26447
-3,3,26450
-20,20,26470
-20,20,26490
-20,20,26510
-20,20,26530
-20,20,26550
-4,14,26564
5,5,26569
-8,8,26577
-20,20,26597
-20,20,26617
-20,20,26637
7,3,26640
-20,20,26660
-20,20,26680
7,3,26683
-20,20,26703
-20,20,26723
-20,20,26743
-20,20,26763
-10,20,26783
-20,20,26803
-20,20,26823
-20,20,26843
-20,20,26863
-20,20,26883
6,4,26887
-20,20,26907
9,1,26908
0,10,26918
-20,20,26938
-20,20,26958
-20,20,26978
-20,20,26998
-20,20,27018
-20,20,27038
-20,20,27058
5,5,27063
-20,20,27083
-20,20,27103
-20,20,27123
6,4,27127
-11,11,27138
-20,20,27158
-6,6,27164
-20,20,27184
-20,20,27204
3,7,27211
9,1,27212
-3,13,27225
-20,20,27245
-9,19,27264
9,1,27265
-20,20,27285
-20,20,27305
-20,20,27325
-20,20,27345
9,1,27346
-3,3,27349
-20,20,27369
-20,20,27389
-20,20,27409
-7,17,27426
-20,20,27446
-20,20,27466
-20,20,27486
-20,20,27506
-20,20,27526
-20,20,27546
1,9,27555
6,4,27559
-20,20,27579
3,7,27586
-20,20,27606
1,9,27615
-6,6,27621
-20,20,27641
-7,7,27648
3,7,27655
9,1,27656
-7,7,27663
-20,20,27683
-20,20,27703
-20,20,27723
-20,20,27743
-20,20,27763
-20,20,27783
7,3,27786
-20,20,27806
-20,20,27826
-20,20,27846
-4,14,27860
-2,2,27862
-20,20,27882
-20,20,27902
-20,20,27922
-20,20,27942
-20,20,27962
-20,20,27982
-20,20,28002
-20,20,28022
-6,16,28038
-20,20,28058
4,6,28064
6,4,28068
-20,20,28088
4,6,28094
-20,20,28114
6,4,28118
-20,20,28138
-20,20,28158
7,3,28161
-20,20,28181
9,1,28182
-20,20,28202
-6,16,28218
-20,20,28238
-5,15,28253
-3,3,28256
-20,20,28276
-20,20,28296
-20,20,28316
8,2,28318
-20,20,28338
-8,18,28356
-20,20,28376
-20,20,28396
-8,18,28414
-20,20,28434
-12,12,28446
2,8,28454
7,3,28457
-20,20,28477
-20,20,28497
4,6,28503
-20,20,28523
7,3,28526
4,6,28532
5,5,28537
-15,15,28552
-20,20,28572
9,1,28573
-1,11,28584
-6,6,28590
-7,7,28597
-20,20,28617
-20,20,28637
-20,20,28657
-20,20,28677
-20,20,28697
-20,20,28717
-4,14,28731
-20,20,28751
-10,10,28761
2,8,28769
9,1,28770
-10,20,28790
-20,20,28810
-3,13,28823
-20,20,28843
-20,20,28863
-3,13,28876
7,3,28879
3,7,28886
4,6,28892
0,10,28902
-20,20,28922
-10,20,28942
-20,20,28962
-20,20,28982
-20,20,29002
-20,20,29022
-20,20,29042
0,10,29052
-20,20,29072
5,5,29077
-20,20,29097
-20,20,29117
-20,20,29137
-13,13,29150
-4,4,29154
0,10,29164
6,4,29168
-20,20,29188
-20,20,29208
8,2,29210
-20,20,29230
-3,13,29243
-20,20,29263
-20,20,29283
-20,20,29303
-5,15,29318
-8,18,29336
-20,20,29356
-20,20,29376
8,2,29378
-20,20,29398
-20,20,29418
8,2,29420
-6,16,29436
-20,20,29456
-6,16,29472
-20,20,29492
-10,10,29502
9,1,29503
1,9,29512
-20,20,29532
-20,20,29552
4,6,29558
-10,20,29578
-20,20,29598
-20,20,29618
-20,20,29638
3,7,29645
-20,20,29665
-20,20,29685
-20,20,29705
-6,16,29721
-20,20,29741
2,8,29749
-20,20,29769
7,3,29772
0,10,29782
-1,1,29783
-3,3,29786
-2,12,29798
-20,20,29818
-20,20,29838
-20,20,29858
-20,20,29878
-20,20,29898
-20,20,29918
-20,20,29938
-6,16,29954
-2,2,29956
