episode_return,episode_length,total_steps
2.570580386689339,2.0,1189.0
1.8125744830322539,3.0,1192.0
-7,2,1194
-8,3,1197
6.014489647825885,1.0,1198.0
2.4554962898638912,2.0,1200.0
5.851974488248612,1.0,1201.0
6.173254849487147,1.0,1202.0
5.92463512286913,1.0,1203.0
2.962724245437851,2.0,1205.0
2.2687831945003367,3.0,1208.0
-7,2,1210
-7,2,1212
3.2414064072100732,2.0,1214.0
4.901599169221266,2.0,1216.0
-9,4,1220
4.16640624425102,2.0,1222.0
-7,2,1224
-7,2,1226
-7,2,1228
6.144090891085586,1.0,1229.0
-8,3,1232
5.7448826141285245,2.0,1234.0
-10,5,1239
-9,4,1243
2.773740009963655,2.0,1245.0
2.329512204190399,2.0,1247.0
2.3519834601328933,3.0,1250.0
-7,2,1252
2.1143274813718973,3.0,1255.0
-7,2,1257
-9,4,1261
-7,2,1263
3.286075814606745,2.0,1265.0
2.3199577529452737,3.0,1268.0
2.5575165772823665,2.0,1270.0
1.7170925856455863,4.0,1274.0
-8,3,1277
3.4478225540905623,2.0,1279.0
0.4209436386112806,4.0,1283.0
6.183524857267395,1.0,1284.0
-7,2,1286
-7,2,1288
6.205097691435658,1.0,1289.0
5.803441148409463,1.0,1290.0
-8,3,1293
-7,2,1295
4.137772995265911,2.0,1297.0
6.380122623007076,1.0,1298.0
-7,2,1300
-8,3,1303
6.353415429349094,1.0,1304.0
2.8333862222060295,2.0,1306.0
3.452994886116713,2.0,1308.0
-7,2,1310
5.767520666338475,1.0,1311.0
3.559954540436915,2.0,1313.0
5.622786949577326,1.0,1314.0
-9,4,1318
3.2925529313615636,2.0,1320.0
-7,2,1322
5.716522425724166,1.0,1323.0
3.7612709956071635,3.0,1326.0
-6,1,1327
5.559087508468204,1.0,1328.0
6.5311274250238025,1.0,1329.0
-7,2,1331
4.526729450230432,3.0,1334.0
-8,3,1337
-7,2,1339
5.096299944529,2.0,1341.0
-8,3,1344
4.7119200553193,2.0,1346.0
-8,3,1349
-7,2,1351
3.0130744665287983,2.0,1353.0
4.624376420459991,2.0,1355.0
-8,3,1358
5.242459428869404,2.0,1360.0
3.491082035645526,2.0,1362.0
-11,6,1368
-7,2,1370
6.034332673019125,1.0,1371.0
2.9429788509556714,2.0,1373.0
-7,2,1375
6.511127838093346,1.0,1376.0
2.2769305531218933,3.0,1379.0
3.3442991180433816,2.0,1381.0
-7,2,1383
-7,2,1385
1.349210412376575,3.0,1388.0
-7,2,1390
0.9019597300741395,5.0,1395.0
2.9895032762201286,3.0,1398.0
-7,2,1400
3.1571676830525197,2.0,1402.0
-7,2,1404
2.6229576716217835,2.0,1406.0
3.2282825726917395,2.0,1408.0
2.5318933505045322,2.0,1410.0
6.013430531690977,1.0,1411.0
-7,2,1413
-8,3,1416
1.312828549705153,4.0,1420.0
-7,2,1422
-7,2,1424
5.595347398417332,1.0,1425.0
-10,5,1430
1.9745740379541399,3.0,1433.0
-9,4,1437
3.5870004937217086,2.0,1439.0
-6,1,1440
-7,2,1442
2.1098706375694363,3.0,1445.0
-6,1,1446
-8,3,1449
-8,3,1452
-7,2,1454
3.7611686785997787,2.0,1456.0
-8,3,1459
3.1725324319323347,2.0,1461.0
-1.9158959162331968,8.0,1469.0
5.742810106830812,1.0,1470.0
5.880265928851726,2.0,1472.0
3.2986848864232803,2.0,1474.0
-7,2,1476
4.847686801813952,2.0,1478.0
-7,2,1480
-12,7,1487
3.1726575085716693,2.0,1489.0
-7,2,1491
0.8191699248106783,4.0,1495.0
6.888020869188922,2.0,1497.0
-7,2,1499
-0.7023638739189098,6.0,1505.0
2.7702730886410674,2.0,1507.0
-9,4,1511
-7,2,1513
3.820774020105981,3.0,1516.0
6.123297025155926,1.0,1517.0
-9,4,1521
5.968447258270128,1.0,1522.0
2.827344061836455,2.0,1524.0
-7,2,1526
4.505630689908722,2.0,1528.0
6.489516862721492,2.0,1530.0
-13,8,1538
0.5998013465384444,4.0,1542.0
-8,3,1545
-8,3,1548
5.504032847958441,1.0,1549.0
3.3826921449198473,3.0,1552.0
6.317871505789977,1.0,1553.0
0.7995336302211244,3.0,1556.0
2.478109024617371,4.0,1560.0
-9,4,1564
-8,3,1567
4.04325758187719,2.0,1569.0
-7,2,1571
3.4955580558212134,3.0,1574.0
2.2887754681071844,2.0,1576.0
5.944334141742685,1.0,1577.0
6.090006854381695,1.0,1578.0
3.121200955139402,2.0,1580.0
-7,2,1582
-6,1,1583
-9,4,1587
2.512778009226368,3.0,1590.0
3.564879214997471,2.0,1592.0
6.744747578747813,1.0,1593.0
3.5628025793202687,2.0,1595.0
2.3419261167733163,3.0,1598.0
-7,2,1600
3.0522460748867477,2.0,1602.0
-12,7,1609
3.705109375466673,2.0,1611.0
4.383626328264789,2.0,1613.0
-7,2,1615
-7,2,1617
-7,2,1619
5.5035373558028216,1.0,1620.0
5.940864230178766,1.0,1621.0
3.3043109823233614,2.0,1623.0
3.3595165487830885,2.0,1625.0
-7,2,1627
6.146033851767217,1.0,1628.0
6.183414126317291,1.0,1629.0
-13,8,1637
0.9676110233858264,5.0,1642.0
-7,2,1644
3.728279858657025,2.0,1646.0
-7,2,1648
-7,2,1650
-7,2,1652
-9,4,1656
6.168129494954066,1.0,1657.0
-7,2,1659
-8,3,1662
3.7742130175948736,2.0,1664.0
0.5039994299361563,4.0,1668.0
4.178137083729646,2.0,1670.0
3.137853223150808,4.0,1674.0
-9,4,1678
-7,2,1680
-7,2,1682
2.7193554673466043,2.0,1684.0
1.385492762364878,4.0,1688.0
6.08200101077906,1.0,1689.0
-7,2,1691
-7,2,1693
-8,3,1696
6.104014111603786,1.0,1697.0
-7,2,1699
-6,1,1700
-8,3,1703
2.749371585594285,3.0,1706.0
-7,2,1708
2.818708235888561,4.0,1712.0
3.851515481657321,2.0,1714.0
-9,4,1718
5.788256009377809,1.0,1719.0
-7,2,1721
6.006248790723685,1.0,1722.0
3.5297903457471245,2.0,1724.0
4.713760862249213,2.0,1726.0
-10,5,1731
3.3489815376975427,2.0,1733.0
6.1019880072160575,1.0,1734.0
-7,2,1736
-7,2,1738
-8,3,1741
5.415220324246631,1.0,1742.0
-9,4,1746
4.609398393180835,2.0,1748.0
0.6381276990721672,5.0,1753.0
4.308137207230264,2.0,1755.0
6.351938850946287,1.0,1756.0
-7,2,1758
6.26461807470159,1.0,1759.0
-9,4,1763
3.8306703069715624,2.0,1765.0
-7,2,1767
4.708916796211218,2.0,1769.0
1.7010974480376113,3.0,1772.0
3.639094941520111,2.0,1774.0
-9,4,1778
6.6250492085373125,1.0,1779.0
2.304956302743463,3.0,1782.0
-8,3,1785
3.9666569532680125,2.0,1787.0
3.4943279676440584,2.0,1789.0
6.984342451404615,1.0,1790.0
1.7081029697650951,5.0,1795.0
2.2447289706341618,2.0,1797.0
-9,4,1801
-2.5493145960427377,9.0,1810.0
-7,2,1812
6.547083407287029,2.0,1814.0
-3.06794274298729,8.0,1822.0
1.1895123965091523,5.0,1827.0
6.219611049951104,1.0,1828.0
-7,2,1830
1.9113372627437197,6.0,1836.0
5.7426250393311635,1.0,1837.0
1.3493765149607846,5.0,1842.0
2.4058190276026705,4.0,1846.0
5.795325513696914,1.0,1847.0
3.1992741101942883,2.0,1849.0
3.4885566766295906,3.0,1852.0
-7,2,1854
6.800465320022309,1.0,1855.0
3.1402455429810043,2.0,1857.0
3.60655765434832,2.0,1859.0
4.421702443886962,3.0,1862.0
3.9287581587647953,2.0,1864.0
-9,4,1868
4.362014279687379,2.0,1870.0
3.372652194173323,2.0,1872.0
5.937900022449666,1.0,1873.0
2.5771795965514164,2.0,1875.0
6.582573946724273,1.0,1876.0
3.6557933971041834,2.0,1878.0
-12,7,1885
6.4008104642588535,1.0,1886.0
3.008877459120641,2.0,1888.0
-7.314846077120883,14.0,1902.0
3.2313685525553826,2.0,1904.0
-7,2,1906
2.8246688934428494,2.0,1908.0
-7,2,1910
-7,2,1912
-7,2,1914
-7,2,1916
-12,7,1923
2.4908677264252184,2.0,1925.0
6.402503153945427,1.0,1926.0
6.056691244222474,1.0,1927.0
2.5913774136965575,2.0,1929.0
4.508144598558075,2.0,1931.0
3.2336801829642274,2.0,1933.0
6.184446248132135,1.0,1934.0
5.475242227796609,1.0,1935.0
2.0303164787687145,2.0,1937.0
3.722232528078824,2.0,1939.0
-11,6,1945
-12,7,1952
5.014916691658401,2.0,1954.0
3.3060494834044203,2.0,1956.0
3.6596829635611403,2.0,1958.0
-8.176635719354385,13.0,1971.0
3.5811833691422237,2.0,1973.0
5.598877773205133,1.0,1974.0
-8,3,1977
6.204448893378771,1.0,1978.0
6.3944678751083535,1.0,1979.0
-11,6,1985
2.713782185865907,2.0,1987.0
3.764207311389349,2.0,1989.0
-7,2,1991
3.6125903477621346,2.0,1993.0
-12,7,2000
-5.4914364299530485,11.0,2011.0
3.501528043030664,2.0,2013.0
6.209419338749439,1.0,2014.0
3.458000445998784,3.0,2017.0
-7,2,2019
-9,4,2023
3.8288091852829353,3.0,2026.0
5.516398613351782,1.0,2027.0
3.508201206763144,2.0,2029.0
5.00255121898576,2.0,2031.0
1.4086655912667743,4.0,2035.0
-7,2,2037
-9,4,2041
-10,5,2046
3.209971970551919,3.0,2049.0
-6,1,2050
-7,2,2052
0.8105433338754233,5.0,2057.0
-7,2,2059
6.187257776824088,1.0,2060.0
6.269140132348227,1.0,2061.0
-7,2,2063
-9,4,2067
2.242442094305014,3.0,2070.0
-7,2,2072
2.74014659112863,3.0,2075.0
3.9124999790654718,2.0,2077.0
-8,3,2080
5.4768506902327205,1.0,2081.0
3.3639325449363664,3.0,2084.0
3.496404061335726,2.0,2086.0
3.2060864476878113,2.0,2088.0
0.35884736193871536,5.0,2093.0
4.441844561535509,2.0,2095.0
-0.7081672424057572,5.0,2100.0
-15,10,2110
5.5660479294867,1.0,2111.0
-10,5,2116
6.18459192005207,1.0,2117.0
6.378679880414131,1.0,2118.0
7.273523856834509,1.0,2119.0
-7,2,2121
-7,2,2123
6.1613618964865955,1.0,2124.0
-7,2,2126
2.3367013082691876,3.0,2129.0
3.6140108741017976,3.0,2132.0
5.630520705386047,1.0,2133.0
6.10037853040857,1.0,2134.0
-11,6,2140
-19,14,2154
5.68682432072044,1.0,2155.0
-8,3,2158
-8,3,2161
2.300852371940504,3.0,2164.0
-18,13,2177
-7,2,2179
2.2380104803511696,4.0,2183.0
-9,4,2187
2.1398403283909104,3.0,2190.0
6.0157879522130955,1.0,2191.0
-7,2,2193
-10,5,2198
3.180324575396657,2.0,2200.0
3.403200775470415,2.0,2202.0
-20,15,2217
3.6273486199109763,2.0,2219.0
-8,3,2222
-7,2,2224
6.758521644903068,1.0,2225.0
-7,2,2227
1.0537315119874586,3.0,2230.0
6.313911685567941,1.0,2231.0
3.891132371962727,2.0,2233.0
6.148729177944046,1.0,2234.0
-8,3,2237
-1.673496550376088,8.0,2245.0
0.10180341510478907,5.0,2250.0
-8,3,2253
5.724969212233312,1.0,2254.0
5.91156484206177,1.0,2255.0
-7,2,2257
-8,3,2260
4.235640020785765,2.0,2262.0
5.763985271692065,1.0,2263.0
6.5025414420882415,1.0,2264.0
2.819156561856116,2.0,2266.0
2.8975247120124603,4.0,2270.0
6.1131023760901915,1.0,2271.0
3.811428139240064,3.0,2274.0
2.921636642520034,2.0,2276.0
-7,2,2278
-7,2,2280
2.5551963181840147,2.0,2282.0
-4.438028073143199,11.0,2293.0
-8,3,2296
1.509929061683219,3.0,2299.0
2.959455231224645,2.0,2301.0
2.887304733603864,2.0,2303.0
1.7212067694854776,3.0,2306.0
6.31959565169191,1.0,2307.0
-8,3,2310
5.7570495125386,1.0,2311.0
-6,1,2312
-6,1,2313
6.077725183768904,1.0,2314.0
4.135375329792631,2.0,2316.0
5.757687911546869,1.0,2317.0
6.089180147563935,1.0,2318.0
-8,3,2321
2.746421496483368,3.0,2324.0
4.999889624467933,2.0,2326.0
5.950032589967501,1.0,2327.0
6.009986843899047,1.0,2328.0
5.124451195856834,2.0,2330.0
-0.5235576022579753,5.0,2335.0
3.00265884508213,2.0,2337.0
3.8461198626119426,2.0,2339.0
-8,3,2342
-8,3,2345
3.101177031087019,2.0,2347.0
-6,1,2348
-5.350674034573757,11.0,2359.0
0.13601111337675675,5.0,2364.0
6.464884612019434,1.0,2365.0
-9,4,2369
-2.7089257364133488,9.0,2378.0
6.300661422356326,1.0,2379.0
-11,6,2385
5.72192889003343,1.0,2386.0
3.0924364766554806,2.0,2388.0
-22,17,2405
4.834982481566025,3.0,2408.0
4.8994748578330025,2.0,2410.0
-7,2,2412
-0.35205904262797105,6.0,2418.0
-12.804470007355492,19.0,2437.0
3.8405138098772973,3.0,2440.0
3.199983713797131,2.0,2442.0
6.002639801207886,1.0,2443.0
3.743038105765894,3.0,2446.0
6.35736705207167,1.0,2447.0
6.188763948041076,1.0,2448.0
-7,2,2450
5.68376283789561,1.0,2451.0
-7,2,2453
3.8652761012812356,2.0,2455.0
3.0765431390362608,2.0,2457.0
-7,2,2459
5.306756198897279,1.0,2460.0
3.8769510563371483,2.0,2462.0
2.2958808506083503,3.0,2465.0
-9,4,2469
-8,3,2472
6.565931981781956,1.0,2473.0
2.9862400700379705,3.0,2476.0
-6,1,2477
5.643727206655393,1.0,2478.0
2.644442517864656,3.0,2481.0
5.572017371040131,1.0,2482.0
3.363624817238856,3.0,2485.0
-1.4110829482859248,7.0,2492.0
3.6864538286445105,3.0,2495.0
6.048714666423711,1.0,2496.0
-7,2,2498
-0.46368825724033336,5.0,2503.0
-8,3,2506
3.4555411511758143,2.0,2508.0
6.4630706591215885,1.0,2509.0
2.5051744196548587,3.0,2512.0
-4.705567424910203,11.0,2523.0
4.172247790314993,2.0,2525.0
-12,7,2532
6.289949206850894,1.0,2533.0
-6,1,2534
6.519006361073618,1.0,2535.0
3.1267037783599507,3.0,2538.0
-7,2,2540
-7,2,2542
3.6928922749209363,3.0,2545.0
6.436366218165256,1.0,2546.0
6.169749589215995,1.0,2547.0
2.8731025638122913,2.0,2549.0
2.144184293554787,2.0,2551.0
6.277323417680526,1.0,2552.0
5.752424488109663,1.0,2553.0
2.979580034904048,2.0,2555.0
-7,2,2557
-8.400634462450272,15.0,2572.0
0.4976087346419158,5.0,2577.0
3.1595189889535256,3.0,2580.0
5.776843816650748,1.0,2581.0
6.297333808335042,1.0,2582.0
2.4524206622968068,3.0,2585.0
6.231112629868248,1.0,2586.0
-20,20,2606
1.796610903219717,3.0,2609.0
-8,3,2612
4.121360705021477,2.0,2614.0
1.232762104478378,4.0,2618.0
6.798583420909276,1.0,2619.0
5.957571076797688,1.0,2620.0
-8,3,2623
3.9023355569217246,2.0,2625.0
-7,2,2627
5.8892151466721625,1.0,2628.0
-6,1,2629
1.579159761210832,4.0,2633.0
6.165928489123001,1.0,2634.0
5.413348958646785,1.0,2635.0
4.179396893879169,2.0,2637.0
-6,1,2638
-13,8,2646
-11,6,2652
-6,1,2653
2.560644666811739,3.0,2656.0
3.612939373239044,2.0,2658.0
-8,3,2661
3.2076442525514315,3.0,2664.0
5.201532965754775,2.0,2666.0
6.3849107250415775,1.0,2667.0
3.4095910464918244,2.0,2669.0
-7,2,2671
3.9520037029419424,2.0,2673.0
3.69612389265811,3.0,2676.0
-0.1534590800566864,4.0,2680.0
-0.03338511505669395,7.0,2687.0
4.112555920316893,2.0,2689.0
-8,3,2692
-9,4,2696
-6,1,2697
-7,2,2699
1.5819890398588177,4.0,2703.0
2.7691666100268657,2.0,2705.0
2.515638780468848,2.0,2707.0
-10,5,2712
6.849156791642228,1.0,2713.0
-7,2,2715
-9,4,2719
3.371458800830191,2.0,2721.0
5.66783533627579,1.0,2722.0
-20,20,2742
-8,3,2745
2.708098490909637,2.0,2747.0
-0.09154196110924939,5.0,2752.0
6.257602689996366,1.0,2753.0
-7,2,2755
-8,3,2758
6.44612454058232,1.0,2759.0
5.9501376440237035,1.0,2760.0
-7,2,2762
2.643693845480258,2.0,2764.0
-7,2,2766
-6,1,2767
-0.6091173902729095,7.0,2774.0
7.0542327030781475,1.0,2775.0
6.081151299995314,1.0,2776.0
-7,2,2778
5.998054146494282,1.0,2779.0
3.169547702217648,2.0,2781.0
-11,6,2787
5.993749375309649,1.0,2788.0
-11,6,2794
3.9889464316095644,2.0,2796.0
6.515124206667105,1.0,2797.0
5.89891739869376,1.0,2798.0
3.1018299249426944,2.0,2800.0
4.066618620742221,2.0,2802.0
5.920126597860756,1.0,2803.0
-11,6,2809
6.02219554583246,1.0,2810.0
2.9944894041594434,3.0,2813.0
6.131693064655884,1.0,2814.0
5.980273169134328,1.0,2815.0
6.5196283257425085,1.0,2816.0
6.218073928573066,1.0,2817.0
5.2829546485590795,2.0,2819.0
3.907716067681542,2.0,2821.0
-7,2,2823
-7,2,2825
-9,4,2829
6.567908952130235,1.0,2830.0
3.6487397420533396,2.0,2832.0
-8,3,2835
-6,1,2836
6.161262952566352,1.0,2837.0
-0.20305658345177413,5.0,2842.0
4.828889654202124,2.0,2844.0
-7,2,2846
-4.296144301177127,10.0,2856.0
6.3473853211503215,1.0,2857.0
3.4850717524150774,2.0,2859.0
5.8348309078886516,1.0,2860.0
-6.9960674161346255,11.0,2871.0
2.7215309213399257,4.0,2875.0
-9,4,2879
4.947976464515863,2.0,2881.0
4.1471325986394145,2.0,2883.0
-7,2,2885
3.49291211991226,2.0,2887.0
-9,4,2891
-9,4,2895
-7,2,2897
2.894469931145715,2.0,2899.0
3.6212539726892423,2.0,2901.0
6.119579839830763,1.0,2902.0
5.623495714714405,1.0,2903.0
-7,2,2905
1.575820411086264,3.0,2908.0
4.7079359392340985,2.0,2910.0
-6,1,2911
3.17720468153564,2.0,2913.0
2.88841773512892,2.0,2915.0
3.029853731159829,2.0,2917.0
-4.8351485080013745,10.0,2927.0
-7,2,2929
3.001679393319951,2.0,2931.0
6.158710936758803,1.0,2932.0
3.0422109558133696,2.0,2934.0
6.532963926833461,1.0,2935.0
6.343672179700695,1.0,2936.0
6.076722598395682,1.0,2937.0
5.166882193991102,2.0,2939.0
6.750730531116909,1.0,2940.0
-7,2,2942
4.772247751041423,3.0,2945.0
3.1496880523144775,2.0,2947.0
2.688215767214505,4.0,2951.0
6.11057816740123,1.0,2952.0
3.105936915393877,2.0,2954.0
-0.7032158062063072,6.0,2960.0
-8,3,2963
6.271511238192017,1.0,2964.0
-11,6,2970
6.056650100295979,1.0,2971.0
4.32501524732713,2.0,2973.0
5.860203752029435,1.0,2974.0
4.631163826333404,2.0,2976.0
3.1833371764592533,2.0,2978.0
5.901255728628076,1.0,2979.0
4.146610069004202,3.0,2982.0
6.164077124908306,1.0,2983.0
6.145684655699522,1.0,2984.0
-7,2,2986
6.461012188270998,1.0,2987.0
-4.243106314603456,10.0,2997.0
5.655334144331736,1.0,2998.0
-7,2,3000
6.189013832395492,1.0,3001.0
2.866676276682025,2.0,3003.0
6.009600969451272,1.0,3004.0
2.762107958865675,2.0,3006.0
3.383948903250867,2.0,3008.0
0.7599635320870028,5.0,3013.0
5.887138634496617,1.0,3014.0
6.102191750284366,1.0,3015.0
6.751906771142628,1.0,3016.0
4.052409280087568,2.0,3018.0
5.567568740000226,1.0,3019.0
6.609556870354597,1.0,3020.0
-9,4,3024
-8,3,3027
6.356974804284061,1.0,3028.0
-1.6331394177861451,7.0,3035.0
3.6171351530966875,2.0,3037.0
5.8546952638500285,1.0,3038.0
3.442768001207325,2.0,3040.0
6.0680670004692985,1.0,3041.0
-6,1,3042
3.0698217082238664,2.0,3044.0
-10,5,3049
-11,6,3055
5.751352485082009,2.0,3057.0
0.9924488357483101,3.0,3060.0
-10,5,3065
-7,2,3067
2.805810441965378,2.0,3069.0
3.850277539783482,2.0,3071.0
5.675051649597415,1.0,3072.0
3.4155460173863377,2.0,3074.0
-7,2,3076
-7,2,3078
5.068340979600436,2.0,3080.0
3.62926456734645,2.0,3082.0
2.0311594660853505,5.0,3087.0
0.2950003408021553,4.0,3091.0
-8,3,3094
-7,2,3096
-7,2,3098
-11,6,3104
3.2151300055746184,3.0,3107.0
1.9353215701140138,3.0,3110.0
2.849757302664429,2.0,3112.0
-9,4,3116
1.9524700552573222,3.0,3119.0
-9,4,3123
2.3408418950109615,3.0,3126.0
6.076762557881247,1.0,3127.0
3.697181139635087,2.0,3129.0
6.6454892395309155,1.0,3130.0
-7,2,3132
2.497241508668411,3.0,3135.0
5.911143162382912,1.0,3136.0
6.534440377015867,1.0,3137.0
-7,2,3139
-8,3,3142
0.4673553094210119,4.0,3146.0
-1.0891543927184602,6.0,3152.0
-7,2,3154
0.5730089450641076,5.0,3159.0
4.8401124888576765,3.0,3162.0
-8,3,3165
6.58124172137984,1.0,3166.0
-8,3,3169
6.31552024269913,1.0,3170.0
3.327411003761357,2.0,3172.0
5.633467997052973,1.0,3173.0
5.564818427396759,1.0,3174.0
-7,2,3176
6.097168167741486,1.0,3177.0
1.186547401796238,5.0,3182.0
3.567506809078468,3.0,3185.0
5.528615897180005,1.0,3186.0
-7,2,3188
3.7658419815568305,2.0,3190.0
