length_up,length_low,length_center,return_up,return_low,return_center
2,2,2.0,8,8,8.0
9,2,4.666666666666667,8,1,5.333333333333333
6,1,2.6666666666666665,9,4,7.333333333333333
6,1,3.0,9,4,7.0
2,1,1.6666666666666667,8,-1,5.0
6,1,2.6666666666666665,9,-1,4.0
2,2,2.0,8,-2,4.666666666666667
3,1,2.0,9,7,8.0
4,1,2.6666666666666665,9,-4,4.0
2,1,1.3333333333333333,9,8,8.666666666666666
11,1,5.333333333333333,9,-4,1.3333333333333333
4,1,2.3333333333333335,9,-2,4.333333333333333
3,1,2.0,8,-3,1.3333333333333333
2,1,1.3333333333333333,9,8,8.666666666666666
20,4,10.666666666666666,6,-20,-4.0
7,5,6.0,5,-7,0.6666666666666666
2,2,2.0,8,8,8.0
1,1,1.0,9,9,9.0
11,1,4.666666666666667,8,-1,2.0
5,4,4.333333333333333,6,5,5.666666666666667
4,1,2.6666666666666665,9,-4,4.0
13,1,5.333333333333333,9,-3,4.666666666666667
20,1,7.333333333333333,9,-20,-0.6666666666666666
4,1,2.6666666666666665,7,-1,4.0
10,2,5.0,8,0,5.0
20,2,8.333333333333334,8,-10,1.6666666666666667
2,1,1.6666666666666667,8,-1,5.0
5,2,3.3333333333333335,7,-2,3.3333333333333335
3,2,2.3333333333333335,8,7,7.666666666666667
6,1,3.6666666666666665,9,4,6.333333333333333
20,2,8.0,8,-20,-4.666666666666667
3,3,3.0,7,7,7.0
9,2,4.666666666666667,8,-3,2.0
2,1,1.6666666666666667,9,-2,1.6666666666666667
2,1,1.3333333333333333,9,8,8.666666666666666
6,4,5.0,6,-5,1.6666666666666667
8,2,4.0,8,-8,2.6666666666666665
2,2,2.0,8,-2,4.666666666666667
5,2,3.6666666666666665,8,5,6.333333333333333
2,1,1.6666666666666667,8,-1,5.0
16,1,6.0,9,-6,4.0
18,2,7.333333333333333,8,-8,2.6666666666666665
3,2,2.3333333333333335,8,-2,4.333333333333333
4,1,2.6666666666666665,9,6,7.333333333333333
2,1,1.3333333333333333,9,8,8.666666666666666
20,2,8.0,8,-20,-1.3333333333333333
4,1,3.0,9,-4,3.6666666666666665
20,2,8.0,8,-20,-1.3333333333333333
2,1,1.3333333333333333,9,-1,5.333333333333333
4,2,3.0,8,6,7.0
6,3,4.333333333333333,7,4,5.666666666666667
9,2,5.0,8,-4,1.6666666666666667
6,2,3.3333333333333335,8,4,6.666666666666667
3,1,2.0,8,-1,4.666666666666667
8,1,3.6666666666666665,9,-8,3.0
20,1,7.333333333333333,9,-20,-4.0
4,1,2.3333333333333335,9,6,7.666666666666667
20,1,8.333333333333334,9,-20,-1.6666666666666667
3,1,1.6666666666666667,9,-1,5.0
2,1,1.3333333333333333,9,-1,5.333333333333333
2,1,1.3333333333333333,8,-1,2.0
2,1,1.3333333333333333,9,-1,5.333333333333333
13,1,5.0,9,-13,-1.6666666666666667
4,1,2.0,9,6,8.0
11,2,5.333333333333333,7,-2,1.3333333333333333
11,1,4.666666666666667,8,-11,-1.3333333333333333
3,1,2.3333333333333335,9,-3,4.333333333333333
4,1,2.0,9,-4,4.666666666666667
20,1,9.666666666666666,2,-20,-6.333333333333333
9,1,3.6666666666666665,9,1,6.333333333333333
3,2,2.6666666666666665,7,-2,4.0
9,1,3.6666666666666665,9,-9,3.0
2,1,1.6666666666666667,9,8,8.333333333333334
6,1,3.6666666666666665,9,4,6.333333333333333
20,2,8.0,8,-20,-1.3333333333333333
9,2,4.333333333333333,8,-9,2.3333333333333335
5,1,2.3333333333333335,9,5,7.666666666666667
3,1,2.0,8,-1,4.666666666666667
2,1,1.3333333333333333,9,-1,5.333333333333333
3,1,2.0,9,-2,4.666666666666667
3,1,2.0,9,7,8.0
20,1,8.333333333333334,-1,-20,-8.333333333333334
3,1,2.0,9,7,8.0
4,1,2.6666666666666665,9,6,7.333333333333333
17,1,6.666666666666667,9,-17,0.0
13,3,6.666666666666667,6,-3,0.0
1,1,1.0,9,9,9.0
12,1,4.666666666666667,9,-2,2.0
3,1,2.0,9,7,8.0
7,1,3.3333333333333335,3,-2,0.0
20,1,7.666666666666667,9,-20,-1.0
12,1,5.333333333333333,7,-2,1.3333333333333333
14,1,5.666666666666667,9,-4,1.0
2,1,1.3333333333333333,9,-1,5.333333333333333
12,2,6.0,8,-2,4.0
2,1,1.3333333333333333,9,8,8.666666666666666
18,10,12.666666666666666,0,-10,-6.0
3,1,1.6666666666666667,9,-1,5.0
3,2,2.3333333333333335,8,7,7.666666666666667
4,1,2.3333333333333335,9,6,7.666666666666667
3,1,1.6666666666666667,9,-3,5.0
3,2,2.3333333333333335,8,-2,4.333333333333333
4,1,2.0,9,-4,1.3333333333333333
14,1,6.0,9,-4,4.0
2,1,1.3333333333333333,9,8,8.666666666666666
5,1,3.0,9,-5,0.3333333333333333
20,1,7.333333333333333,9,-20,-4.0
20,1,7.666666666666667,8,-20,-4.333333333333333
1,1,1.0,9,-1,2.3333333333333335
5,1,2.6666666666666665,9,-2,4.0
4,1,2.3333333333333335,8,-1,4.333333333333333
6,1,3.0,4,-2,0.3333333333333333
6,2,3.6666666666666665,8,4,6.333333333333333
3,2,2.6666666666666665,7,-2,4.0
6,1,2.6666666666666665,9,-1,4.0
6,1,3.6666666666666665,9,4,6.333333333333333
2,1,1.3333333333333333,9,-1,5.333333333333333
20,1,7.666666666666667,9,-20,-1.0
7,1,4.0,9,-7,2.6666666666666665
4,1,2.0,9,-1,4.666666666666667
4,1,2.0,9,6,8.0
4,1,2.6666666666666665,9,-4,4.0
2,1,1.3333333333333333,9,8,8.666666666666666
5,1,3.0,9,5,7.0
2,2,2.0,8,8,8.0
2,1,1.6666666666666667,8,-2,1.6666666666666667
2,1,1.3333333333333333,9,8,8.666666666666666
5,1,3.3333333333333335,9,5,6.666666666666667
20,2,8.333333333333334,8,-20,-1.6666666666666667
3,1,2.3333333333333335,9,7,7.666666666666667
20,4,11.666666666666666,6,-20,-5.0
3,2,2.3333333333333335,8,7,7.666666666666667
3,1,2.0,9,-2,4.666666666666667
7,2,4.333333333333333,8,3,5.666666666666667
3,2,2.6666666666666665,7,-2,4.0
2,1,1.6666666666666667,9,8,8.333333333333334
2,1,1.6666666666666667,9,8,8.333333333333334
3,2,2.3333333333333335,8,7,7.666666666666667
2,1,1.6666666666666667,9,-2,5.0
20,2,8.0,8,-20,-4.666666666666667
2,1,1.3333333333333333,9,-1,5.333333333333333
3,1,2.3333333333333335,9,7,7.666666666666667
5,2,3.6666666666666665,8,-5,-0.3333333333333333
20,1,8.0,9,-20,-1.3333333333333333
5,1,2.6666666666666665,8,-1,4.0
3,2,2.3333333333333335,8,-2,4.333333333333333
2,1,1.3333333333333333,9,8,8.666666666666666
20,2,8.0,8,-20,-1.3333333333333333
20,1,7.666666666666667,9,-20,-1.0
12,1,5.333333333333333,9,-2,4.666666666666667
3,1,1.6666666666666667,9,7,8.333333333333334
6,4,5.333333333333333,6,4,4.666666666666667
5,1,2.6666666666666665,8,-1,4.0
3,1,1.6666666666666667,9,-1,5.0
2,2,2.0,8,8,8.0
4,2,3.0,8,6,7.0
14,1,5.333333333333333,9,-14,1.3333333333333333
20,1,7.666666666666667,9,-20,-1.0
20,2,9.333333333333334,8,-20,-6.0
6,1,2.6666666666666665,9,-1,4.0
8,1,3.6666666666666665,2,-2,-0.3333333333333333
2,1,1.6666666666666667,9,8,8.333333333333334
5,2,3.3333333333333335,7,-5,0.0
20,1,8.0,9,-20,-4.666666666666667
20,1,9.0,9,-20,-2.3333333333333335
3,1,1.6666666666666667,9,7,8.333333333333334
6,2,3.6666666666666665,8,-6,3.0
7,1,4.0,9,3,6.0
2,1,1.3333333333333333,9,8,8.666666666666666
6,1,3.0,4,-2,0.3333333333333333
3,1,1.6666666666666667,9,-1,5.0
3,1,2.3333333333333335,9,7,7.666666666666667
2,1,1.3333333333333333,9,-1,5.333333333333333
11,1,4.666666666666667,9,-1,5.333333333333333
20,1,7.666666666666667,9,-20,-1.0
2,1,1.3333333333333333,9,-1,5.333333333333333
2,1,1.3333333333333333,9,8,8.666666666666666
2,1,1.3333333333333333,8,-1,2.0
19,1,7.333333333333333,9,-19,-0.6666666666666666
2,1,1.3333333333333333,9,-1,5.333333333333333
9,4,6.0,6,1,4.0
2,1,1.3333333333333333,9,8,8.666666666666666
2,1,1.6666666666666667,8,-1,5.0
20,2,8.333333333333334,8,-20,-5.0
3,2,2.6666666666666665,7,-2,4.0
2,1,1.3333333333333333,9,8,8.666666666666666
3,1,1.6666666666666667,9,7,8.333333333333334
3,1,1.6666666666666667,9,-1,5.0
2,2,2.0,8,8,8.0
2,1,1.6666666666666667,9,-2,5.0
2,1,1.3333333333333333,9,-1,5.333333333333333
3,1,2.0,9,-2,4.666666666666667
4,1,2.6666666666666665,9,6,7.333333333333333
2,1,1.3333333333333333,9,-2,2.0
3,1,1.6666666666666667,9,-1,5.0
3,1,2.0,8,-1,4.666666666666667
9,1,5.333333333333333,9,1,4.666666666666667
20,4,9.333333333333334,6,-20,-2.6666666666666665
3,2,2.6666666666666665,8,7,7.333333333333333
20,1,7.666666666666667,9,-20,-1.0
1,1,1.0,9,-1,5.666666666666667
5,1,3.3333333333333335,9,-5,3.3333333333333335
3,1,2.0,9,7,8.0
3,1,1.6666666666666667,9,-1,5.0
20,1,8.666666666666666,9,-20,-2.0
2,2,2.0,8,8,8.0
20,1,8.333333333333334,9,-20,-1.6666666666666667
1,1,1.0,9,-1,5.666666666666667
2,2,2.0,8,8,8.0
4,1,2.3333333333333335,9,6,7.666666666666667
4,2,3.0,8,6,7.0
3,1,2.0,9,-3,4.666666666666667
3,1,2.0,9,-2,4.666666666666667
7,2,3.6666666666666665,8,-2,3.0
5,1,2.3333333333333335,9,5,7.666666666666667
2,1,1.6666666666666667,9,8,8.333333333333334
1,1,1.0,9,-1,5.666666666666667
3,1,1.6666666666666667,9,7,8.333333333333334
18,6,13.666666666666666,-6,-8,-7.0
19,2,10.0,8,-9,0.0
2,1,1.6666666666666667,9,8,8.333333333333334
3,1,1.6666666666666667,9,7,8.333333333333334
3,1,1.6666666666666667,9,7,8.333333333333334
5,1,3.0,7,-1,3.6666666666666665
20,2,8.666666666666666,8,-20,-2.0
4,2,2.6666666666666665,8,-2,4.0
8,2,4.333333333333333,8,-8,-1.0
20,1,8.0,9,-20,-1.3333333333333333
16,1,7.0,9,-6,3.0
6,2,3.6666666666666665,7,-2,3.0
6,1,3.3333333333333335,9,4,6.666666666666667
3,2,2.6666666666666665,8,-3,4.0
6,1,3.3333333333333335,9,4,6.666666666666667
4,1,2.3333333333333335,9,-2,4.333333333333333
2,1,1.6666666666666667,9,8,8.333333333333334
2,1,1.6666666666666667,8,-1,5.0
6,1,3.0,9,4,7.0
8,1,4.333333333333333,9,-4,2.3333333333333335
1,1,1.0,9,9,9.0
3,2,2.3333333333333335,8,7,7.666666666666667
2,1,1.3333333333333333,9,-1,5.333333333333333
20,1,8.0,9,-10,2.0
1,1,1.0,9,9,9.0
3,1,2.3333333333333335,9,7,7.666666666666667
2,1,1.3333333333333333,9,8,8.666666666666666
20,1,7.333333333333333,9,-20,-0.6666666666666666
1,1,1.0,9,-1,5.666666666666667
4,1,2.0,9,-1,4.666666666666667
8,2,4.0,8,-2,2.6666666666666665
3,1,2.0,9,7,8.0
3,1,2.0,9,7,8.0
1,1,1.0,9,-1,5.666666666666667
2,1,1.3333333333333333,9,-1,5.333333333333333
7,2,4.666666666666667,8,-5,2.0
9,3,5.333333333333333,7,1,4.666666666666667
13,2,5.666666666666667,8,-3,1.0
18,1,6.666666666666667,9,-8,3.3333333333333335
20,1,7.333333333333333,9,-20,-0.6666666666666666
2,1,1.3333333333333333,9,8,8.666666666666666
4,1,2.0,9,-1,4.666666666666667
8,1,3.6666666666666665,2,-2,-0.3333333333333333
5,1,2.6666666666666665,9,5,7.333333333333333
5,1,3.0,7,-1,3.6666666666666665
4,1,2.0,9,6,8.0
14,1,5.666666666666667,9,-4,4.333333333333333
18,1,7.0,9,-8,3.0
5,1,3.3333333333333335,9,5,6.666666666666667
10,4,6.666666666666667,6,-10,0.0
4,2,3.0,8,-3,3.6666666666666665
3,3,3.0,7,-3,3.6666666666666665
20,1,7.333333333333333,9,-20,-0.6666666666666666
4,1,2.0,9,-1,4.666666666666667
2,1,1.6666666666666667,9,-2,5.0
10,1,4.0,9,0,6.0
3,1,2.3333333333333335,9,7,7.666666666666667
3,1,2.0,8,-1,4.666666666666667
7,1,3.3333333333333335,3,-2,0.0
4,2,2.6666666666666665,8,6,7.333333333333333
2,1,1.6666666666666667,9,-2,5.0
1,1,1.0,9,9,9.0
13,1,5.0,9,-3,5.0
5,1,2.3333333333333335,9,5,7.666666666666667
2,1,1.3333333333333333,9,-1,5.333333333333333
3,1,2.0,8,-1,4.666666666666667
2,1,1.3333333333333333,9,-2,5.333333333333333
9,3,6.0,4,-9,-2.6666666666666665
20,1,8.0,9,-20,-1.3333333333333333
14,1,6.333333333333333,6,-4,0.3333333333333333
2,1,1.3333333333333333,9,8,8.666666666666666
6,1,3.3333333333333335,9,-6,3.3333333333333335
4,2,3.0,8,6,7.0
12,3,8.333333333333334,0,-3,-1.6666666666666667
3,1,2.0,7,-2,1.3333333333333333
4,2,2.6666666666666665,8,-4,4.0
10,2,5.0,7,-2,1.6666666666666667
3,1,2.0,9,-3,4.666666666666667
5,2,3.6666666666666665,8,-4,3.0
20,2,9.0,8,-10,1.0
8,3,4.666666666666667,7,-3,2.0
4,1,2.0,9,6,8.0
5,1,2.6666666666666665,9,5,7.333333333333333
20,1,7.666666666666667,9,-20,-4.333333333333333
4,3,3.3333333333333335,7,-4,3.3333333333333335
16,4,8.666666666666666,-4,-6,-5.333333333333333
6,1,3.0,9,4,7.0
3,1,2.3333333333333335,9,-3,4.333333333333333
5,1,2.6666666666666665,9,5,7.333333333333333
3,2,2.3333333333333335,8,-2,4.333333333333333
3,2,2.6666666666666665,8,7,7.333333333333333
4,1,2.0,6,-1,1.3333333333333333
2,1,1.3333333333333333,9,8,8.666666666666666
2,1,1.3333333333333333,9,8,8.666666666666666
3,2,2.3333333333333335,8,-2,4.333333333333333
20,1,8.333333333333334,9,-20,-5.0
6,2,3.3333333333333335,8,-2,3.3333333333333335
5,1,3.0,9,-5,3.6666666666666665
5,1,3.0,9,-5,3.6666666666666665
3,1,1.6666666666666667,9,-1,5.0
3,1,1.6666666666666667,9,-1,5.0
4,1,2.0,9,6,8.0
5,1,2.3333333333333335,9,5,7.666666666666667
3,1,1.6666666666666667,9,-3,5.0
8,2,5.333333333333333,4,-8,-2.0
5,1,2.3333333333333335,9,-5,4.333333333333333
2,1,1.6666666666666667,9,8,8.333333333333334
6,1,3.0,9,-2,3.6666666666666665
14,1,5.333333333333333,9,-4,1.3333333333333333
9,2,5.0,8,1,5.0
1,1,1.0,9,-1,2.3333333333333335
20,2,8.666666666666666,-2,-20,-8.666666666666666
2,1,1.6666666666666667,9,8,8.333333333333334
4,1,2.6666666666666665,9,6,7.333333333333333
3,2,2.6666666666666665,8,7,7.333333333333333
4,1,2.3333333333333335,8,-1,4.333333333333333
20,2,8.0,8,-20,-1.3333333333333333
3,1,2.3333333333333335,9,7,7.666666666666667
8,1,4.333333333333333,6,-8,-1.0
6,1,3.3333333333333335,9,-6,3.3333333333333335
2,1,1.3333333333333333,9,8,8.666666666666666
5,2,3.0,8,5,7.0
4,1,2.6666666666666665,9,6,7.333333333333333
1,1,1.0,9,9,9.0
2,1,1.3333333333333333,9,8,8.666666666666666
1,1,1.0,9,9,9.0
3,1,1.6666666666666667,9,-3,5.0
7,1,4.0,9,3,6.0
5,2,3.6666666666666665,8,5,6.333333333333333
5,2,3.3333333333333335,8,5,6.666666666666667
5,1,2.6666666666666665,-1,-5,-2.6666666666666665
7,1,3.0,9,3,7.0
4,1,2.0,9,-1,4.666666666666667
6,1,3.0,9,4,7.0
3,2,2.3333333333333335,8,7,7.666666666666667
20,1,7.333333333333333,9,-20,-0.6666666666666666
4,1,2.6666666666666665,9,6,7.333333333333333
6,1,3.0,9,4,7.0
13,1,5.666666666666667,9,-3,4.333333333333333
3,2,2.3333333333333335,8,7,7.666666666666667
3,1,1.6666666666666667,9,7,8.333333333333334
20,4,10.333333333333334,6,-20,-3.6666666666666665
2,1,1.3333333333333333,9,-1,5.333333333333333
2,1,1.3333333333333333,9,-1,5.333333333333333
5,1,3.3333333333333335,9,-5,3.3333333333333335
3,1,2.0,9,-2,4.666666666666667
4,1,2.0,9,6,8.0
1,1,1.0,9,9,9.0
4,1,2.0,9,-1,4.666666666666667
4,2,2.6666666666666665,8,-2,4.0
3,1,1.6666666666666667,9,7,8.333333333333334
6,2,4.333333333333333,8,4,5.666666666666667
3,1,1.6666666666666667,9,7,8.333333333333334
12,3,6.333333333333333,6,-12,-3.0
5,2,4.0,8,5,6.0
3,1,1.6666666666666667,9,-3,1.6666666666666667
2,1,1.6666666666666667,-1,-2,-1.6666666666666667
16,1,7.333333333333333,9,-6,2.6666666666666665
3,1,2.0,9,-2,4.666666666666667
1,1,1.0,9,-1,2.3333333333333335
1,1,1.0,9,9,9.0
5,2,3.3333333333333335,8,5,6.666666666666667
2,1,1.6666666666666667,9,-2,5.0
7,1,3.0,9,-7,0.3333333333333333
4,2,2.6666666666666665,8,6,7.333333333333333
20,3,13.666666666666666,-3,-20,-10.333333333333334
3,2,2.6666666666666665,8,7,7.333333333333333
7,3,5.333333333333333,7,-6,1.3333333333333333
2,1,1.3333333333333333,9,8,8.666666666666666
13,1,5.333333333333333,9,-13,1.3333333333333333
5,1,2.6666666666666665,8,-5,0.6666666666666666
3,1,1.6666666666666667,9,7,8.333333333333334
11,2,5.666666666666667,8,-1,4.333333333333333
5,1,3.6666666666666665,5,-1,3.0
2,2,2.0,8,8,8.0
16,2,8.333333333333334,8,-7,-1.6666666666666667
4,1,2.3333333333333335,6,-2,1.0
9,1,4.0,9,-9,2.6666666666666665
6,1,3.3333333333333335,9,-6,0.0
20,1,8.0,9,-20,-1.3333333333333333
2,1,1.6666666666666667,8,-1,5.0
2,1,1.3333333333333333,9,-1,5.333333333333333
20,1,7.666666666666667,9,-20,-1.0
4,1,2.6666666666666665,9,6,7.333333333333333
1,1,1.0,9,9,9.0
2,1,1.6666666666666667,9,8,8.333333333333334
3,1,1.6666666666666667,9,-3,5.0
5,2,3.3333333333333335,8,5,6.666666666666667
20,1,8.666666666666666,9,-20,-5.333333333333333
1,1,1.0,9,-1,2.3333333333333335
3,1,1.6666666666666667,9,-1,5.0
3,1,2.0,8,-1,4.666666666666667
18,1,8.0,5,-8,-1.3333333333333333
4,1,2.3333333333333335,8,-1,4.333333333333333
3,1,2.3333333333333335,7,-1,4.333333333333333
8,1,3.3333333333333335,9,-8,3.3333333333333335
5,1,2.3333333333333335,9,-5,4.333333333333333
3,1,1.6666666666666667,9,7,8.333333333333334
17,2,7.0,8,-17,-3.6666666666666665
3,3,3.0,7,7,7.0
4,1,2.6666666666666665,9,-4,0.6666666666666666
1,1,1.0,9,-1,2.3333333333333335
2,1,1.3333333333333333,9,-1,5.333333333333333
6,1,3.0,9,4,7.0
3,1,1.6666666666666667,9,-1,5.0
2,1,1.3333333333333333,9,8,8.666666666666666
19,2,7.666666666666667,-2,-9,-4.333333333333333
13,1,5.333333333333333,9,-3,4.666666666666667
12,1,5.0,9,-2,1.6666666666666667
6,1,2.6666666666666665,9,-6,4.0
2,1,1.3333333333333333,9,8,8.666666666666666
2,1,1.3333333333333333,9,-1,5.333333333333333
3,1,2.3333333333333335,9,7,7.666666666666667
4,1,2.3333333333333335,9,6,7.666666666666667
5,1,2.6666666666666665,9,5,7.333333333333333
12,1,4.666666666666667,9,-12,2.0
3,2,2.6666666666666665,8,-3,4.0
1,1,1.0,9,9,9.0
5,1,3.3333333333333335,5,-4,0.0
20,1,8.0,9,-20,-4.666666666666667
3,1,1.6666666666666667,9,7,8.333333333333334
2,1,1.3333333333333333,9,8,8.666666666666666
9,1,4.0,9,1,6.0
1,1,1.0,9,-1,5.666666666666667
2,1,1.3333333333333333,9,8,8.666666666666666
3,1,1.6666666666666667,9,-1,5.0
5,2,3.0,8,5,7.0
2,1,1.3333333333333333,8,-1,2.0
2,1,1.6666666666666667,8,-1,5.0
2,1,1.3333333333333333,8,-1,2.0
5,1,2.3333333333333335,9,5,7.666666666666667
3,1,1.6666666666666667,9,-3,5.0
2,1,1.6666666666666667,8,-1,5.0
6,1,4.0,9,-5,2.6666666666666665
2,1,1.3333333333333333,9,-2,5.333333333333333
8,1,4.666666666666667,9,2,5.333333333333333
18,1,7.0,9,-8,-0.3333333333333333
6,3,4.0,7,4,6.0
1,1,1.0,9,9,9.0
8,1,3.6666666666666665,9,2,6.333333333333333
8,4,5.666666666666667,6,2,4.333333333333333
3,1,2.0,8,-3,1.3333333333333333
3,1,2.3333333333333335,9,-3,4.333333333333333
3,1,2.0,8,-1,4.666666666666667
20,1,7.333333333333333,9,-20,-4.0
17,2,8.666666666666666,8,-7,1.3333333333333333
3,2,2.3333333333333335,8,7,7.666666666666667
9,1,4.0,9,1,6.0
2,1,1.6666666666666667,9,-2,5.0
14,3,7.666666666666667,7,-4,2.3333333333333335
7,1,3.3333333333333335,9,3,6.666666666666667
3,1,2.0,9,-2,4.666666666666667
1,1,1.0,9,9,9.0
7,1,3.3333333333333335,9,3,6.666666666666667
2,1,1.6666666666666667,9,-2,5.0
2,1,1.3333333333333333,9,-1,5.333333333333333
6,2,3.6666666666666665,8,4,6.333333333333333
3,1,1.6666666666666667,9,7,8.333333333333334
1,1,1.0,9,9,9.0
8,3,5.333333333333333,7,-8,1.3333333333333333
3,1,1.6666666666666667,9,7,8.333333333333334
7,1,3.6666666666666665,9,-7,-0.3333333333333333
6,1,3.6666666666666665,9,4,6.333333333333333
3,1,2.3333333333333335,9,-3,4.333333333333333
17,3,8.0,7,-7,2.0
8,2,5.0,8,2,5.0
6,1,2.6666666666666665,9,4,7.333333333333333
11,1,5.0,9,-1,5.0
1,1,1.0,9,9,9.0
4,1,2.3333333333333335,8,-4,1.0
3,1,1.6666666666666667,9,-1,5.0
4,1,2.0,9,6,8.0
20,3,9.0,7,-20,-2.3333333333333335
3,1,2.0,9,-3,4.666666666666667
2,1,1.3333333333333333,9,8,8.666666666666666
20,1,9.333333333333334,9,-20,-2.6666666666666665
2,1,1.3333333333333333,9,-1,5.333333333333333
4,1,2.3333333333333335,9,-4,4.333333333333333
3,1,1.6666666666666667,9,-1,5.0
1,1,1.0,9,9,9.0
1,1,1.0,9,-1,5.666666666666667
3,1,2.3333333333333335,9,-3,4.333333333333333
12,2,5.666666666666667,8,-2,4.333333333333333
3,1,1.6666666666666667,9,7,8.333333333333334
3,1,2.3333333333333335,9,7,7.666666666666667
5,3,3.6666666666666665,7,5,6.333333333333333
3,1,2.0,9,-3,1.3333333333333333
7,6,6.666666666666667,4,3,3.3333333333333335
4,1,3.0,9,6,7.0
14,1,9.333333333333334,9,-4,0.6666666666666666
2,1,1.3333333333333333,9,-2,2.0
10,1,4.666666666666667,9,-10,-1.3333333333333333
8,1,4.0,9,-8,2.6666666666666665
2,1,1.6666666666666667,9,-2,5.0
8,1,3.6666666666666665,9,-8,3.0
2,1,1.3333333333333333,9,8,8.666666666666666
8,1,3.3333333333333335,9,2,6.666666666666667
4,1,2.3333333333333335,9,-4,1.0
4,1,2.3333333333333335,8,-4,1.0
5,1,2.3333333333333335,9,5,7.666666666666667
20,2,8.0,8,-20,-1.3333333333333333
1,1,1.0,9,-1,5.666666666666667
8,1,3.6666666666666665,9,2,6.333333333333333
2,1,1.3333333333333333,8,-1,2.0
14,1,6.333333333333333,9,-4,3.6666666666666665
20,3,9.666666666666666,7,-20,-3.0
7,1,3.0,9,-7,3.6666666666666665
2,1,1.6666666666666667,9,8,8.333333333333334
3,1,2.0,7,-2,1.3333333333333333
3,1,1.6666666666666667,9,7,8.333333333333334
15,2,8.0,8,-5,2.0
6,1,2.6666666666666665,9,4,7.333333333333333
8,1,4.333333333333333,9,2,5.666666666666667
3,2,2.3333333333333335,8,-2,4.333333333333333
5,1,3.0,9,5,7.0
3,1,2.0,9,-2,4.666666666666667
4,3,3.3333333333333335,7,6,6.666666666666667
3,2,2.3333333333333335,8,7,7.666666666666667
3,1,1.6666666666666667,9,-1,5.0
3,1,1.6666666666666667,9,-1,5.0
2,1,1.3333333333333333,9,-1,5.333333333333333
11,2,6.0,8,-5,0.6666666666666666
3,1,1.6666666666666667,9,-1,5.0
20,1,7.333333333333333,9,-20,-4.0
3,1,2.0,9,7,8.0
5,1,2.3333333333333335,9,-1,4.333333333333333
6,1,3.3333333333333335,9,-6,3.3333333333333335
12,1,5.0,9,-2,5.0
5,1,2.6666666666666665,9,-2,4.0
3,1,2.0,9,7,8.0
7,1,4.666666666666667,9,-6,2.0
20,3,9.333333333333334,7,-20,-2.6666666666666665
3,1,1.6666666666666667,9,7,8.333333333333334
3,1,2.0,9,-3,4.666666666666667
5,2,3.3333333333333335,8,5,6.666666666666667
2,1,1.6666666666666667,9,8,8.333333333333334
4,1,2.3333333333333335,9,6,7.666666666666667
6,1,3.0,9,-2,3.6666666666666665
9,1,3.6666666666666665,9,1,6.333333333333333
5,1,2.6666666666666665,9,-5,4.0
4,1,2.6666666666666665,7,-1,4.0
5,1,3.3333333333333335,9,5,6.666666666666667
4,1,2.6666666666666665,9,6,7.333333333333333
20,1,9.333333333333334,3,-20,-6.0
20,1,7.333333333333333,9,-20,-4.0
2,1,1.3333333333333333,9,-1,5.333333333333333
4,1,2.6666666666666665,9,6,7.333333333333333
2,1,1.6666666666666667,9,8,8.333333333333334
2,1,1.3333333333333333,9,8,8.666666666666666
3,1,1.6666666666666667,9,7,8.333333333333334
2,1,1.6666666666666667,9,8,8.333333333333334
3,1,1.6666666666666667,9,-1,5.0
4,1,2.3333333333333335,9,-4,4.333333333333333
15,1,6.0,9,-5,4.0
3,1,1.6666666666666667,9,-1,5.0
2,2,2.0,8,-2,4.666666666666667
6,1,3.3333333333333335,7,-6,0.0
4,2,3.0,8,6,7.0
10,1,5.0,9,-4,1.6666666666666667
2,1,1.3333333333333333,9,8,8.666666666666666
2,1,1.3333333333333333,8,-1,2.0
1,1,1.0,9,-1,5.666666666666667
16,2,7.666666666666667,8,-6,2.3333333333333335
12,2,5.666666666666667,8,-3,1.0
7,1,3.3333333333333335,9,3,6.666666666666667
3,1,1.6666666666666667,9,7,8.333333333333334
6,1,4.0,9,4,6.0
7,1,3.0,9,3,7.0
20,1,7.333333333333333,9,-20,-0.6666666666666666
4,1,2.3333333333333335,9,6,7.666666666666667
2,1,1.6666666666666667,9,8,8.333333333333334
5,1,2.6666666666666665,9,5,7.333333333333333
2,1,1.3333333333333333,9,-1,5.333333333333333
5,1,2.6666666666666665,9,5,7.333333333333333
6,1,3.3333333333333335,9,-6,3.3333333333333335
1,1,1.0,9,-1,5.666666666666667
2,1,1.3333333333333333,9,-1,5.333333333333333
20,1,7.666666666666667,9,-20,-4.333333333333333
2,1,1.3333333333333333,9,8,8.666666666666666
8,1,4.666666666666667,9,2,5.333333333333333
1,1,1.0,9,-1,5.666666666666667
13,4,8.666666666666666,6,-3,1.3333333333333333
2,1,1.3333333333333333,9,-2,5.333333333333333
7,2,5.0,8,-6,1.6666666666666667
18,1,7.333333333333333,9,-18,-0.6666666666666666
20,1,7.666666666666667,8,-20,-4.333333333333333
1,1,1.0,9,9,9.0
20,1,8.333333333333334,9,-20,-1.6666666666666667
7,1,3.3333333333333335,8,-1,3.3333333333333335
20,2,8.333333333333334,8,-20,-1.6666666666666667
3,1,2.3333333333333335,9,7,7.666666666666667
7,1,3.0,9,3,7.0
6,1,2.6666666666666665,9,-6,4.0
4,1,2.6666666666666665,9,6,7.333333333333333
