epochs,loss,accu
232,0.0012529269,0.9947916666666666
233,0.00015255963,0.9947916666666666
234,1.9356174e-05,0.9947916666666666
235,0.00047294903,0.9947916666666666
236,0.0011399556,0.9947916666666666
237,0.0013195534,0.9947916666666666
238,0.0012696013,0.9947916666666666
239,0.0024491497,0.9947916666666666
240,0.00041764393,0.9947916666666666
241,0.0005043994,0.9947916666666666
242,0.0006531093,0.9947916666666666
243,0.002093417,0.9947916666666666
244,0.00028606327,0.9947916666666666
245,3.5126457e-05,0.9947916666666666
246,1.6101165e-05,0.9947916666666666
247,3.25872e-06,0.9947916666666666
248,0.00237141,0.9921875
249,0.0069255405,0.9947916666666666
250,0.00031622028,0.9947916666666666
251,0.0015580195,0.9947916666666666
252,0.0020784384,0.9947916666666666
253,0.00048707408,0.9947916666666666
254,0.00039388178,0.9947916666666666
255,0.00013390853,0.9947916666666666
256,0.002834681,0.9947916666666666
257,3.1593165e-06,0.9947916666666666
258,0.0006483052,0.9947916666666666
259,0.3905899,0.9947916666666666
260,0.00017051646,0.9947916666666666
261,0.0030313528,0.9947916666666666
262,0.69073963,0.9921875
263,0.0017156253,0.9947916666666666
264,0.0003429169,0.9947916666666666
265,0.00023025484,0.9947916666666666
266,0.00039073155,0.9947916666666666
267,0.00025422804,0.9947916666666666
268,8.96808e-05,0.9947916666666666
269,0.00041682084,0.9947916666666666
270,1.34191905e-05,0.9947916666666666
271,0.003453973,0.9947916666666666
272,2.8544731e-05,0.9947916666666666
273,0.4694469,0.9947916666666666
274,0.003947844,0.9947916666666666
275,0.00030297932,0.9947916666666666
276,0.00033198507,0.9947916666666666
277,0.00029909518,0.9947916666666666
278,0.0030096825,0.9947916666666666
279,0.0011401759,0.9947916666666666
280,0.00053920073,0.9947916666666666
281,2.5561185e-06,0.9947916666666666
282,0.000426182,0.9947916666666666
283,0.001088811,0.9947916666666666
284,0.00028961073,0.9947916666666666
285,0.0020211919,0.9947916666666666
286,0.0006560627,0.9947916666666666
287,0.00048813375,0.9947916666666666
288,0.0006344954,0.9947916666666666
289,9.533905e-06,0.9947916666666666
290,0.0002495063,0.9947916666666666
291,0.00010515173,0.9947916666666666
292,0.00019624886,0.9947916666666666
293,0.00016173963,0.9921875
294,0.00041116614,0.9947916666666666
295,0.000116863346,0.9947916666666666
296,0.0014397367,0.9947916666666666
297,0.012297922,0.9947916666666666
298,0.09475108,0.9921875
299,0.14722899,0.9661458333333334
300,0.03893244,0.9921875
301,0.010756787,0.9817708333333334
302,0.0068113524,0.9947916666666666
303,0.0014441248,0.9947916666666666
304,9.760139e-05,0.9947916666666666
305,4.8487906e-05,0.9947916666666666
306,0.0017199976,0.9947916666666666
307,0.00045590644,0.9947916666666666
308,0.0009430573,0.9947916666666666
309,0.00020670133,0.9947916666666666
310,0.0042876974,0.9947916666666666
311,0.0010770997,0.9947916666666666
312,0.00029626366,0.9947916666666666
313,0.00030028576,0.9947916666666666
314,0.13560234,0.9947916666666666
315,0.00033258786,0.9947916666666666
316,0.0003353185,0.9947916666666666
317,0.0045183226,0.9947916666666666
318,0.004697366,0.9947916666666666
319,0.0025196087,0.9947916666666666
320,0.00063704746,0.9947916666666666
321,0.0002874184,0.9947916666666666
322,0.00054031826,0.9947916666666666
323,5.8219743e-05,0.9947916666666666
324,0.0008126747,0.9947916666666666
325,0.00076806225,0.9947916666666666
326,0.00078050775,0.9947916666666666
327,6.8941925e-05,0.9947916666666666
328,2.7078968e-06,0.9947916666666666
329,0.00018385184,0.9947916666666666
330,0.00036379162,0.9947916666666666
331,0.0009070308,0.9947916666666666
332,0.00046270975,0.9947916666666666
333,0.0016376742,0.9947916666666666
334,0.00032872788,0.9947916666666666
335,9.228518e-05,0.9947916666666666
336,0.00090074254,0.9947916666666666
337,0.0019062855,0.9947916666666666
338,0.00046680545,0.9947916666666666
339,0.00096937077,0.9947916666666666
340,0.0008849172,0.9947916666666666
341,0.00040879985,0.9947916666666666
342,0.0011637216,0.9947916666666666
343,3.9229195e-05,0.9947916666666666
344,0.00043948178,0.9947916666666666
345,0.00012335453,0.9947916666666666
346,5.3485663e-05,0.9947916666666666
347,0.0006762473,0.9947916666666666
348,0.00033616275,0.9947916666666666
349,0.0005797329,0.9947916666666666
350,0.0002645432,0.9947916666666666
351,0.00018658536,0.9947916666666666
352,0.000502331,0.9947916666666666
353,4.3027165e-05,0.9947916666666666
354,0.0002584361,0.9947916666666666
355,0.0029348098,0.9947916666666666
356,0.00030751573,0.9947916666666666
357,1.2075864e-05,0.9947916666666666
358,0.00031540188,0.9947916666666666
359,0.0009094546,0.9947916666666666
360,1.6849548e-05,0.9947916666666666
361,3.1884007e-05,0.9947916666666666
362,0.00021531133,0.9947916666666666
363,0.0002499078,0.9947916666666666
364,0.0011453258,0.9947916666666666
365,0.000101161524,0.9947916666666666
366,2.5040597e-05,0.9947916666666666
367,3.171401e-05,0.9947916666666666
368,0.0001627561,0.9947916666666666
369,5.7645766e-06,0.9947916666666666
370,3.8388764e-05,0.9947916666666666
371,0.0026092993,0.9947916666666666
372,0.0007106308,0.9947916666666666
373,0.0010474995,0.9947916666666666
374,0.00016269159,0.9947916666666666
375,2.553874e-05,0.9947916666666666
376,7.671586e-05,0.9947916666666666
377,7.266644e-05,0.9947916666666666
378,0.00060645625,0.9947916666666666
379,0.0006660018,0.9947916666666666
380,0.0005773031,0.9947916666666666
381,5.0377555e-05,0.9947916666666666
382,0.00013729195,0.9947916666666666
383,0.0002593235,0.9947916666666666
384,0.00068472914,0.9947916666666666
385,0.0005418969,0.9947916666666666
386,0.00018778983,0.9947916666666666
387,8.599105e-06,0.9947916666666666
388,0.00032215944,0.9947916666666666
389,0.00014327424,0.9947916666666666
390,3.525913e-05,0.9947916666666666
391,2.3306115e-05,0.9947916666666666
392,0.0032878798,0.9947916666666666
393,2.0832415e-05,0.9947916666666666
394,4.21147e-05,0.9947916666666666
395,1.2174674e-05,0.9947916666666666
396,0.162884,0.9947916666666666
397,0.00061195536,0.9947916666666666
398,3.5199023e-06,0.9947916666666666
399,0.0027023733,0.9947916666666666
400,0.0009073014,0.9947916666666666
401,0.00022067419,0.9947916666666666
402,0.0012224839,0.9947916666666666
403,0.00030382242,0.9947916666666666
404,0.00039720756,0.9947916666666666
405,0.00046194298,0.9947916666666666
406,0.00020294441,0.9947916666666666
407,0.00026528828,0.9947916666666666
408,2.3507013e-05,0.9947916666666666
409,0.00011667054,0.9947916666666666
410,0.00024460067,0.9947916666666666
411,0.00046265582,0.9947916666666666
412,0.00057036517,0.9947916666666666
413,0.00013624353,0.9947916666666666
414,0.00013605237,0.9947916666666666
415,1.1144362e-05,0.9947916666666666
416,0.0003383182,0.9947916666666666
417,0.42144394,0.9947916666666666
418,0.001613922,0.9921875
419,0.0005744801,0.9947916666666666
420,0.015664484,0.9765625
421,0.005282408,0.9817708333333334
422,0.0062035276,0.9947916666666666
423,0.0036579522,0.9947916666666666
424,0.00045873763,0.9947916666666666
425,0.00023412699,0.9947916666666666
426,9.552576e-05,0.9947916666666666
427,0.004551812,0.9947916666666666
428,1.0481737e-05,0.9947916666666666
429,0.00010053182,0.9947916666666666
430,0.00027206846,0.9947916666666666
431,0.00024325764,0.9947916666666666
432,0.0014793961,0.9947916666666666
433,7.1477657e-06,0.9947916666666666
434,0.0012447714,0.9947916666666666
435,0.00062743144,0.9947916666666666
436,0.000112867776,0.9947916666666666
437,0.00040535565,0.9947916666666666
438,0.00040410395,0.9947916666666666
439,0.00010197768,0.9947916666666666
440,0.008184842,0.9947916666666666
441,0.17297663,0.9947916666666666
442,0.00018507939,0.9947916666666666
443,3.863773e-05,0.9947916666666666
444,3.1655225e-05,0.9947916666666666
445,0.00042432183,0.9947916666666666
446,9.156856e-05,0.9947916666666666
447,7.7796925e-05,0.9947916666666666
448,0.0006938161,0.9947916666666666
449,8.9395224e-05,0.9947916666666666
450,0.00015631135,0.9947916666666666
451,0.00062473776,0.9947916666666666
452,9.665129e-05,0.9947916666666666
453,0.00058702735,0.9947916666666666
454,0.00020523937,0.9947916666666666
455,0.0003271059,0.9947916666666666
456,0.00053725997,0.9947916666666666
457,0.00018405069,0.9947916666666666
458,0.00023928031,0.9947916666666666
459,0.00013526488,0.9947916666666666
460,2.7083948e-05,0.9947916666666666
461,0.00013425175,0.9947916666666666
462,0.12802197,0.9947916666666666
463,0.00014605356,0.9947916666666666
464,0.00020342854,0.9947916666666666
465,1.5934313e-05,0.9947916666666666
466,0.1075954,0.9947916666666666
467,0.00038898332,0.9947916666666666
468,0.000106218366,0.9947916666666666
469,0.0008705862,0.9947916666666666
470,5.1764124e-05,0.9947916666666666
471,0.00047069008,0.9947916666666666
472,6.1228643e-06,0.9947916666666666
473,9.323974e-05,0.9947916666666666
474,3.93054e-05,0.9947916666666666
475,0.0003565792,0.9947916666666666
476,0.00018119371,0.9947916666666666
477,8.2337094e-05,0.9947916666666666
478,2.5521933e-05,0.9947916666666666
479,0.00014658752,0.9947916666666666
480,1.8983555e-05,0.9947916666666666
481,0.00033649305,0.9947916666666666
482,3.7294107e-05,0.9947916666666666
483,0.00010197495,0.9947916666666666
484,9.770879e-06,0.9947916666666666
485,0.0002660767,0.9947916666666666
486,0.00019754794,0.9947916666666666
487,0.0030872289,0.9947916666666666
488,0.0015014269,0.9947916666666666
489,5.262204e-05,0.9947916666666666
490,0.00010773482,0.9947916666666666
491,4.811922e-05,0.9947916666666666
492,0.000120685145,0.9947916666666666
493,0.00016240627,0.9947916666666666
494,6.6515815e-05,0.9947916666666666
495,8.2468374e-05,0.9947916666666666
496,0.00023624126,0.9947916666666666
497,0.000606911,0.9947916666666666
498,0.0006149142,0.9947916666666666
499,0.00080867176,0.9947916666666666
