loss_up,loss_low,loss_center,accu_up,accu_low,accu_center
0.020158682,0.0005880113,0.0072145598,0.9947916666666666,0.9921875,0.9930555555555555
0.019470792,0.0028885687,0.008866049433333334,0.9921875,0.984375,0.9895833333333334
0.012546127,0.004255353,0.007350705200000001,0.9947916666666666,0.9947916666666666,0.9947916666666666
0.06917449,0.00096050114,0.023794359713333334,0.9947916666666666,0.9947916666666666,0.9947916666666666
0.021554202,0.0012584234,0.010608315133333332,0.9947916666666666,0.9921875,0.9930555555555555
0.015711024,0.0003689218,0.005917538933333334,0.9947916666666666,0.9947916666666666,0.9947916666666666
0.030473154,0.00032973246,0.013196105486666665,0.9947916666666666,0.9947916666666666,0.9947916666666666
0.006607293,0.00032711762,0.00246680494,0.9947916666666666,0.9869791666666666,0.9921875
0.0004974742,0.00012137981,0.0003309129466666667,0.9947916666666666,0.9947916666666666,0.9947916666666666
0.019051278,0.00020989835,0.009860969783333335,0.9947916666666666,0.9947916666666666,0.9947916666666666
0.020027904,0.00018539283,0.01235779561,0.9947916666666666,0.9921875,0.993923611111111
0.010426638,5.4237196e-05,0.003720526288666667,0.9947916666666666,0.9947916666666666,0.9947916666666666
0.3208376,0.007887948,0.11437732566666665,0.9947916666666666,0.9921875,0.993923611111111
0.0086306445,0.003424045,0.0061699461666666665,0.9947916666666666,0.9921875,0.993923611111111
0.26339337,0.0021636158,0.09044442293333334,0.9947916666666666,0.9921875,0.993923611111111
0.086150736,4.070568e-05,0.029796373560000002,0.9947916666666666,0.9895833333333334,0.9930555555555555
0.050410412,0.0017351195,0.019434688833333335,0.9947916666666666,0.9895833333333334,0.9930555555555555
0.0061161043,0.002191515,0.004186084766666666,0.9947916666666666,0.9921875,0.993923611111111
0.00921078,0.0028953806,0.006024404433333334,0.9947916666666666,0.9947916666666666,0.9947916666666666
0.002058815,0.00019966156,0.000997574453333333,0.9947916666666666,0.9947916666666666,0.9947916666666666
0.755833,0.005519665,0.2556684485,0.9947916666666666,0.9947916666666666,0.9947916666666666
0.0020647738,0.00028658082,0.0012954734733333334,0.9947916666666666,0.9921875,0.993923611111111
0.008701278,0.0026058187,0.004894426766666666,0.9947916666666666,0.9921875,0.993923611111111
0.019748434,0.0021473137,0.008771991366666667,0.9947916666666666,0.9947916666666666,0.9947916666666666
0.011651269,0.0005361628,0.005994484933333333,0.9947916666666666,0.9921875,0.993923611111111
0.009756986,3.983144e-05,0.00479086988,0.9947916666666666,0.9947916666666666,0.9947916666666666
0.013112683,0.0010658274,0.005688696266666667,0.9947916666666666,0.9921875,0.993923611111111
0.04959999,0.00026638448,0.01710622489333333,0.9947916666666666,0.9947916666666666,0.9947916666666666
0.015383329,0.003831284,0.009466013333333334,0.9947916666666666,0.9947916666666666,0.9947916666666666
0.022323553,0.0014322306,0.011185408700000002,0.9947916666666666,0.9921875,0.993923611111111
0.058960766,0.0009054408,0.02162124576666667,0.9947916666666666,0.9947916666666666,0.9947916666666666
0.009884938,4.3715616e-05,0.003475617352,0.9947916666666666,0.9921875,0.993923611111111
0.026449218,0.0022659714,0.010590651133333332,0.9947916666666666,0.9921875,0.993923611111111
0.04964075,2.0100988e-06,0.0182141296996,0.9947916666666666,0.9921875,0.9930555555555555
0.0012174073,0.00019720121,0.0007023578366666666,0.9947916666666666,0.9895833333333334,0.9930555555555555
0.0032411232,0.00029427517,0.0016168355233333331,0.9947916666666666,0.9921875,0.993923611111111
0.039782796,0.0058193645,0.017340786833333333,0.9947916666666666,0.9895833333333334,0.9921875
0.0073077157,0.0021610593,0.004754484233333333,0.9921875,0.9869791666666666,0.9895833333333334
0.0071551087,0.00010843943,0.00338308861,0.9947916666666666,0.9791666666666666,0.9878472222222222
0.033960525,0.0010256083,0.0162334901,0.9947916666666666,0.9921875,0.993923611111111
0.0030941528,0.00018758117,0.0017653123233333336,0.9947916666666666,0.9921875,0.993923611111111
0.00510727,8.115145e-05,0.0020916901166666666,0.9947916666666666,0.9921875,0.993923611111111
0.012616894,0.00012116443,0.00445964091,0.9947916666666666,0.9947916666666666,0.9947916666666666
0.005376026,0.00014292933,0.0018884198733333333,0.9947916666666666,0.9921875,0.993923611111111
0.0026287558,0.001158415,0.0017605811,0.9947916666666666,0.9947916666666666,0.9947916666666666
0.5065998,4.0566112e-05,0.16903406460400003,0.9947916666666666,0.9947916666666666,0.9947916666666666
0.010108897,0.00025109042,0.004862752673333334,0.9947916666666666,0.984375,0.9895833333333334
0.002242315,4.2811125e-06,0.0009594914608333332,0.9947916666666666,0.9921875,0.9930555555555555
0.00040145384,0.00016591059,0.00024920033333333336,0.9947916666666666,0.9947916666666666,0.9947916666666666
0.2630417,0.0008440283,0.10213185443333334,0.9947916666666666,0.9921875,0.993923611111111
0.0057092914,0.00151224,0.0031328239333333337,0.9947916666666666,0.9895833333333334,0.9913194444444445
0.04794644,0.00069429335,0.016606519583333333,0.9947916666666666,0.9791666666666666,0.9895833333333334
0.006826544,2.352344e-05,0.002832011546666667,0.9947916666666666,0.9869791666666666,0.9913194444444443
0.00037670942,3.8090282e-05,0.000202759944,0.9947916666666666,0.9947916666666666,0.9947916666666666
0.2505259,0.00010330108,0.08360683617333335,0.9947916666666666,0.9479166666666666,0.9791666666666666
0.0042739413,3.7036298e-05,0.0014499766360000002,0.9921875,0.9869791666666666,0.9904513888888888
0.0038635687,0.0007933084,0.0021044771,0.9947916666666666,0.9947916666666666,0.9947916666666666
0.0006110134,1.3618594e-05,0.000352263858,0.9947916666666666,0.9947916666666666,0.9947916666666666
0.91758007,0.00045087107,0.30622175318999995,0.9947916666666666,0.9947916666666666,0.9947916666666666
0.9752398,8.058657e-05,0.32514250068333334,0.9947916666666666,0.9947916666666666,0.9947916666666666
0.01505976,0.0015405775,0.0063051391,0.9921875,0.9921875,0.9921875
0.004727856,0.0003245588,0.002239304033333333,0.9947916666666666,0.9947916666666666,0.9947916666666666
0.026223771,0.0001984759,0.009129809183333334,0.9947916666666666,0.9921875,0.993923611111111
0.010658422,1.3014634e-06,0.0038062444378,0.9947916666666666,0.9921875,0.993923611111111
0.0044734892,0.00042605464,0.00197483838,0.9947916666666666,0.984375,0.9913194444444443
0.06580193,0.00012335162,0.02297785044,0.9947916666666666,0.9921875,0.993923611111111
0.0029022451,8.692462e-06,0.0009938560973333334,0.9947916666666666,0.9921875,0.993923611111111
0.003906304,0.00040098288,0.0015878552833333334,0.9947916666666666,0.9921875,0.993923611111111
0.01600342,3.32951e-06,0.005437490503333334,0.9947916666666666,0.9921875,0.993923611111111
0.001422222,2.27886e-05,0.0004934300246666666,0.9947916666666666,0.9921875,0.993923611111111
0.0013027182,0.000110399706,0.0005981559853333333,0.9947916666666666,0.9947916666666666,0.9947916666666666
0.011583351,0.0006849648,0.005341565466666667,0.9947916666666666,0.9947916666666666,0.9947916666666666
0.0038826454,0.0007961693,0.0020907863666666665,0.9947916666666666,0.9947916666666666,0.9947916666666666
0.0035578301,4.9380516e-05,0.0013216444153333333,0.9947916666666666,0.9947916666666666,0.9947916666666666
0.008848428,0.00017137075,0.0048471601166666664,0.9947916666666666,0.9947916666666666,0.9947916666666666
0.005355785,5.4148804e-06,0.0019324234468,0.9947916666666666,0.9921875,0.993923611111111
0.0008636812,6.640449e-05,0.00039896524999999996,0.9947916666666666,0.9921875,0.993923611111111
0.0032971841,0.00048301666,0.0019484291533333334,0.9947916666666666,0.9947916666666666,0.9947916666666666
0.008265768,1.0291343e-06,0.0027751488964333332,0.9947916666666666,0.9947916666666666,0.9947916666666666
0.015498,0.0051515037,0.0088444439,0.9947916666666666,0.9947916666666666,0.9947916666666666
0.0015127045,0.00041033298,0.0009898926266666667,0.9947916666666666,0.9921875,0.993923611111111
0.0047368766,0.0001225451,0.0021183261333333338,0.9947916666666666,0.9947916666666666,0.9947916666666666
0.0003486008,3.1159463e-05,0.00015156456633333334,0.9947916666666666,0.9947916666666666,0.9947916666666666
0.0059396904,0.0002411479,0.002164377833333333,0.9947916666666666,0.9921875,0.993923611111111
0.0017080794,9.68439e-06,0.000597767645,0.9947916666666666,0.9921875,0.9930555555555555
0.003987724,0.00013291786,0.0015634934199999998,0.9947916666666666,0.9947916666666666,0.9947916666666666
0.002403767,8.88136e-06,0.0008282367433333332,0.9947916666666666,0.9947916666666666,0.9947916666666666
0.0005936669,0.000113610135,0.00030864650833333337,0.9947916666666666,0.9947916666666666,0.9947916666666666
0.49679777,0.00019137135,0.16635105795000002,0.9947916666666666,0.9947916666666666,0.9947916666666666
0.0018311362,5.283567e-05,0.00067265183,0.9947916666666666,0.9947916666666666,0.9947916666666666
0.0019265735,0.00124374,0.0015466488666666667,0.9947916666666666,0.9921875,0.993923611111111
0.0019880543,0.00083604665,0.00126948425,0.9947916666666666,0.9947916666666666,0.9947916666666666
0.0024547693,0.0002658529,0.0010978357466666666,0.9947916666666666,0.9947916666666666,0.9947916666666666
0.0089380285,4.995715e-05,0.00420374195,0.9947916666666666,0.9947916666666666,0.9947916666666666
0.0018249375,0.00037574882,0.00131131474,0.9947916666666666,0.9921875,0.993923611111111
0.013737809,4.701891e-05,0.004722646903333333,0.9947916666666666,0.9947916666666666,0.9947916666666666
0.005932054,0.00035032327,0.003183256223333333,0.9947916666666666,0.9947916666666666,0.9947916666666666
0.0006086228,0.000106527616,0.00030113454533333333,0.9947916666666666,0.9921875,0.993923611111111
0.00016102302,1.2580813e-05,9.410445766666667e-05,0.9947916666666666,0.9947916666666666,0.9947916666666666
0.0052086497,0.00032442826,0.00202180372,0.9947916666666666,0.9921875,0.993923611111111
0.0064594196,0.00016290744,0.003154717846666667,0.9947916666666666,0.9947916666666666,0.9947916666666666
0.0015896672,1.390635e-05,0.0007112307833333334,0.9947916666666666,0.9947916666666666,0.9947916666666666
0.016639901,0.00024514116,0.00692188592,0.9947916666666666,0.9947916666666666,0.9947916666666666
0.0020627065,4.610838e-06,0.0011789322459999998,0.9947916666666666,0.9947916666666666,0.9947916666666666
0.012580523,0.00045181028,0.006359744426666667,0.9947916666666666,0.9947916666666666,0.9947916666666666
0.0016325735,1.3405986e-05,0.0009099333286666667,0.9947916666666666,0.9947916666666666,0.9947916666666666
0.0016912186,0.00028498302,0.0008473317066666667,0.9947916666666666,0.9947916666666666,0.9947916666666666
0.0060096527,0.00024886653,0.002181896553333333,0.9947916666666666,0.9947916666666666,0.9947916666666666
0.0019757256,9.2814415e-05,0.0008872060716666666,0.9947916666666666,0.9921875,0.993923611111111
0.0023157317,8.7918634e-05,0.0010088601913333334,0.9947916666666666,0.9947916666666666,0.9947916666666666
0.0004801299,1.2040384e-05,0.0001971805746666667,0.9947916666666666,0.9947916666666666,0.9947916666666666
