epochs,loss,accu
0,1.3416903,0.6223958333333334
1,0.30941293,0.6223958333333334
2,0.71745336,0.6953125
3,0.6438383,0.71875
4,0.36169642,0.7369791666666666
5,0.65496165,0.7161458333333334
6,0.31986484,0.7317708333333334
7,0.40414768,0.7473958333333334
8,0.86120725,0.7526041666666666
9,0.8337239,0.7838541666666666
10,0.4910394,0.7578125
11,0.34935898,0.7942708333333334
12,0.25023478,0.7838541666666666
13,0.77143455,0.8151041666666666
14,0.6905867,0.765625
15,0.35298645,0.84375
16,0.16412556,0.8307291666666666
17,0.32293075,0.7734375
18,0.4836311,0.8177083333333334
19,0.17556688,0.8619791666666666
20,0.35642517,0.8645833333333334
21,0.70560324,0.8671875
22,0.16987425,0.8723958333333334
23,0.30436203,0.8489583333333334
24,0.33700103,0.8880208333333334
25,0.3017788,0.875
26,0.5859978,0.8671875
27,0.66401196,0.90625
28,0.20106442,0.9088541666666666
29,0.29473075,0.9088541666666666
30,0.070986375,0.9010416666666666
31,0.31530938,0.9244791666666666
32,0.2739914,0.9244791666666666
33,0.07048742,0.9166666666666666
34,0.108976446,0.9401041666666666
35,0.06261375,0.9375
36,0.004990633,0.9375
37,0.4110956,0.9244791666666666
38,0.5456334,0.9557291666666666
39,0.15067066,0.953125
40,0.060870294,0.9505208333333334
41,0.06342176,0.9479166666666666
42,0.120556645,0.9322916666666666
43,0.0892768,0.9635416666666666
44,0.009676691,0.9557291666666666
45,0.13231617,0.9609375
46,0.29814672,0.96875
47,0.5708803,0.9739583333333334
48,0.03428945,0.9765625
49,0.059902363,0.9765625
50,0.02859201,0.9739583333333334
51,0.79450095,0.9661458333333334
52,0.20905711,0.9739583333333334
53,0.30214944,0.9739583333333334
54,0.17193465,0.9817708333333334
55,0.17419496,0.9869791666666666
56,0.9318531,0.9713541666666666
57,0.5378319,0.9765625
58,0.03531066,0.9895833333333334
59,0.4745877,0.984375
60,0.0046210354,0.9505208333333334
61,0.014165267,0.984375
62,0.0024194804,0.9869791666666666
63,0.08322638,0.9947916666666666
64,0.07804956,0.9765625
65,0.12201066,0.9869791666666666
66,0.100523874,0.9895833333333334
67,0.02754413,0.984375
68,0.02373238,0.9921875
69,0.00582196,0.9869791666666666
70,0.02802617,0.9947916666666666
71,0.16500045,0.9895833333333334
72,0.121787265,0.9661458333333334
73,0.017610444,0.9921875
74,0.0029934933,0.9895833333333334
75,0.007935669,0.9947916666666666
76,0.25841007,0.9947916666666666
77,0.15137658,0.9817708333333334
78,0.02400682,0.984375
79,0.0018932633,0.9869791666666666
80,0.012688671,0.9947916666666666
81,0.026872188,0.9947916666666666
82,0.06926117,0.9817708333333334
83,0.0008969861,0.9921875
84,0.019470792,0.984375
85,0.0052506356,0.9947916666666666
86,0.06917449,0.9947916666666666
87,0.0012584234,0.9921875
88,0.001672671,0.9947916666666666
89,0.030473154,0.9947916666666666
90,0.00032711762,0.9869791666666666
91,0.00037388483,0.9947916666666666
92,0.010321733,0.9947916666666666
93,0.00018539283,0.9921875
94,0.010426638,0.9947916666666666
95,0.007887948,0.9947916666666666
96,0.003424045,0.9947916666666666
97,0.26339337,0.9921875
98,0.086150736,0.9895833333333334
99,0.0017351195,0.9947916666666666
100,0.002191515,0.9947916666666666
101,0.0028953806,0.9947916666666666
102,0.00019966156,0.9947916666666666
103,0.0056526805,0.9947916666666666
104,0.00028658082,0.9947916666666666
105,0.0026058187,0.9947916666666666
106,0.0021473137,0.9947916666666666
107,0.0005361628,0.9947916666666666
108,0.009756986,0.9947916666666666
109,0.013112683,0.9947916666666666
110,0.00026638448,0.9947916666666666
111,0.015383329,0.9947916666666666
112,0.0014322306,0.9947916666666666
113,0.0049975305,0.9947916666666666
114,4.3715616e-05,0.9921875
115,0.026449218,0.9921875
116,0.04964075,0.9921875
117,0.000692465,0.9895833333333334
118,0.0032411232,0.9921875
119,0.039782796,0.9921875
120,0.0073077157,0.9869791666666666
121,0.0028857177,0.9895833333333334
122,0.0010256083,0.9947916666666666
123,0.00018758117,0.9947916666666666
124,0.0010866489,0.9921875
125,0.012616894,0.9947916666666666
126,0.00014292933,0.9947916666666666
127,0.0014945725,0.9947916666666666
128,0.5065998,0.9947916666666666
129,0.0042282706,0.984375
130,0.00063187827,0.9921875
131,0.00040145384,0.9947916666666666
132,0.042509835,0.9947916666666666
133,0.0057092914,0.9895833333333334
134,0.04794644,0.9791666666666666
135,0.006826544,0.9869791666666666
136,3.8090282e-05,0.9947916666666666
137,0.2505259,0.9479166666666666
138,3.7036298e-05,0.9869791666666666
139,0.0016565542,0.9947916666666666
140,0.00043215958,0.9947916666666666
141,0.00045087107,0.9947916666666666
142,8.058657e-05,0.9947916666666666
143,0.01505976,0.9921875
144,0.0016654973,0.9947916666666666
145,0.00096718065,0.9947916666666666
146,0.00075900985,0.9921875
147,0.00042605464,0.9947916666666666
148,0.0030082697,0.9947916666666666
149,7.063073e-05,0.9947916666666666
150,0.00040098288,0.9921875
151,0.000305722,0.9947916666666666
152,0.001422222,0.9947916666666666
153,0.000110399706,0.9947916666666666
154,0.0006849648,0.9947916666666666
155,0.0015935444,0.9947916666666666
156,0.00035772263,0.9947916666666666
157,0.0055216816,0.9947916666666666
158,0.005355785,0.9921875
159,0.00026681006,0.9947916666666666
160,0.00048301666,0.9947916666666666
161,0.008265768,0.9947916666666666
162,0.015498,0.9947916666666666
163,0.0015127045,0.9921875
164,0.0001225451,0.9947916666666666
165,3.1159463e-05,0.9947916666666666
166,0.0003122952,0.9921875
167,0.0017080794,0.9921875
168,0.003987724,0.9947916666666666
169,0.002403767,0.9947916666666666
170,0.000113610135,0.9947916666666666
171,0.00019137135,0.9947916666666666
172,0.0018311362,0.9947916666666666
173,0.00124374,0.9947916666666666
174,0.0019880543,0.9947916666666666
175,0.0002658529,0.9947916666666666
176,0.0036232402,0.9947916666666666
177,0.00037574882,0.9947916666666666
178,0.0003831128,0.9947916666666666
179,0.00035032327,0.9947916666666666
180,0.0006086228,0.9947916666666666
181,0.00010870954,0.9947916666666666
182,0.0052086497,0.9921875
183,0.00016290744,0.9947916666666666
184,1.390635e-05,0.9947916666666666
185,0.016639901,0.9947916666666666
186,0.0020627065,0.9947916666666666
187,0.0060469,0.9947916666666666
188,0.0010838205,0.9947916666666666
189,0.0005657935,0.9947916666666666
190,0.00028717043,0.9947916666666666
191,0.0019757256,0.9921875
192,8.7918634e-05,0.9947916666666666
193,9.937144e-05,0.9947916666666666
194,7.4737414e-05,0.9947916666666666
195,0.0009017177,0.9947916666666666
196,0.0067659044,0.9921875
197,0.0010175292,0.9947916666666666
198,6.2026156e-05,0.9947916666666666
199,5.65567e-05,0.9947916666666666
200,0.0012322579,0.9947916666666666
201,9.24766e-05,0.9869791666666666
202,0.0395441,0.9947916666666666
203,0.0075342986,0.9895833333333334
204,5.252222e-06,0.9921875
205,0.001972375,0.9947916666666666
206,0.03197783,0.984375
207,0.00027116502,0.953125
208,0.008268495,0.9921875
209,0.52655387,0.984375
210,0.005770832,0.9921875
211,0.0047386624,0.9947916666666666
212,0.012232663,0.9947916666666666
213,0.00014027773,0.9947916666666666
214,0.004385525,0.9947916666666666
215,5.829995e-05,0.9947916666666666
216,0.00026886506,0.9947916666666666
217,0.0029887112,0.9947916666666666
218,0.0009225479,0.9947916666666666
219,0.00031952537,0.9947916666666666
220,0.0015551507,0.9947916666666666
221,0.002071156,0.9947916666666666
222,1.5052992e-05,0.9947916666666666
223,0.00010782959,0.9947916666666666
224,0.0030505136,0.9947916666666666
225,0.0026808672,0.9947916666666666
226,1.095386e-05,0.9947916666666666
227,0.44088677,0.9947916666666666
228,0.026712108,0.9947916666666666
229,0.0005192008,0.9947916666666666
230,7.3153424e-05,0.9947916666666666
231,0.0009155817,0.9947916666666666
232,0.0006792924,0.9947916666666666
233,0.0039564217,0.9947916666666666
234,2.4923986e-05,0.9947916666666666
235,0.00036571198,0.9947916666666666
236,0.00026683044,0.9947916666666666
237,0.0008413809,0.9947916666666666
238,0.015267303,0.9921875
239,1.3307708e-05,0.9947916666666666
240,4.0863088e-05,0.9921875
241,0.002105145,0.9947916666666666
242,0.15853375,0.9947916666666666
243,0.0011968103,0.9947916666666666
244,1.5493748e-05,0.9947916666666666
245,0.00231897,0.9947916666666666
246,0.0064660935,0.9947916666666666
247,0.00013602975,0.9947916666666666
