planning_time
9.997215509414673
21.727603435516357
37.93505930900574
26.119187831878662
17.239925861358643
10.567288160324097
29.19020390510559
14.774828433990479
48.579373836517334
29.90380549430847
33.98735761642456
8.36729097366333
30.386919498443604
32.722432374954224
37.46645212173462
11.577720880508423
41.77910375595093
23.89745807647705
16.75622010231018
31.16212224960327
27.311671018600464
16.633947134017944
28.618471145629883
13.216827630996704
51.93662118911743
37.33659243583679
32.350526571273804
19.99658203125
62.58542013168335
40.85556697845459
58.801934242248535
20.091798782348633
28.39544129371643
