episodic_return,episode_length,total_steps
21,2,6818
21,2,6820
21,2,6822
21,1,6823
21,2,6825
-5,2,6827
21,2,6829
21,2,6831
21,2,6833
5,19,6852
-13,11,6863
21,2,6865
21,2,6867
21,1,6868
21,2,6870
-6,3,6873
21,1,6874
21,2,6876
21,2,6878
21,2,6880
21,2,6882
21,2,6884
21,2,6886
21,1,6887
21,2,6889
21,1,6890
21,2,6892
21,1,6893
-23,20,6913
21,2,6915
21,2,6917
21,2,6919
21,2,6921
21,1,6922
21,1,6923
21,2,6925
21,1,6926
21,2,6928
21,2,6930
21,2,6932
21,2,6934
21,2,6936
21,3,6939
-18,20,6959
21,2,6961
21,2,6963
21,2,6965
21,3,6968
21,2,6970
21,1,6971
21,2,6973
21,2,6975
-18,20,6995
21,2,6997
21,2,6999
21,1,7000
21,2,7002
21,3,7005
21,3,7008
21,2,7010
21,2,7012
-5,2,7014
21,2,7016
21,2,7018
21,2,7020
21,2,7022
21,1,7023
21,1,7024
21,2,7026
-5,2,7028
21,2,7030
21,2,7032
21,3,7035
21,2,7037
21,1,7038
21,1,7039
-19,20,7059
21,2,7061
-18,20,7081
21,2,7083
21,2,7085
21,2,7087
21,2,7089
21,1,7090
21,1,7091
21,2,7093
20,3,7096
21,2,7098
21,2,7100
21,2,7102
21,1,7103
21,1,7104
21,1,7105
21,2,7107
21,2,7109
21,3,7112
21,3,7115
21,2,7117
-5,2,7119
21,2,7121
21,1,7122
21,2,7124
21,2,7126
-5,1,7127
21,2,7129
-5,2,7131
-5,1,7132
-18,20,7152
21,1,7153
21,2,7155
21,1,7156
21,2,7158
21,2,7160
21,3,7163
21,1,7164
-18,20,7184
21,2,7186
-17,20,7206
21,2,7208
-11,10,7218
21,1,7219
21,2,7221
21,2,7223
21,2,7225
21,1,7226
21,3,7229
-17,20,7249
21,1,7250
21,2,7252
21,2,7254
-5,2,7256
21,1,7257
21,3,7260
20,3,7263
21,2,7265
21,2,7267
21,3,7270
-8,6,7276
21,1,7277
21,3,7280
21,2,7282
21,3,7285
21,1,7286
21,2,7288
20,2,7290
19,5,7295
21,1,7296
21,2,7298
21,1,7299
21,2,7301
-18,20,7321
21,1,7322
21,2,7324
21,2,7326
-17,20,7346
21,2,7348
21,1,7349
21,1,7350
21,2,7352
21,2,7354
21,1,7355
21,2,7357
21,2,7359
21,1,7360
21,1,7361
21,3,7364
21,2,7366
21,1,7367
21,2,7369
21,2,7371
21,2,7373
21,2,7375
21,2,7377
21,1,7378
21,2,7380
21,2,7382
21,2,7384
21,1,7385
21,1,7386
21,2,7388
21,2,7390
21,1,7391
21,3,7394
21,1,7395
21,2,7397
21,2,7399
21,2,7401
21,2,7403
21,1,7404
21,1,7405
21,1,7406
20,1,7407
21,2,7409
21,2,7411
21,1,7412
21,1,7413
-17,20,7433
21,2,7435
21,2,7437
21,1,7438
21,2,7440
21,2,7442
21,2,7444
21,2,7446
21,2,7448
21,2,7450
21,2,7452
21,2,7454
21,2,7456
21,2,7458
21,2,7460
-6,4,7464
21,2,7466
21,2,7468
21,1,7469
-19,20,7489
20,2,7491
21,3,7494
21,1,7495
20,1,7496
21,2,7498
-18,20,7518
21,1,7519
21,2,7521
21,2,7523
21,1,7524
-17,20,7544
21,1,7545
21,2,7547
21,2,7549
21,2,7551
21,3,7554
-19,20,7574
21,1,7575
20,2,7577
21,2,7579
21,1,7580
21,2,7582
21,2,7584
-16,20,7604
21,2,7606
21,2,7608
21,2,7610
-5,1,7611
21,1,7612
21,2,7614
21,1,7615
21,1,7616
21,2,7618
21,2,7620
21,1,7621
21,2,7623
21,1,7624
21,2,7626
20,3,7629
21,1,7630
21,2,7632
21,2,7634
21,2,7636
21,2,7638
21,2,7640
21,2,7642
21,1,7643
21,1,7644
21,2,7646
21,2,7648
21,2,7650
21,1,7651
21,1,7652
20,3,7655
21,3,7658
21,1,7659
21,2,7661
21,1,7662
21,2,7664
-5,1,7665
21,3,7668
20,2,7670
21,1,7671
21,2,7673
-5,1,7674
21,2,7676
21,2,7678
21,2,7680
21,1,7681
21,2,7683
21,1,7684
21,3,7687
21,2,7689
21,2,7691
-5,1,7692
21,1,7693
21,2,7695
21,3,7698
-5,3,7701
21,2,7703
21,1,7704
-5,1,7705
21,2,7707
-7,5,7712
21,1,7713
21,2,7715
21,2,7717
21,3,7720
21,1,7721
21,2,7723
21,1,7724
21,1,7725
21,1,7726
-18,20,7746
21,2,7748
21,3,7751
21,2,7753
21,2,7755
21,2,7757
21,1,7758
21,2,7760
21,2,7762
21,1,7763
21,2,7765
21,1,7766
20,2,7768
21,2,7770
21,2,7772
21,2,7774
21,2,7776
21,3,7779
21,2,7781
-5,2,7783
21,2,7785
21,2,7787
21,2,7789
21,2,7791
21,2,7793
21,2,7795
21,2,7797
21,2,7799
21,1,7800
21,2,7802
21,2,7804
21,2,7806
21,2,7808
21,1,7809
21,1,7810
20,3,7813
21,1,7814
21,2,7816
21,1,7817
21,3,7820
-5,1,7821
21,2,7823
21,3,7826
-14,12,7838
21,2,7840
21,2,7842
-5,3,7845
21,2,7847
21,2,7849
21,2,7851
21,2,7853
21,2,7855
21,2,7857
21,3,7860
21,2,7862
21,2,7864
16,8,7872
21,2,7874
21,2,7876
21,1,7877
21,2,7879
21,2,7881
21,3,7884
21,2,7886
21,2,7888
20,2,7890
-5,1,7891
17,7,7898
21,4,7902
21,2,7904
21,2,7906
21,2,7908
21,1,7909
-5,1,7910
21,2,7912
21,2,7914
21,1,7915
-5,2,7917
21,1,7918
21,2,7920
21,2,7922
21,2,7924
21,2,7926
21,2,7928
21,2,7930
21,2,7932
-5,1,7933
21,2,7935
21,2,7937
21,2,7939
21,2,7941
-5,4,7945
21,2,7947
21,1,7948
21,2,7950
21,1,7951
20,3,7954
21,2,7956
21,2,7958
-5,1,7959
21,2,7961
21,1,7962
21,3,7965
21,2,7967
21,1,7968
21,1,7969
21,2,7971
21,2,7973
-18,20,7993
21,2,7995
21,1,7996
21,1,7997
21,2,7999
21,1,8000
21,1,8001
21,2,8003
21,1,8004
21,3,8007
21,2,8009
21,2,8011
21,2,8013
21,3,8016
21,1,8017
21,2,8019
21,1,8020
21,1,8021
-5,1,8022
21,1,8023
21,2,8025
21,1,8026
-22,20,8046
21,1,8047
21,2,8049
20,1,8050
21,2,8052
21,1,8053
21,2,8055
21,2,8057
21,2,8059
21,1,8060
21,2,8062
21,2,8064
21,3,8067
21,3,8070
21,1,8071
21,2,8073
21,2,8075
21,2,8077
21,2,8079
21,2,8081
21,1,8082
21,2,8084
21,1,8085
21,2,8087
21,1,8088
21,1,8089
21,3,8092
21,2,8094
-17,20,8114
21,1,8115
-5,1,8116
21,2,8118
21,2,8120
21,1,8121
21,2,8123
20,2,8125
21,2,8127
21,1,8128
7,18,8146
-13,10,8156
-20,18,8174
20,3,8177
21,1,8178
20,1,8179
21,2,8181
21,2,8183
21,2,8185
21,2,8187
21,2,8189
21,2,8191
21,2,8193
21,1,8194
21,2,8196
21,1,8197
21,2,8199
21,2,8201
21,1,8202
19,5,8207
21,1,8208
21,3,8211
21,1,8212
21,2,8214
20,3,8217
21,1,8218
21,1,8219
-5,3,8222
-6,3,8225
21,1,8226
21,4,8230
21,2,8232
21,1,8233
20,3,8236
20,3,8239
21,1,8240
21,2,8242
20,3,8245
21,1,8246
21,1,8247
21,2,8249
20,3,8252
21,1,8253
21,2,8255
20,1,8256
21,2,8258
-18,20,8278
-5,1,8279
21,2,8281
21,2,8283
-5,2,8285
21,2,8287
21,1,8288
21,1,8289
21,3,8292
21,3,8295
21,3,8298
-5,2,8300
21,2,8302
21,1,8303
21,1,8304
20,4,8308
21,1,8309
21,2,8311
21,3,8314
21,2,8316
21,1,8317
21,2,8319
21,2,8321
-7,4,8325
21,1,8326
21,3,8329
21,2,8331
21,1,8332
-5,1,8333
21,2,8335
21,2,8337
21,1,8338
21,2,8340
20,2,8342
21,3,8345
-5,1,8346
21,1,8347
21,1,8348
21,2,8350
21,2,8352
21,1,8353
21,3,8356
21,2,8358
21,3,8361
21,1,8362
21,2,8364
-5,1,8365
21,2,8367
21,2,8369
20,2,8371
21,2,8373
21,2,8375
21,2,8377
21,1,8378
21,2,8380
-5,1,8381
21,1,8382
21,2,8384
21,2,8386
21,1,8387
21,1,8388
21,2,8390
-5,1,8391
21,2,8393
21,4,8397
21,1,8398
21,2,8400
20,1,8401
21,1,8402
21,3,8405
21,2,8407
21,1,8408
21,2,8410
21,2,8412
21,2,8414
21,2,8416
21,2,8418
21,1,8419
21,2,8421
21,2,8423
21,2,8425
-7,5,8430
21,2,8432
21,2,8434
21,2,8436
20,3,8439
21,1,8440
21,2,8442
21,2,8444
21,2,8446
21,1,8447
21,1,8448
21,3,8451
21,2,8453
21,2,8455
21,2,8457
21,3,8460
21,2,8462
21,3,8465
21,2,8467
21,2,8469
21,2,8471
21,1,8472
-5,1,8473
21,2,8475
21,1,8476
21,2,8478
21,3,8481
21,1,8482
21,2,8484
7,17,8501
-5,1,8502
-11,8,8510
21,2,8512
20,3,8515
21,2,8517
21,2,8519
21,1,8520
21,2,8522
-5,1,8523
21,2,8525
21,2,8527
21,1,8528
21,2,8530
21,1,8531
21,1,8532
21,1,8533
21,1,8534
21,1,8535
21,4,8539
21,4,8543
21,4,8547
21,3,8550
21,2,8552
20,4,8556
21,2,8558
21,1,8559
21,2,8561
21,1,8562
21,2,8564
21,1,8565
21,2,8567
21,1,8568
21,1,8569
-5,1,8570
21,2,8572
21,2,8574
21,3,8577
21,2,8579
21,2,8581
21,2,8583
20,1,8584
21,2,8586
21,1,8587
21,2,8589
21,2,8591
21,2,8593
21,1,8594
21,2,8596
21,1,8597
21,2,8599
21,2,8601
21,1,8602
21,2,8604
-6,3,8607
21,1,8608
20,3,8611
21,2,8613
21,2,8615
21,1,8616
21,2,8618
20,3,8621
21,2,8623
21,3,8626
21,1,8627
21,2,8629
21,1,8630
21,2,8632
-5,1,8633
21,1,8634
20,5,8639
20,2,8641
21,2,8643
21,1,8644
-5,1,8645
21,2,8647
21,1,8648
21,2,8650
21,2,8652
21,1,8653
15,9,8662
21,3,8665
20,1,8666
21,2,8668
21,1,8669
21,3,8672
21,2,8674
21,2,8676
-5,1,8677
21,1,8678
20,3,8681
20,1,8682
-5,1,8683
20,3,8686
21,2,8688
21,2,8690
21,2,8692
21,1,8693
21,2,8695
21,2,8697
21,2,8699
21,2,8701
21,2,8703
21,1,8704
21,2,8706
21,2,8708
21,2,8710
21,2,8712
21,2,8714
21,1,8715
-8,7,8722
21,1,8723
21,2,8725
21,1,8726
21,2,8728
21,3,8731
21,2,8733
21,1,8734
-5,1,8735
21,2,8737
21,2,8739
21,4,8743
21,1,8744
21,2,8746
21,3,8749
21,1,8750
21,2,8752
21,2,8754
20,3,8757
21,2,8759
21,3,8762
21,1,8763
21,1,8764
21,2,8766
21,2,8768
21,1,8769
21,2,8771
21,2,8773
21,2,8775
20,3,8778
21,2,8780
21,2,8782
20,4,8786
21,1,8787
-5,1,8788
21,2,8790
21,2,8792
21,2,8794
21,1,8795
21,2,8797
21,2,8799
21,3,8802
21,2,8804
-5,1,8805
21,3,8808
21,1,8809
21,2,8811
-5,1,8812
21,1,8813
21,1,8814
21,2,8816
21,1,8817
20,4,8821
21,2,8823
21,3,8826
21,1,8827
21,2,8829
-5,2,8831
21,2,8833
21,2,8835
-8,6,8841
21,1,8842
21,2,8844
-5,1,8845
21,1,8846
20,3,8849
21,3,8852
21,2,8854
21,1,8855
21,1,8856
-5,1,8857
21,2,8859
21,2,8861
-5,1,8862
20,1,8863
21,1,8864
21,1,8865
21,2,8867
21,1,8868
21,1,8869
21,2,8871
21,2,8873
20,1,8874
21,2,8876
21,2,8878
21,2,8880
21,2,8882
21,1,8883
20,3,8886
20,2,8888
21,2,8890
21,1,8891
21,2,8893
21,3,8896
21,2,8898
21,2,8900
21,1,8901
21,2,8903
21,1,8904
21,2,8906
21,2,8908
21,1,8909
20,4,8913
21,1,8914
21,1,8915
21,1,8916
21,2,8918
21,1,8919
21,2,8921
21,2,8923
21,2,8925
21,2,8927
21,2,8929
21,3,8932
21,2,8934
21,2,8936
21,1,8937
21,1,8938
21,2,8940
21,3,8943
21,3,8946
21,2,8948
21,1,8949
-5,1,8950
21,2,8952
21,2,8954
20,1,8955
21,2,8957
21,1,8958
21,2,8960
21,1,8961
21,2,8963
21,2,8965
20,1,8966
21,3,8969
21,2,8971
21,2,8973
21,2,8975
21,1,8976
21,1,8977
21,2,8979
21,1,8980
21,1,8981
21,1,8982
21,3,8985
21,2,8987
21,1,8988
21,3,8991
21,1,8992
20,1,8993
21,1,8994
21,1,8995
21,1,8996
21,2,8998
21,3,9001
21,1,9002
21,4,9006
21,1,9007
21,2,9009
20,1,9010
21,2,9012
21,2,9014
21,1,9015
20,1,9016
19,6,9022
21,2,9024
21,2,9026
21,2,9028
21,2,9030
-5,1,9031
21,2,9033
21,2,9035
21,2,9037
21,2,9039
21,1,9040
21,1,9041
21,1,9042
21,2,9044
21,2,9046
21,1,9047
21,2,9049
21,2,9051
20,3,9054
-5,1,9055
21,2,9057
-5,1,9058
21,1,9059
-6,4,9063
21,2,9065
21,2,9067
21,2,9069
21,1,9070
21,1,9071
21,2,9073
21,2,9075
21,1,9076
21,2,9078
21,3,9081
21,1,9082
20,2,9084
21,2,9086
21,2,9088
21,2,9090
-5,1,9091
21,1,9092
21,1,9093
21,2,9095
21,4,9099
21,2,9101
21,1,9102
21,2,9104
21,2,9106
21,2,9108
21,2,9110
21,4,9114
21,1,9115
21,1,9116
21,3,9119
21,1,9120
21,2,9122
21,1,9123
21,2,9125
19,6,9131
21,1,9132
21,2,9134
21,2,9136
21,2,9138
21,2,9140
20,3,9143
21,1,9144
21,1,9145
21,1,9146
21,2,9148
21,1,9149
21,2,9151
21,2,9153
21,2,9155
21,2,9157
-5,2,9159
-5,1,9160
21,2,9162
19,5,9167
21,2,9169
21,3,9172
21,2,9174
21,1,9175
21,2,9177
21,1,9178
21,2,9180
21,2,9182
21,2,9184
21,2,9186
-5,1,9187
20,1,9188
21,2,9190
21,2,9192
21,2,9194
-5,1,9195
-5,2,9197
21,2,9199
21,2,9201
21,2,9203
21,2,9205
21,1,9206
21,2,9208
-5,1,9209
-18,20,9229
21,3,9232
21,2,9234
21,2,9236
21,2,9238
21,3,9241
21,1,9242
21,2,9244
21,2,9246
21,2,9248
21,2,9250
21,2,9252
21,1,9253
21,2,9255
20,3,9258
21,2,9260
21,2,9262
20,3,9265
21,4,9269
21,2,9271
21,2,9273
21,1,9274
21,2,9276
20,4,9280
21,1,9281
21,2,9283
21,2,9285
21,2,9287
-11,9,9296
-18,20,9316
21,1,9317
21,3,9320
-5,1,9321
21,2,9323
21,1,9324
20,4,9328
21,2,9330
21,2,9332
21,3,9335
21,2,9337
21,3,9340
21,2,9342
21,1,9343
-5,1,9344
21,1,9345
21,1,9346
21,3,9349
21,1,9350
21,1,9351
21,2,9353
20,4,9357
20,4,9361
21,2,9363
21,2,9365
21,2,9367
21,1,9368
21,1,9369
21,1,9370
21,1,9371
21,2,9373
-5,1,9374
21,2,9376
21,3,9379
21,2,9381
21,2,9383
20,4,9387
20,1,9388
21,1,9389
21,3,9392
21,1,9393
21,3,9396
-5,2,9398
21,1,9399
-5,1,9400
21,2,9402
21,1,9403
20,3,9406
21,2,9408
21,1,9409
21,2,9411
21,2,9413
-5,1,9414
21,2,9416
-5,2,9418
21,1,9419
21,1,9420
19,5,9425
16,9,9434
21,2,9436
21,2,9438
21,3,9441
21,1,9442
-17,20,9462
21,1,9463
21,2,9465
21,2,9467
21,2,9469
21,2,9471
21,1,9472
21,2,9474
-6,3,9477
19,4,9481
21,2,9483
21,2,9485
21,1,9486
19,5,9491
21,1,9492
21,1,9493
21,2,9495
21,2,9497
21,1,9498
21,1,9499
21,1,9500
21,2,9502
21,3,9505
21,2,9507
21,2,9509
-17,20,9529
21,2,9531
21,2,9533
21,2,9535
21,1,9536
20,1,9537
21,2,9539
21,2,9541
21,2,9543
21,2,9545
20,1,9546
21,1,9547
21,2,9549
6,20,9569
21,2,9571
21,3,9574
21,2,9576
20,3,9579
21,2,9581
21,2,9583
21,1,9584
21,2,9586
21,1,9587
21,2,9589
21,1,9590
21,3,9593
21,1,9594
21,3,9597
21,2,9599
21,3,9602
21,2,9604
21,1,9605
21,2,9607
21,2,9609
21,1,9610
21,2,9612
21,2,9614
21,3,9617
21,1,9618
21,2,9620
21,3,9623
21,3,9626
21,2,9628
21,1,9629
21,3,9632
-5,1,9633
21,1,9634
12,14,9648
-5,2,9650
21,1,9651
21,2,9653
21,2,9655
21,2,9657
21,3,9660
21,2,9662
21,2,9664
21,2,9666
21,1,9667
21,2,9669
21,2,9671
21,2,9673
21,2,9675
21,1,9676
-5,1,9677
21,2,9679
21,3,9682
21,1,9683
21,3,9686
21,1,9687
21,2,9689
21,2,9691
-5,1,9692
21,1,9693
21,3,9696
20,1,9697
14,10,9707
-5,2,9709
21,1,9710
21,4,9714
21,1,9715
21,1,9716
20,3,9719
21,1,9720
21,2,9722
21,1,9723
21,3,9726
21,2,9728
-7,5,9733
21,3,9736
21,1,9737
21,2,9739
21,2,9741
21,2,9743
21,2,9745
21,1,9746
20,1,9747
21,1,9748
21,1,9749
21,2,9751
21,2,9753
21,4,9757
21,2,9759
-17,20,9779
21,1,9780
20,3,9783
21,2,9785
21,2,9787
21,1,9788
21,3,9791
21,2,9793
21,2,9795
21,4,9799
21,2,9801
21,1,9802
21,1,9803
21,2,9805
21,3,9808
21,1,9809
21,2,9811
20,3,9814
20,2,9816
21,1,9817
21,2,9819
21,2,9821
21,1,9822
21,1,9823
21,1,9824
21,3,9827
21,2,9829
21,2,9831
21,2,9833
20,4,9837
21,2,9839
20,1,9840
21,1,9841
21,1,9842
20,3,9845
21,1,9846
21,1,9847
21,1,9848
21,2,9850
20,2,9852
21,2,9854
21,1,9855
21,3,9858
21,1,9859
21,1,9860
21,2,9862
21,3,9865
21,2,9867
-5,1,9868
21,2,9870
21,2,9872
21,2,9874
21,2,9876
21,2,9878
21,2,9880
21,2,9882
21,1,9883
21,4,9887
21,1,9888
21,2,9890
21,2,9892
21,2,9894
21,1,9895
21,1,9896
21,2,9898
21,1,9899
21,1,9900
21,1,9901
21,1,9902
21,1,9903
21,2,9905
21,2,9907
21,2,9909
21,1,9910
21,1,9911
20,3,9914
-19,20,9934
-5,1,9935
21,1,9936
-5,1,9937
21,2,9939
21,2,9941
21,2,9943
21,2,9945
21,2,9947
21,2,9949
21,2,9951
21,2,9953
21,2,9955
21,2,9957
21,2,9959
21,2,9961
21,4,9965
21,2,9967
-6,4,9971
21,3,9974
21,2,9976
21,2,9978
21,2,9980
21,2,9982
21,1,9983
21,1,9984
21,2,9986
21,1,9987
21,1,9988
20,1,9989
20,2,9991
21,2,9993
21,1,9994
-5,1,9995
21,2,9997
21,1,9998
21,2,10000
20,2,10002
21,1,10003
21,1,10004
21,4,10008
20,4,10012
21,2,10014
21,1,10015
21,3,10018
21,1,10019
21,2,10021
21,2,10023
21,1,10024
21,3,10027
21,1,10028
21,1,10029
21,1,10030
21,1,10031
21,1,10032
21,2,10034
21,2,10036
21,2,10038
-5,1,10039
21,2,10041
20,1,10042
21,1,10043
21,4,10047
21,2,10049
21,1,10050
21,2,10052
-13,11,10063
21,2,10065
21,1,10066
21,1,10067
21,1,10068
21,2,10070
21,1,10071
21,2,10073
21,3,10076
21,2,10078
21,1,10079
21,2,10081
21,1,10082
21,2,10084
21,1,10085
21,1,10086
21,1,10087
-5,1,10088
20,1,10089
21,3,10092
21,1,10093
21,2,10095
21,2,10097
21,2,10099
21,2,10101
21,2,10103
21,3,10106
21,2,10108
21,2,10110
21,2,10112
21,1,10113
21,2,10115
21,2,10117
21,1,10118
20,1,10119
21,2,10121
-6,3,10124
21,2,10126
-17,20,10146
21,1,10147
21,2,10149
21,2,10151
-5,1,10152
21,2,10154
21,1,10155
21,1,10156
21,2,10158
21,3,10161
21,1,10162
21,2,10164
19,5,10169
21,1,10170
21,2,10172
21,3,10175
21,2,10177
20,3,10180
21,1,10181
21,2,10183
21,2,10185
20,1,10186
21,2,10188
-5,1,10189
-5,1,10190
21,3,10193
21,3,10196
20,4,10200
21,2,10202
21,1,10203
21,2,10205
21,2,10207
21,2,10209
-5,1,10210
21,1,10211
-5,1,10212
21,2,10214
21,2,10216
21,1,10217
21,1,10218
21,2,10220
21,2,10222
21,2,10224
21,1,10225
20,5,10230
21,2,10232
21,1,10233
21,2,10235
21,2,10237
21,1,10238
21,1,10239
-5,1,10240
21,2,10242
21,1,10243
21,2,10245
-16,20,10265
21,1,10266
21,1,10267
21,2,10269
21,1,10270
21,1,10271
21,2,10273
21,2,10275
21,1,10276
21,2,10278
-5,1,10279
21,1,10280
21,1,10281
21,1,10282
21,2,10284
21,2,10286
21,1,10287
21,1,10288
21,1,10289
21,2,10291
21,3,10294
21,1,10295
18,6,10301
21,4,10305
21,2,10307
21,2,10309
21,1,10310
21,1,10311
21,1,10312
21,1,10313
21,2,10315
21,2,10317
21,1,10318
21,1,10319
21,1,10320
21,2,10322
21,1,10323
21,1,10324
21,2,10326
21,3,10329
21,2,10331
21,2,10333
21,1,10334
21,1,10335
21,2,10337
21,1,10338
21,2,10340
21,3,10343
-5,1,10344
21,2,10346
21,1,10347
21,1,10348
21,1,10349
21,1,10350
-5,1,10351
21,2,10353
21,2,10355
21,2,10357
21,1,10358
21,2,10360
21,1,10361
21,3,10364
21,1,10365
21,1,10366
21,2,10368
21,1,10369
21,1,10370
21,2,10372
21,1,10373
21,2,10375
21,2,10377
-5,1,10378
21,2,10380
21,1,10381
21,2,10383
21,1,10384
21,2,10386
21,1,10387
17,8,10395
21,2,10397
21,1,10398
21,3,10401
-5,1,10402
21,1,10403
21,1,10404
21,2,10406
19,3,10409
21,1,10410
21,2,10412
-5,1,10413
21,1,10414
21,2,10416
21,1,10417
21,1,10418
19,6,10424
20,4,10428
21,1,10429
21,2,10431
-5,1,10432
21,1,10433
21,2,10435
21,1,10436
21,1,10437
21,2,10439
21,2,10441
21,3,10444
19,4,10448
21,2,10450
21,1,10451
21,2,10453
21,3,10456
21,2,10458
21,1,10459
21,1,10460
20,1,10461
21,1,10462
21,2,10464
21,1,10465
-15,14,10479
21,2,10481
-5,1,10482
-5,1,10483
21,2,10485
20,4,10489
21,1,10490
21,2,10492
21,1,10493
21,2,10495
-5,1,10496
21,2,10498
20,3,10501
21,1,10502
20,2,10504
21,2,10506
21,1,10507
21,1,10508
21,2,10510
21,3,10513
21,1,10514
-18,20,10534
21,1,10535
21,1,10536
21,2,10538
21,2,10540
21,1,10541
21,2,10543
21,2,10545
21,3,10548
21,2,10550
21,1,10551
21,1,10552
21,2,10554
21,2,10556
21,2,10558
21,2,10560
21,2,10562
20,3,10565
21,2,10567
21,1,10568
21,2,10570
21,2,10572
21,1,10573
21,2,10575
21,2,10577
21,1,10578
21,2,10580
-5,2,10582
20,3,10585
21,1,10586
21,3,10589
21,1,10590
21,2,10592
21,2,10594
21,3,10597
21,2,10599
21,4,10603
21,2,10605
-5,1,10606
21,1,10607
21,2,10609
21,1,10610
20,3,10613
21,2,10615
21,1,10616
21,1,10617
21,1,10618
21,1,10619
21,1,10620
20,2,10622
21,1,10623
21,3,10626
-5,2,10628
21,1,10629
21,1,10630
21,2,10632
21,2,10634
21,2,10636
21,1,10637
20,1,10638
21,3,10641
20,3,10644
21,2,10646
20,3,10649
21,2,10651
21,1,10652
21,2,10654
21,2,10656
21,2,10658
21,1,10659
21,2,10661
21,2,10663
21,2,10665
21,1,10666
16,8,10674
21,1,10675
21,2,10677
-6,3,10680
20,3,10683
21,1,10684
21,1,10685
21,1,10686
-5,1,10687
21,3,10690
21,1,10691
21,1,10692
21,2,10694
21,1,10695
19,4,10699
21,1,10700
21,2,10702
21,1,10703
21,2,10705
21,2,10707
21,2,10709
21,2,10711
-5,1,10712
21,2,10714
20,3,10717
21,1,10718
21,1,10719
20,3,10722
21,1,10723
21,2,10725
-5,2,10727
21,2,10729
20,3,10732
21,2,10734
21,2,10736
21,2,10738
21,2,10740
20,1,10741
21,1,10742
19,5,10747
18,6,10753
21,2,10755
21,1,10756
21,3,10759
21,3,10762
21,2,10764
21,1,10765
21,2,10767
21,3,10770
21,1,10771
20,3,10774
21,2,10776
21,1,10777
21,1,10778
21,2,10780
20,1,10781
21,1,10782
-5,1,10783
21,1,10784
21,2,10786
21,2,10788
-18,20,10808
21,2,10810
21,2,10812
20,3,10815
21,1,10816
21,1,10817
21,2,10819
21,1,10820
21,3,10823
21,2,10825
21,1,10826
21,2,10828
21,3,10831
21,2,10833
21,2,10835
21,2,10837
21,1,10838
21,1,10839
21,2,10841
-19,20,10861
21,4,10865
21,1,10866
21,2,10868
21,1,10869
21,3,10872
21,2,10874
21,1,10875
21,2,10877
21,2,10879
21,2,10881
21,2,10883
21,2,10885
21,2,10887
21,2,10889
-5,2,10891
21,3,10894
21,1,10895
21,2,10897
-5,1,10898
21,2,10900
21,2,10902
21,2,10904
21,2,10906
-5,1,10907
21,2,10909
21,1,10910
21,1,10911
20,1,10912
21,1,10913
21,1,10914
21,1,10915
21,3,10918
21,2,10920
21,2,10922
21,2,10924
21,1,10925
21,1,10926
21,1,10927
20,3,10930
21,1,10931
21,2,10933
21,2,10935
21,2,10937
21,3,10940
-6,3,10943
21,2,10945
21,2,10947
-5,1,10948
21,1,10949
21,1,10950
21,2,10952
21,3,10955
21,2,10957
21,2,10959
21,2,10961
21,2,10963
21,2,10965
21,1,10966
21,2,10968
18,6,10974
21,2,10976
21,2,10978
21,2,10980
21,2,10982
21,1,10983
20,3,10986
21,1,10987
21,2,10989
21,2,10991
21,1,10992
21,2,10994
21,2,10996
21,1,10997
21,2,10999
21,2,11001
21,2,11003
21,2,11005
21,1,11006
21,2,11008
21,4,11012
-5,1,11013
21,2,11015
21,1,11016
21,1,11017
21,1,11018
21,1,11019
21,2,11021
21,2,11023
21,2,11025
21,2,11027
21,2,11029
21,1,11030
21,2,11032
21,1,11033
21,1,11034
21,1,11035
-5,1,11036
21,2,11038
21,2,11040
-7,8,11048
21,1,11049
18,5,11054
-5,2,11056
21,1,11057
21,3,11060
21,2,11062
21,2,11064
-5,1,11065
21,3,11068
21,1,11069
21,2,11071
21,2,11073
21,3,11076
21,1,11077
20,1,11078
20,3,11081
21,2,11083
21,1,11084
21,2,11086
21,3,11089
21,2,11091
-5,1,11092
21,2,11094
21,1,11095
21,2,11097
21,1,11098
21,2,11100
21,1,11101
21,3,11104
21,1,11105
21,3,11108
-5,1,11109
21,2,11111
21,1,11112
21,2,11114
21,2,11116
21,2,11118
21,1,11119
21,1,11120
21,1,11121
21,1,11122
21,2,11124
-5,1,11125
21,2,11127
21,1,11128
21,2,11130
21,1,11131
21,2,11133
20,3,11136
21,1,11137
21,3,11140
21,1,11141
21,1,11142
21,2,11144
21,2,11146
21,2,11148
21,2,11150
21,2,11152
21,1,11153
-5,1,11154
-5,1,11155
21,1,11156
21,3,11159
21,2,11161
21,3,11164
21,1,11165
21,2,11167
-6,4,11171
21,1,11172
21,1,11173
21,2,11175
21,2,11177
21,1,11178
-5,2,11180
21,1,11181
21,1,11182
-5,1,11183
21,1,11184
-9,8,11192
21,2,11194
21,1,11195
-11,10,11205
21,1,11206
21,2,11208
21,2,11210
-6,4,11214
21,1,11215
21,1,11216
21,3,11219
21,2,11221
21,1,11222
21,2,11224
21,3,11227
21,2,11229
21,2,11231
21,2,11233
21,2,11235
21,1,11236
21,1,11237
21,2,11239
21,1,11240
21,1,11241
21,1,11242
20,1,11243
20,2,11245
21,1,11246
20,2,11248
21,1,11249
21,2,11251
21,1,11252
-5,1,11253
21,2,11255
-5,1,11256
21,3,11259
